step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
0.01,0.24246538,0.24322465,3.254447049551593,0.07473609092977143,0.078185536,3.491235609345712,0.02239480365004717,0.14744532,3.5329818289654336,0.04173395964684183,0.20424974,3.6246102618787033,0.056350814264109365,0.4217378,3.2559154199203144,0.1295297130654729,0.3055589,3.464215603797621,0.08820435130230553,0.14409362,3.561586574806995,0.040457704669078956,0.27555612,3.367504746360602,0.08182798185927531,0.22307508,3.496804495036191,0.06379398026236142,0.41680577,3.5664393452047625,0.11686888059203335,0.11949175,3.5550307333013937,0.033612015612822774,0.17190328,3.442076829980731,0.049941733114919534,0.4582227,3.5703408110100354,0.12834144175574821,0.15736388,3.4552668886744256,0.04554319008358055,0.041558754,3.728546065907657,0.011146101714837582,1.7777874,0.12272382,3.491133484249478,0.06563218416821373
0.11,0.2240395,0.058976337,3.7590410843893225,0.015689197321777364,0.12234097,3.5561417294590494,0.03440272605781509,0.13129346,3.5171657584770344,0.03732933553395825,0.026752189,3.4431525101132694,0.007769678724131036,0.1503102,3.4872352033124443,0.04310297260427418,0.4044204,3.527183069839623,0.11465818405753618,0.34408018,3.476886610774849,0.09896215161674558,0.2119588,3.613685582888128,0.05865446534407743,0.35520566,3.586906798781056,0.09902840386560129,0.10798145,2.9109558525326484,0.03709484318073177,0.2360096,3.5444170029434368,0.06658629545629867,0.25490135,3.3870091773720685,0.07525853524326716,0.17225133,3.5206527198289272,0.04892596417016687,0.45264882,3.2032606142966005,0.1413087703425236,0.21733949,3.354436350603714,0.06479165593486284,1.7665486,0.122074336,3.4592086710408116,0.06290421196358448
0.21,0.22358844,0.20662881,3.6630511860078268,0.05640893447760745,0.38242623,3.2075913769959064,0.11922535857971324,0.15110968,3.5270778547619246,0.04284274029545314,0.24307908,3.2299680537643827,0.07525742581088805,0.42509475,3.5760124639241853,0.11887395745744019,0.26245862,3.371080512721798,0.0778559341626904,0.13651003,3.337357742316001,0.04090362495583855,0.22927496,3.43732286889409,0.06670160677861549,0.14000395,3.4965648318955878,0.04004042714342084,0.11519937,3.539716942937274,0.03254479779865185,0.07179889,3.426146621803006,0.02095616409764221,0.4022541,3.530305252851508,0.11394315103186842,0.30743527,3.494334038178143,0.08798107758594094,0.14328131,3.619690148590019,0.03958386074911693,0.051342193,3.810650038905208,0.013473342477815677,1.781194,0.11466847,3.4844579956364568,0.06310616022684688
0.31,0.22883607,0.23671365,3.186358948988616,0.07428969919335128,0.22651628,2.9995982478560643,0.07551553837580655,0.063922696,2.154587107566238,0.029668188206959295,0.18529524,3.266149180100668,0.0567320195353748,0.40943086,3.4849115369116035,0.1174867301899804,0.2229436,3.2777092259813254,0.06801811528163065,0.45913535,3.4911614996702807,0.1315136391165458,0.44214225,3.056982504729268,0.14463355530156805,-0.099525094,1.9148077059102298,-0.05197654768418482,0.1756285,3.32487470724024,0.05282259142401776,0.13630413,3.4187013292944344,0.03987014718770773,0.10636028,3.158822475808335,0.033670863063119734,0.29550365,3.5154462173916956,0.08405864515105019,0.20782718,3.610076272135967,0.057568639817419553,0.12338842,3.5465017184970096,0.03479158530266693,1.7768438,0.14299074,3.160445911872132,0.06324422729753426
0.41000000000000003,0.1252623,0.11025335,3.0380243311623913,0.03629113427948974,0.024130907,1.3712225255854487,0.017598096924057914,0.07399163,1.9641039388309005,0.03767195057158005,0.2416522,2.7122427733541175,0.08909681978342676,0.27338326,3.298418151268764,0.08288314192913813,0.42266253,3.2704367129117573,0.12923733539940208,0.21535048,3.1135855798033427,0.06916478554000746,-0.12577683,1.7781616839756091,-0.07073419052318469,0.41677797,3.489076811294981,0.1194522192969403,0.23426229,3.409752694913151,0.06870360069403701,0.14963782,2.4582901155576735,0.060870691131807625,-0.06128889,2.0537735566659614,-0.029842087166130044,0.011987956,1.6501360157248828,0.007264829157435881,0.23014417,2.491140176543941,0.09238507534576552,-0.019169757,2.0577296416938093,-0.009315974632548674,1.77991,0.15881108,2.5437396472857827,0.04671516184874835
0.51,0.09591348,-0.044961464,2.112166313444871,-0.021286895531759116,0.024103059,1.7543854134225232,0.013738747664948304,-0.018737309,1.9578711546926217,-0.009570246048163924,0.18680945,2.2810173182535465,0.08189742747371369,-0.22403444,1.659236839783841,-0.13502258274764686,0.22444785,2.263353427596591,0.0991660620369817,0.14565182,2.0484284522436265,0.0711041760634823,0.118813075,2.060345212463176,0.05766658635965887,0.22074626,3.123137441159212,0.07068093160181961,0.22741555,2.1303777702049613,0.10674892967597235,0.1879579,2.2805950453644668,0.08241616509882743,-0.07761459,1.935990150790582,-0.040090385012512796,0.42484078,3.1477614591732888,0.1349660015927603,0.020242138,1.3713221909264366,0.014761037171545059,0.42865357,3.415327365470149,0.1255087791475579,1.7826767,0.17386235,2.236087703665993,0.04351231563647899
0.61,0.03863508,0.03912992,1.503303525592262,0.026029287923345624,0.010141357,1.718648382621547,0.005900774673124898,0.13965604,1.690868319847197,0.08259427150709732,0.24103725,2.0478228592321024,0.11770415027768039,-0.03230421,1.6547683402845723,-0.019521891940557343,-0.028923558,1.1261238069658477,-0.0256841724616278,0.42503902,2.7975855671930776,0.1519306605471918,0.40745625,2.882768612709763,0.1413419888097223,0.21853673,2.190051525328514,0.09978611555644222,-0.29507855,0.9423550518770833,-0.3131288416409751,0.032496262,1.4667386041635895,0.022155455818433853,0.04956506,1.9429721111690774,0.02550991746954534,0.0038066912,1.3405214689140306,0.0028397092022674993,-0.05417974,1.126504632298139,-0.048095442889124505,-0.039754216,1.813109995485533,-0.021925981174276698,1.7837578,0.18028589,1.7496095202454889,0.016495733445219325
0.71,0.014870759,0.0015438708,1.6404625161372444,0.0009411192042707227,-0.018029658,1.1232971153543831,-0.0160506582607601,0.4206253,2.404242654419854,0.17495126726998947,0.1048766,1.519032895463426,0.06904169127548918,0.022498723,1.4086146317233805,0.01597223443005917,0.026980605,1.6641745470583678,0.01621260523669657,0.11449778,1.523118371847028,0.07517326487305027,-0.24658021,1.0719294817505645,-0.23003398778214873,0.17899202,1.6498748479813743,0.10848823977321474,-0.086200334,1.6080409290265092,-0.05360580851875608,0.06901402,1.87874559349598,0.0367340956130878,0.07143017,1.3231978941726075,0.053982982712189286,-0.15075298,1.0197135230965242,-0.14783855771468551,0.20244688,1.9346594978087837,0.10464212342569011,-0.036906227,1.812998996074825,-0.020356452237065167,1.7650218,0.15220177,1.5721402330273904,0.012550277286688116
0.81,0.0053501553,-0.23866284,1.2857177517363132,-0.18562615209562666,0.054081313,1.2696182115692685,0.04259651666874588,-0.00064763014,1.2680565235583054,-0.000510726551246912,0.0055011264,1.1180772762703242,0.004920166540905206,-0.006521052,1.2389506720647572,-0.005263367107570773,-0.057037655,1.3660338220902966,-0.04175420428233651,0.18501937,1.7823615636949741,0.10380574719653303,-0.22261667,1.1452222003734907,-0.19438731841145526,0.06734167,1.3101112944744921,0.05140148831474327,0.39325953,2.151823062934015,0.18275644130464058,0.10184676,1.4090871685868123,0.07227853909397072,0.18411052,1.4946651155557134,0.12317844335435013,-0.08567404,1.231516615324634,-0.06956791240443644,-0.06541052,1.0383005515821013,-0.06299767158599252,0.3979643,2.2126371542670404,0.17985971986308713,1.7746949,0.18011187,1.4214785989388357,0.013379313993220725
0.91,-0.015929485,0.078264944,1.4296991601371611,0.054742246786969866,-0.064758085,1.1673843356264348,-0.05547280594583496,0.0050834944,0.8512105579932984,0.005972076246356255,-0.13187598,0.9492419390954078,-0.13892767637911232,0.10217062,1.1754965596355191,0.08691698461457045,0.19083144,1.6931884896516534,0.11270537147710463,-0.040782403,0.8988678912331076,-0.04537085326845711,-0.16979425,1.258514927045516,-0.13491635490806844,0.24111024,1.7221820686103544,0.14000275571746382,-0.0016972304,1.1019825008133137,-0.0015401609230307992,0.10686721,1.3510950330554863,0.07909673743319329,-0.2059531,1.1025241095756653,-0.18680145358762984,-0.016080417,1.5986105077709067,-0.010058996022370334,0.0051623294,1.2390136560139389,0.004166483063313947,0.022527063,1.9615324703119572,0.011484420271595198,1.7610507,0.1202427,1.3000362804379815,-0.005200081694929088
