step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.21,-0.019686293,0.07742631,0.9671078533361583,0.08005964033511943,0.08701066,1.142534295058409,0.07615584026997713,-0.108488955,0.4994804278144397,-0.2172036151213845,-0.08337281,0.6282058322893801,-0.13271575128334276,-0.095714845,0.5026101606494497,-0.19043555474405977,0.06948257,1.013958699798941,0.06852603798409722,0.3863912,1.2505976067948301,0.3089652423571503,-0.026785428,0.6654730091491105,-0.040250209003520596,0.009919948,0.5927910279368317,0.016734308511900397,-0.11558263,0.7477891779312865,-0.15456579668351683,1.7408693,0.14343558,0.8010548090758837,-0.018472985737758
1.31,-0.022428816,-0.027952062,0.5112057837170713,-0.05467868881063318,-0.08101467,0.4994804278144397,-0.16219788788543166,0.059265237,0.8432626364238386,0.07028087661149535,0.015947424,0.8405146630991776,0.018973403529368462,-0.08138291,0.7798112798182493,-0.10436231179677756,-0.06644081,0.5421384044566266,-0.12255323123618458,0.44425017,1.148322108332599,0.3868689483486771,-0.09334555,0.4953026481591142,-0.18846164669180138,0.0015757978,0.8228981411591234,0.00191493663362727,-0.03571178,0.626590140954163,-0.0569938431142348,1.757808,0.15088761,0.7109526233934405,-0.021120944441189497
1.41,-0.018385528,0.017223189,0.7421513475310371,0.023207110936180057,-0.077129684,0.49808758595653047,-0.1548516497164193,-0.04478686,0.6299104962149368,-0.07110035405479379,-0.017781494,0.4990738722965852,-0.0356289823458469,-0.07321729,0.8094988334417925,-0.09044767532072029,0.047839608,0.8916815962260705,0.05365099856934059,-0.023370411,0.4990523564094952,-0.046829577992892016,-0.053255823,0.7047462489318348,-0.07556737278168651,-0.055528905,0.4986122785020475,-0.11136690297620395,0.3775647,1.106399384116198,0.34125534041156397,1.7449348,0.1281742,0.6879213999626528,-0.016767906527147818
1.51,-0.03761215,-0.117669165,0.49913419848462176,-0.23574654970882605,-0.094822906,0.8094988334417925,-0.11713779197745702,0.019974142,0.7852313635963967,0.025437270133379576,-0.0855404,0.49994134174161314,-0.1711008708688776,-0.09974851,0.4993697672347411,-0.19974879074963645,0.00801962,0.676207937926576,0.01185969458732862,-0.09585914,0.4967157800735795,-0.19298589656946227,0.017758694,0.6008385022363822,0.02955651723376095,0.053175785,0.6426652010171732,0.08274259219777452,0.45609576,1.1095149984843486,0.41107669181876694,1.760927,0.16141443,0.6619117924237224,-0.03560471339032487
1.61,-0.033404432,-0.090473324,0.49989639519939544,-0.18098414977438004,-0.0863284,0.8094988334417925,-0.10664425765081192,-0.10461477,0.49997949848266987,-0.2092381232031403,0.1757437,0.9483412567629378,0.18531693925631157,-0.0042724204,0.6164451517108945,-0.006930738952379203,-0.08882544,0.5330839123424932,-0.1666256284242307,-0.09447082,0.49861645729945425,-0.18946591099834922,0.0054441513,0.6363741719819287,0.0085549533420101,0.023003565,0.49930031480453263,0.046071601530082364,0.4086348,1.0634458894383454,0.38425538684963517,1.74425,0.15484613,0.6604981881464443,-0.023568992802525217
1.71,-0.026319038,0.056815404,0.499536196598591,0.11373631146610927,-0.07014777,0.4987105921835554,-0.14065826706400378,-0.054113444,0.37267799624996495,-0.14520160697811255,-0.07741806,0.4705896847270212,-0.164512868903087,0.40254512,0.98905885957468,0.4069981481845055,-0.062316936,0.508838077367732,-0.12246908846093976,-0.06551742,0.4994804278144397,-0.13117114192684431,0.0876108,0.7839592825988909,0.11175427791872578,-0.04297062,0.4999454949797455,-0.08595060967090165,-0.0814534,0.49993667323363294,-0.1629274310748525,1.7530653,0.1423307,0.5622733285328254,-0.0320402276509401
1.81,-0.027297638,-0.050301287,0.36653456260245654,-0.1372347725302873,-0.026100166,0.49023660304190164,-0.05323993757307429,-0.042649683,0.4911323014219285,-0.08683949821208559,-0.010602682,0.5832876313225162,-0.018177450246185833,-0.05596841,0.4994804278144397,-0.11205326205013258,0.11990402,0.7990409430537454,0.1500599186823852,-0.057640985,0.4987105921835554,-0.11558002889421534,-0.047149,0.4996636263091038,-0.09436147909148519,-0.03278946,0.48576289880152024,-0.06750095858612654,0.012028953,0.49206767129344525,0.024445729240631806,1.7646055,0.050753593,0.5205917257844612,-0.05104817392605757
1.9100000000000001,-0.024470309,0.43432066,0.9371833339353434,0.4634319057100542,-0.072158895,0.49994692933560325,-0.14433311057404336,-0.054563247,0.4994804278144397,-0.10924000947571806,0.09621004,0.742200843839554,0.12962803929777156,-0.06318006,0.4981631163345652,-0.1268260477801677,-0.057123832,0.4987105921835554,-0.11454305021776738,-0.018674526,0.6339041917140473,-0.029459540744029747,-0.0139313955,0.49846742818033013,-0.02794845700721944,-0.0147068305,0.3562698960287702,-0.04128002578393034,-0.066632956,0.4705896847270212,-0.14159459594839086,1.7439979,0.14685154,0.563491644409323,-0.014216489252344113
2.0100000000000002,-0.037129153,-0.0095888395,0.34526645707809417,-0.027772288010220716,-0.054180894,0.4705896847270212,-0.11513404523189033,-0.042974804,0.4994804278144397,-0.08603901415072149,-0.05431667,0.0,-inf,0.006709948,0.4997779209453556,0.013425859568613608,-0.046458393,0.4987105921835554,-0.09315702145392359,-0.07410889,0.0,-inf,-0.05657368,0.49994692933560325,-0.11315937395299008,0.011072608,0.38048780487804884,0.029101084368542213,-0.02143811,0.49098327630324146,-0.04366362695934837,1.7689912,0.027597625,0.3685243093265359,-inf
2.11,-0.018566182,-0.03748457,0.0,-inf,-0.02224249,0.4999645679055645,-0.04448813301983782,-0.025264736,0.4987105921835554,-0.0506601156280337,-0.0076180017,0.3688417131907896,-0.0206538506620974,-0.031239243,0.0,-inf,-0.02349225,0.4994804278144397,-0.04703337565059511,-0.030910622,0.4705896847270212,-0.06568487013575404,-0.031824593,0.0,-inf,-0.060528662,0.0,-inf,0.14745031,0.7185501640353957,0.2052053153032269,1.7745745,0.054754734,0.3056137149856766,-inf
2.21,-0.020911038,0.44011793,0.817545927949782,0.5383403064696528,-0.057446092,0.0,-inf,-0.03812063,0.4987105921835554,-0.07643838275349664,0.00014037373,0.49947600760286226,0.000281041979773666,-0.05667787,0.49928566185550627,-0.11351792126729777,-0.036158133,0.4994804278144397,-0.07239149180754613,-0.028207844,0.372677996249965,-0.0756895883499506,-0.095508635,0.0,-inf,0.05670888,0.6528257611952452,0.08686679224334118,-0.04893126,0.4705896847270212,-0.10397860652278615,1.752751,0.1471928,0.43105920595783764,-inf
2.31,-0.019536573,-0.061304357,0.0,-inf,-0.02875264,0.4705896847270212,-0.061099171577455806,-0.007575454,0.36802688350479035,-0.020583969622628984,-0.021178432,0.4994804278144397,-0.04240092429971339,-0.035458006,0.0,-inf,-0.040413678,0.0,-inf,-0.018072844,0.0,-inf,0.18502037,0.6999452383296614,0.2643354967498137,-0.023457,0.4987105921835554,-0.04703529541925935,-0.032391414,0.49928566185550627,-0.06487551420145056,1.7707046,0.06591006,0.30360384884149744,-inf
2.41,-0.025639078,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.022212008,0.0,-inf,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.012328182,0.0,-inf,-0.0342225,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.037417542,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.017994616,0.0,-inf,-0.03383479,0.0,-inf,1.7958143,0.010113569,0.18265655603516426,-inf
2.5100000000000002,-0.020712385,-0.061704405,0.0,-inf,-0.023672907,0.4987105921835554,-0.04746822516491129,-0.009176905,0.36802688350479035,-0.024935420965846763,-0.028948868,0.4705896847270212,-0.06151615437626101,-0.046117485,0.0,-inf,-0.03076136,0.0,-inf,-0.02171207,0.4994804278144397,-0.043469311552371014,0.18522559,0.6745526116903863,0.2745902808075056,-0.018934887,0.0,-inf,-0.034577228,0.49994692933560325,-0.06916179718287487,1.7706957,0.06624225,0.30113071292557964,-inf
2.61,-0.025639078,-0.017994616,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.012328182,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
2.71,-0.025530515,-0.039817963,0.3577848556266264,-0.11129024096271092,-0.020111991,0.0,-inf,-0.037301693,0.0,-inf,-0.016065737,0.4994804278144397,-0.032164898438291574,-0.019929418,0.49997949848266987,-0.039860471080928016,-0.013629268,0.4987105921835554,-0.02732901233129921,-0.03386404,0.0,-inf,-0.0121779,0.0,-inf,-0.018036649,0.0,-inf,-0.03351656,0.0,-inf,1.7969024,0.009952589,0.18559553741072915,-inf
2.81,-0.025639078,-0.037417542,0.0,-inf,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.017994616,0.0,-inf,-0.03383479,0.0,-inf,-0.0342225,0.0,-inf,-0.022212008,0.0,-inf,-0.012328182,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
2.91,-0.025639078,-0.037417542,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.03383479,0.0,-inf,-0.017994616,0.0,-inf,-0.022212008,0.0,-inf,-0.012328182,0.0,-inf,-0.0342225,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.0100000000000002,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.037417542,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.0342225,0.0,-inf,-0.017994616,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.11,-0.025530515,-0.039817963,0.3577848556266264,-0.11129024096271092,-0.020111991,0.0,-inf,-0.037301693,0.0,-inf,-0.016065737,0.4994804278144397,-0.032164898438291574,-0.019929418,0.49997949848266987,-0.039860471080928016,-0.013629268,0.4987105921835554,-0.02732901233129921,-0.03386404,0.0,-inf,-0.0121779,0.0,-inf,-0.018036649,0.0,-inf,-0.03351656,0.0,-inf,1.7969024,0.009952589,0.18559553741072915,-inf
3.21,-0.025639078,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.012328182,0.0,-inf,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.03383479,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.0342225,0.0,-inf,-0.022212008,0.0,-inf,-0.017994616,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.31,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.037417542,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.0342225,0.0,-inf,-0.017994616,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.41,-0.025639078,-0.017994616,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.012328182,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.5100000000000002,-0.025639078,-0.0342225,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.037417542,0.0,-inf,-0.022212008,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.03383479,0.0,-inf,-0.017994616,0.0,-inf,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.012328182,0.0,-inf,1.7958143,0.010113569,0.18265655603516426,-inf
3.61,-0.025639078,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.037417542,0.0,-inf,-0.022212008,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.03383479,0.0,-inf,-0.0342225,0.0,-inf,-0.017994616,0.0,-inf,-0.012328182,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.71,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.017994616,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.81,-0.025639078,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.037417542,0.0,-inf,-0.017994616,0.0,-inf,-0.03383479,0.0,-inf,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.0342225,0.0,-inf,-0.022212008,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
3.91,-0.025639078,-0.017994616,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.012328182,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.01,-0.025639078,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.012328182,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.017994616,0.0,-inf,-0.037417542,0.0,-inf,-0.0342225,0.0,-inf,1.7958143,0.010113569,0.18265655603516426,-inf
4.11,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.037417542,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.0342225,0.0,-inf,-0.017994616,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.21,-0.025639078,-0.037417542,0.0,-inf,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.017994616,0.0,-inf,-0.0342225,0.0,-inf,-0.012328182,0.0,-inf,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.3100000000000005,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.03383479,0.0,-inf,-0.022212008,0.0,-inf,-0.017994616,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.41,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.037417542,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.0342225,0.0,-inf,-0.017994616,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.51,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.03383479,0.0,-inf,-0.017994616,0.0,-inf,-0.022212008,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.61,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.017994616,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.71,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.03383479,0.0,-inf,-0.017994616,0.0,-inf,-0.022212008,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516423,-inf
4.8100000000000005,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.03383479,0.0,-inf,-0.022212008,0.0,-inf,-0.017994616,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
4.91,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.022212008,0.0,-inf,-0.03383479,0.0,-inf,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.017994616,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516429,-inf
5.01,-0.025639078,-0.012328182,0.0,-inf,-0.013779182,0.4987105921835554,-0.027629615658886247,-0.040212948,0.3577848556266264,-0.11239421468757287,-0.018368192,0.4705896847270212,-0.0390322878150918,-0.015596727,0.4994804278144397,-0.03122590203889653,-0.03383479,0.0,-inf,-0.017994616,0.0,-inf,-0.022212008,0.0,-inf,-0.0342225,0.0,-inf,-0.037417542,0.0,-inf,1.7958143,0.010113569,0.18265655603516423,-inf
