step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,silhouette_clsuter_20,std_year_cluster_20,silhouette_by_std_year_cluster_20,silhouette_clsuter_21,std_year_cluster_21,silhouette_by_std_year_cluster_21,silhouette_clsuter_22,std_year_cluster_22,silhouette_by_std_year_cluster_22,silhouette_clsuter_23,std_year_cluster_23,silhouette_by_std_year_cluster_23,silhouette_clsuter_24,std_year_cluster_24,silhouette_by_std_year_cluster_24,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.0131689925,0.01883543,0.8901045457185001,0.02116091777396583,-0.103672124,0.9715446242644963,-0.10670855651527374,0.42406198,1.3808965953724597,0.30709177301534074,-0.0029470623,1.187359348395515,-0.0024820306151919443,0.024531526,1.4781373232756283,0.016596243193888662,-0.0067460523,0.9190537325497403,-0.00734021533211035,-0.30595446,1.0901771884581728,-0.28064654036840947,-0.0018547374,0.9523936885270657,-0.0019474482328139763,0.12781553,1.1998805498437035,0.10652354496515773,0.0794166,1.6478942792411035,0.04819277780764774,-0.059095874,1.1209283415434255,-0.05272047484086178,-0.1701896,0.7656224173510161,-0.2222892124188453,-0.12721832,1.0382381764291062,-0.12253288682113272,-0.03876748,1.0382893760977323,-0.037337836881087855,-0.05068643,1.1521998304338739,-0.04399100646191442,-0.10198381,1.0618586960119014,-0.09604272994518209,-0.088272065,0.7040387535226752,-0.12537955401257198,0.11006282,1.2827401995185468,0.08580289503740265,0.15507919,1.311027408920582,0.1182882866578354,0.0009701368,1.0966929638981513,0.0008846019931052235,0.20947056,0.9967247195030781,0.21015888448187,-0.05199166,0.7742424059395137,-0.06715165657300241,-0.009481007,1.0937031456315924,-0.008668720823498193,-0.15740225,1.0863739810247464,-0.14488771817049806,1.7510823,0.14225821,1.093338428811347,-0.016892777628590844
1.11,-0.03248073,0.045877885,0.8502968274877196,0.05395514082884894,-0.20773815,0.7168222266807728,-0.2898042756679033,0.0045874054,0.919229372294472,0.0049904904037004405,0.13456549,1.1108764846903147,0.12113451797615377,-0.13383463,0.6779481394481759,-0.19741130989734273,0.093547426,1.1512378272848947,0.08125812403573865,-0.20662145,0.7034143560805988,-0.29374073955114566,-0.087826565,0.6627793643348544,-0.13251252171402134,-0.036311768,1.1519161217216012,-0.03152292715643879,-0.020014163,0.9067689019451763,-0.022071955780294264,0.015258505,0.9637175688765125,0.01583296341365124,-0.0005885934,1.0308626227577935,-0.0005709717371075128,-0.16969764,0.9878253135210652,-0.1717891210152069,-0.049573667,0.770886512732441,-0.06430734813573939,0.07877709,1.4593860669157057,0.05397960930344701,-0.23855743,1.079587641856656,-0.22097087709460983,-0.067188926,0.8641788433550484,-0.07774886709824444,0.10321072,1.2336414270553575,0.08366346587923079,-0.05097391,1.3301568348759387,-0.038321729815506904,0.032990113,1.089407404261677,0.030282622251032253,0.1688616,1.1932278291153375,0.1415166438932349,0.10909607,1.2717489619089644,0.08578428281194256,0.19233292,1.349730062273536,0.14249732504909182,-0.1453294,0.9329380138070015,-0.15577605237028172,1.7404102,0.12011671,1.0170243635534006,-0.036735562966157105
1.21,-0.045634557,0.013456146,0.9240630989741003,0.014561934404396062,-0.12652001,0.7438299706066194,-0.17009264596525753,-0.030283479,0.8428849634306157,-0.03592836547557224,-0.039578218,0.8281086214313247,-0.04779351040282631,-0.007061629,0.8382432322671654,-0.00842431983776216,-0.0823931,0.6664863646575093,-0.12362308775842781,0.014349347,1.1722125441008397,0.012241250149271677,-0.034374967,1.0390659842657346,-0.03308256428174459,0.15210842,1.1045144170841836,0.13771519285625786,-0.33598003,0.6671728913958717,-0.5035876490891342,0.024242083,1.0089777001596045,0.024026380966488792,-0.072961874,1.024227415519756,-0.071236009894518,-0.13290514,0.7996676466183211,-0.16620047226016804,-0.020921495,0.9840538313649844,-0.021260518627068424,0.016056385,0.8967937194504836,0.017904212020028697,0.2992606,1.2263381531249968,0.2440277877171005,0.12044697,1.2772660981263841,0.09430061028445424,0.053082835,0.9918356851245462,0.05351978732501658,0.102988176,1.0949428626412336,0.09405803678136476,-0.16099653,0.7230629147189273,-0.22265908429601106,-0.017515289,1.0829444986024708,-0.016173763926493,-0.09134567,1.0790521501447097,-0.08465361736853969,-0.2767711,0.6316348883209907,-0.4381820945816218,-0.0018428765,0.9337787703195684,-0.0019735686927059965,1.7380724,0.12894242,0.9408816009354558,-0.05218816999806133
1.31,-0.045401648,-0.02101249,0.743150740356773,-0.028274870055516557,-0.22484453,0.6350889314705817,-0.3540362917428916,-0.0043257144,0.8521756586314069,-0.005076083063584441,-0.02061076,0.7985069684635239,-0.02581162308083164,-0.049579676,0.7243549424450889,-0.06844665969051641,-0.030371804,0.6507250744636854,-0.046673787413774884,0.11649832,1.2228455502104187,0.09526822195553504,-0.053971425,0.6510372537668844,-0.08290067025589153,-0.11503106,0.6839537035244925,-0.1681854531438353,-0.26936582,0.4995160237971518,-0.5392536064424882,-0.12867466,0.6927977285540056,-0.18573192556692203,-0.26695317,0.705312550696595,-0.3784891819036487,-0.028775621,0.8632956703390734,-0.03333228949737026,-0.08843794,0.866131473854689,-0.10210682773884126,-0.08177921,0.9052342773332086,-0.0903403834866773,0.03648841,0.8519165292757181,0.042830968565032275,-0.10222736,0.9569451105662634,-0.10682677499616984,0.4159034,1.26894868880926,0.3277543001712371,0.030910958,0.8341027635892054,0.037058932009330074,0.23219673,1.1518501253957028,0.20158589059123821,0.06445297,0.8007410320310006,0.08049165205675657,-0.077953674,1.3110370566049587,-0.05945955036621266,0.21902569,1.0618021579911585,0.20627730386009555,0.09358741,0.9136580157044081,0.10243155734595105,1.7406155,0.15297022,0.8602136678281355,-0.04921863132874987
1.41,-0.061198793,0.113841444,0.7445743710723264,0.1528946585818802,0.00022235853,1.0475692384105384,0.00021226141846255388,-0.08211567,0.6043686181402851,-0.135870179330991,-0.08323141,0.6913388808697275,-0.12039162583997355,0.06664541,1.0458019768060098,0.06372660897113946,0.026945207,0.9760745057336003,0.027605686973401797,-0.08255953,0.9454722565128898,-0.08732094765183555,-0.27481365,0.4999808749497897,-0.5496483281808974,-0.21243756,0.6989788470128612,-0.30392558530457536,-0.014361226,1.0350651883335276,-0.01387470679311858,0.14757557,1.0759965590285696,0.1371524573148248,-0.07126512,0.5882317481283825,-0.1211514280905623,-0.05198768,0.6945487450018706,-0.07485101933015022,-0.07620231,1.0819047064757676,-0.07043347733458187,-0.25443527,0.5206520921959628,-0.48868577470142915,-0.021797923,0.5934915563060295,-0.0367282788433739,0.119446166,0.995140608213818,0.12002943591468312,-0.16385911,0.707648728271285,-0.2315543114889171,-0.107984446,0.689226777508898,-0.1566747687596015,0.016643496,0.868639090318014,0.019160427403919104,0.16072577,1.025316244835101,0.15675726702904036,-0.052826766,0.7745813493504732,-0.06820041041394832,0.333584,1.1262128517840797,0.29619979036165295,-0.094138354,0.6562222076438918,-0.14345499583293522,1.7334528,0.13598546,0.8202932509543208,-0.06787613516366194
1.51,-0.06421858,-0.13782695,0.5631666571368885,-0.24473563484509517,-0.12476558,0.8285284649749054,-0.15058695947936793,-0.091074765,0.8636966129167605,-0.10544763446620527,-0.030593257,0.7837177104751166,-0.039036067436662325,-0.033153687,0.6848107437254864,-0.04841291842485917,-0.0733581,0.492573145060065,-0.14892834570585767,0.11907181,0.6948908877915496,0.17135324916409822,-0.09727382,0.47951914784118715,-0.2028570070381356,-0.05843757,0.4953726530835858,-0.11796688930195533,-0.22006866,0.4996611445393916,-0.4404358148792154,0.053040843,0.9399726988257472,0.05642806809521637,0.0037086755,0.49436877053566775,0.0075018401743141665,0.101755425,0.974474154036522,0.10442085602012086,-0.11996468,0.4996068628508553,-0.2401181618707546,-0.06562396,0.7868057961667179,-0.08340553883662494,0.018613277,0.649810836132182,0.028644146831960215,0.05731194,0.8414742359101146,0.06810896696824872,-0.12664858,0.8014220602410163,-0.1580298089491477,-0.31706572,0.6416074037504739,-0.49417402906576224,0.06693939,1.039553573592843,0.06439244007831377,0.10918722,1.059841445164742,0.10302222423491246,-0.05275349,0.9818200784172474,-0.0537303021441191,-0.012754614,0.7189440731775615,-0.017740760291083957,-0.09597904,0.4143926311128301,-0.23161377675442515,1.7293777,0.102756076,0.7179179911441441,-0.09055616074675361
1.61,-0.07721845,0.06119467,0.6162391520511947,0.09930344291108273,-0.21189831,0.544236870880959,-0.38934942358759567,-0.0058835493,0.6676230134489773,-0.008812682039935313,0.28794944,0.8176733015252252,0.35215708073914787,-0.084737934,0.6925944398839537,-0.12234856258209575,-0.121003896,0.4857329232359269,-0.24911610930525274,-0.062270146,0.6244790992183235,-0.0997153402591692,0.249924,0.806512841164332,0.30988223785390145,-0.20605737,0.5089546776929929,-0.4048638881619848,-0.052337144,0.6326859006104056,-0.08272215884642069,-0.0699664,0.6545033656501569,-0.10689998226369599,-0.22365843,0.4995443343080991,-0.4477248809274826,-0.014067083,0.7314751439354477,-0.01923111507272497,-0.21347092,0.49824695460919466,-0.42844400541857847,-0.21452036,0.5,-0.42904072999954224,0.09660237,0.9480324003422907,0.10189775453905063,0.015096644,1.0463615057694657,0.014427751648329833,-0.05474151,0.622310280967691,-0.08796497652846773,0.080461346,0.8787775093846882,0.09156054263307337,-0.11344597,0.4842032221187434,-0.2342941191911687,0.0030727102,0.6240501036623801,0.00492381977679278,0.024764353,0.7544876030856151,0.03282274394984247,-0.054379866,0.6774484659412289,-0.08027159003393576,-0.3365163,0.47961764071543933,-0.7016345153633518,1.7515855,0.14410345,0.6581579479251137,-0.12022744606375753
1.71,-0.07822538,0.05919604,0.8253831610317267,0.07171946658119271,0.006920251,0.5898183739811045,0.011732850940693504,-0.2458539,0.48186157254343676,-0.5102168650048592,-0.08310293,0.49115122808415784,-0.16920028264219428,-0.12195367,0.6435021754311477,-0.18951555770428585,0.036506772,0.9906001111684338,0.036853187910770864,-0.1944258,0.49974798385495767,-0.3890477054122313,-0.055272162,0.5316577527471198,-0.10396192226108987,0.11565995,0.8069578593986941,0.14332836692349768,-0.078191675,0.4861691969250904,-0.16083222824544713,-0.044200327,0.6462531783152351,-0.06839475414668024,-0.18898624,0.37406534759232707,-0.5052225313942736,-0.21680686,0.49229417656012403,-0.4404010226018207,0.040707912,0.7889805690838854,0.051595582820657064,-0.0585917,0.6108440774884977,-0.09591924232324106,-0.042176373,0.9887154793163606,-0.0426577455145125,-0.04234265,0.9958591954639383,-0.04251871331637636,0.01839573,0.6145754220677169,0.029932419524804396,-0.23774117,0.606779748124336,-0.39180802103002016,0.02555385,0.5979897815643779,0.042732921606489366,-0.023215998,0.7341267652491815,-0.031623963412182154,0.048549443,1.016217443109664,0.04777466064230262,0.02323138,0.6236847882726528,0.03724859115471992,-0.09131728,0.4979996200281802,-0.18336817430063232,1.7428104,0.09878474,0.6639681253084312,-0.11882377838352993
1.81,-0.0922088,-0.069897234,0.509859982252299,-0.1370910384672275,-0.19661969,0.6083822791479839,-0.3231844453785331,-0.2467832,0.49999664558978907,-0.4935697051227512,0.005989218,0.5822872230487769,0.010285676713545263,-0.12619673,0.4208892725874023,-0.29983355570183357,-0.15324005,0.438460934673179,-0.3494953432055067,-0.11177761,0.49997612649771705,-0.2235658967555568,-0.04733083,0.6373774391990981,-0.0742587160061455,-0.2753068,0.5788188243395986,-0.4756355175235252,0.039554972,0.7142477556985061,0.055379904082306246,0.014406393,0.49826086429589156,0.028913355060453318,0.022304675,0.5753833510258073,0.03876489399759353,-0.09650773,0.49740240902117233,-0.19402344329159665,-0.27290455,0.49998347517144054,-0.5458271295369591,-0.2595137,0.4992904878042364,-0.5197649711095795,0.37410745,0.888400922076912,0.4211020508310809,0.108394265,0.702316927291548,0.15433810714613283,-0.21215211,0.0,-inf,-0.18899518,0.5868840451180726,-0.32203155646558357,-0.052737866,0.47136021953799956,-0.11188442174585779,0.3194496,0.7867320817286231,0.4060462398529443,0.13444744,0.8407394711474282,0.15991569935634875,-0.033378176,0.5592132121911739,-0.05968774639701106,0.3914141,0.7862017970090064,0.4978545042522938,1.7420486,0.18942823,0.5701027394355692,-inf
1.9100000000000001,-0.087988034,0.055739842,0.5665601858716125,0.09838291455213984,-0.21939528,0.49612712498556755,-0.442215853226571,-0.18329296,0.46875990960649866,-0.39101670472205396,-0.05407078,0.5628686491550073,-0.09606287056893656,-0.29006064,0.664576594427983,-0.4364593062912046,-0.21475372,0.6559240138792535,-0.3274063956188681,0.28979364,0.7441674002984905,0.38941996150180613,-0.06624455,0.644101952878885,-0.10284792609806197,-0.15501848,0.4972048719550186,-0.3117798866741546,-0.14312564,0.39207205336787604,-0.3650493248276807,-0.065840304,0.49465979011587696,-0.13310219511158203,0.075743385,0.7173900177030623,0.10558187706849519,-0.021571461,0.4869155746733762,-0.04430226148707056,-0.26426932,0.608070569411933,-0.4346030468346492,0.047004394,0.6248713373133361,0.07522251610279389,0.2480466,0.6646819445885498,0.3731809007278569,-0.250647,0.5,-0.5012940168380737,-0.16004422,0.5790518651846223,-0.276390134792359,-0.037829965,0.4999832031578016,-0.07566247248724559,-0.03890919,0.49675776461509796,-0.07832628330068488,-0.14636308,0.4910342347798981,-0.2980710288224365,0.24837579,0.770370838175323,0.3224106833006908,0.021315575,0.6397829596308479,0.03331688399186983,0.0621473,0.8035836558015946,0.07733768630276464,1.7404045,0.15907685,0.5862298546490631,-0.11832234517305067
2.0100000000000002,-0.078529745,-0.004666742,0.5129832448118952,-0.009097259968227907,-0.20297343,0.4966739696617667,-0.4086653172634765,-0.13764916,0.4088102291888497,-0.33670674991891086,-0.011723581,0.5253547610389138,-0.02231555063289157,-0.23101619,0.0,-inf,-0.068749405,0.4978964018458062,-0.13807973945744523,-0.050860886,0.49824134394420777,-0.10208082117008246,-0.17754596,0.49952718665548074,-0.35542803166850817,-0.18050331,0.5615234866263903,-0.32145282089177984,0.022925526,0.7344123441064204,0.03121615001119827,-0.16078584,0.4813922467718075,-0.33400172113245097,-0.017356437,0.5448623679425842,-0.03185471730258639,-0.09474217,0.5686063214465059,-0.16662173439319358,-0.005787232,0.4869861964733247,-0.011883770015069748,-0.22001556,0.0,-inf,-0.1794406,0.4999328092451445,-0.358929438800224,-0.10011564,0.49884958144954017,-0.20069304590904605,-0.03578324,0.7037355735158122,-0.050847562714788526,-0.06677638,0.4824716444002142,-0.13840477615198962,0.33799574,0.8252225431176334,0.4095813191362138,-0.069592066,0.8918101890106104,-0.07803461652124326,0.092635736,0.8703374155732226,0.1064365775983511,0.14108951,0.7799256526545585,0.1809012351596372,0.09904042,0.8255312311158746,0.11997174077766033,1.7499291,0.12936775,0.5497952808581902,-inf
2.11,-0.09041353,0.27795225,0.9428090415820635,0.29481288528173133,-0.20951669,0.0,-inf,0.11264705,0.5666558034915513,0.19879272114556007,-0.032058157,0.6030694216965862,-0.053158319545667,0.0033667504,0.48851358772955217,0.006891825563800402,-0.009327954,0.6409134350421138,-0.014554155321672767,-0.117701136,0.0,-inf,-0.21322164,0.0,-inf,-0.17147198,0.0,-inf,-0.19543524,0.48565647323396316,-0.4024145700424002,-0.087501116,0.5333043089024918,-0.164073521695419,0.00022608155,0.46656280217965307,0.00048456831883350674,0.007001567,0.6971590789023345,0.01004299790131469,-0.2166413,0.6624694444488015,-0.32702082894915946,-0.073456116,0.4222727270181567,-0.17395420381369087,-0.22510439,0.0,-inf,-0.17002861,0.47480518568916025,-0.3581018429081434,-0.09559582,0.4522775859167386,-0.21136537541314657,-0.017638223,0.43498167927784864,-0.040549347446133144,0.10301725,0.509227912703155,0.20230086694666943,0.27299005,0.7302709573916111,0.3738202172338055,-0.15473326,0.40342400592701766,-0.3835499455467561,-0.21865006,0.060411804038354014,-3.6193267423872517,-0.012935629,0.7214276515351928,-0.017930597873510538,1.7433825,0.14159009,0.42900887111276437,-inf
2.21,-0.0852046,-0.10185338,0.33762515447215635,-0.3016759171167866,-0.15105192,0.4969527079350588,-0.3039563347189992,0.083603576,0.5259207826971611,0.15896610017374488,-0.077059105,0.5328674144022582,-0.1446121548360836,-0.061433427,0.3148141207046465,-0.19514190436662276,-0.11544037,0.3850029315862037,-0.2998428302265958,-0.20893513,0.0,-inf,-0.109643765,0.0,-inf,-0.110486284,0.44914723811459506,-0.24599123521753505,-0.20120378,0.40293031573112,-0.4993513035151756,-0.18778497,0.0,-inf,-0.0023353712,0.3656521737430951,-0.006386865399574795,-0.20078094,0.0,-inf,0.13303746,0.5377403508189894,0.24740092988730486,-0.101344176,0.0,-inf,-0.22463681,0.0,-inf,0.17799997,0.6507452556531642,0.2735324948600009,-0.18381721,0.49287437172264,-0.3729494133988046,0.23545527,0.6664025431219499,0.3533228932153422,-0.17807972,0.48701545279774744,-0.3656551825795624,-0.08956535,0.2570413816469903,-0.3484472073388579,0.4367225,0.7734329568066834,0.5646546133931871,-0.075036906,0.45263502465832123,-0.1657779482764764,-0.17591318,0.49349031508747826,-0.3564673500229223,1.7572998,0.16086927,0.3592621038208441,-inf
2.31,-0.10600626,0.10085521,0.5639152596621367,0.1788481641617211,0.016623564,0.8271004326280862,0.020098604001066535,-0.21629103,0.4999983478802478,-0.43258347992132823,-0.10191109,0.0,-inf,0.06456605,0.4867072964161901,0.13265889771024977,-0.02126803,0.5747685737279231,-0.037002772247303785,-0.17898768,0.0,-inf,-0.13388503,0.0,-inf,-0.22675166,0.0,-inf,-0.0012493843,0.5,-0.00249876850284636,0.00977809,0.4998173515920791,0.01956332606339554,-0.021520114,0.593622391131429,-0.036252193134867286,-0.2399803,0.0,-inf,-0.0026158353,0.47769660400481284,-0.005475934438059944,-0.010300223,0.6216018732990506,-0.016570450036796098,-0.20636724,0.0,-inf,0.056095928,0.5533471473329186,0.10137565219970358,-0.19009711,0.0,-inf,0.11050154,0.7246272430899433,0.15249432551861736,0.012490519,0.6933521346539245,0.018014683590307785,-0.17177701,0.4995729342052037,-0.34384771112005524,-0.115882814,0.42394920710990924,-0.2733412682158142,-0.17865136,0.0,-inf,-0.11355709,0.6448992647913276,-0.17608500900087704,1.7431451,0.10892864,0.3827073358968826,-inf
2.41,-0.09869464,-0.16507693,0.0,-inf,-0.16651863,0.0,-inf,-0.10016983,0.0,-inf,-0.14530094,0.28126883621246856,-0.516590965553633,-0.078228116,0.33610111442511653,-0.23275173058936907,-0.17933424,0.0,-inf,-0.16490169,0.4471748807359586,-0.3687633089398031,-0.06493414,0.0,-inf,-0.09682203,0.0,-inf,-0.10362731,0.0,-inf,-0.1121112,0.3610005574560303,-0.3105568705004938,-0.18164642,0.0,-inf,0.04402994,0.4890587034157498,0.0900299690245574,-0.13606592,0.0,-inf,0.00076456636,0.7392939613620219,0.001034184501979361,-0.16756086,0.0,-inf,-0.16520412,0.0,-inf,-0.034654718,0.10942709142586539,-0.3166923057247321,0.10030758,0.6247872983999961,0.16054675985762476,0.113211915,0.4590061900680736,0.24664572580203106,-0.1105971,0.3133190811476013,-0.3529855123361303,0.010912384,0.464829519280413,0.023476099201781227,0.0019874754,0.4998835328356895,0.003975876990599145,-0.029030843,0.3376578976287059,-0.08597708778748564,1.7531027,0.086432844,0.22761702768307046,-inf
2.5100000000000002,-0.09703866,-0.058872625,0.49532942540234925,-0.1188554973973562,-0.18057257,0.11321815437767987,-1.5949082579804739,-0.06994668,0.33016659043729846,-0.21185267837078303,-0.01879972,0.0,-inf,-0.17606714,0.0,-inf,0.41165182,0.721225364984396,0.5707672524153222,-0.19760735,0.0,-inf,-0.07705243,0.1720971001580828,-0.4477264825941296,-0.0792871,0.0,-inf,-0.047925558,0.0,-inf,-0.19780485,0.0,-inf,0.039886422,0.5969921136555403,0.06681231048610631,-0.19075595,0.0,-inf,-0.17591487,0.0,-inf,-0.15374427,0.0,-inf,-0.04446812,0.41991252733425916,-0.10589853087447565,0.16744833,0.5237723548630331,0.3196967640437853,-0.1235761,0.0,-inf,-0.17450696,0.0,-inf,-0.020464884,0.0,-inf,0.23191538,0.8021761781141701,0.28910779309880436,-0.17857642,0.0,-inf,-0.067413874,0.0,-inf,-0.1986773,0.0,-inf,1.7494437,0.14842474,0.1739537420552837,-inf
2.61,-0.10893866,-0.053974915,0.4597149861389398,-0.11740951877415294,-0.038124982,0.2987854642804155,-0.12759985616916492,-0.20618297,0.0,-inf,-0.002661535,0.6062177826491071,-0.004390394222830865,-0.19245763,0.0,-inf,-0.05145148,0.0,-inf,0.09520606,0.46435040839343283,0.2050306359046215,-0.1706616,0.0,-inf,-0.17821299,0.0,-inf,0.3792811,0.49438650960015096,0.7671752692397427,-0.18705575,0.0,-inf,-0.20982003,0.0,-inf,0.066976994,0.4940474068717358,0.13556795025023838,-0.13384084,0.0,-inf,-0.033172946,0.5076455387921336,-0.06534667181794251,-0.18723418,0.0,-inf,-0.17070916,0.0,-inf,-0.076169536,0.0,-inf,-0.16554897,0.0,-inf,-0.1279701,0.0,-inf,-0.04898755,0.5857094463601861,-0.0836379694791493,-0.07185707,0.41458173375766405,-0.17332426048218125,0.28547385,0.4989975530234689,0.5720946958957517,-0.13263984,0.0,-inf,1.7433066,0.14649795,0.20101820124446812,-inf
2.71,-0.0939164,-0.026564348,0.0,-inf,-0.1319169,0.0,-inf,-0.11145382,0.33782296249360977,-0.32991782285012183,-0.041810505,0.0,-inf,-0.072782025,0.30377220251433174,-0.23959409102858578,-0.16919543,0.0,-inf,-0.08867004,0.0,-inf,-0.16371976,0.0,-inf,-0.1579953,0.0,-inf,-0.1156893,0.0,-inf,-0.16336769,0.0,-inf,-0.041841384,0.0,-inf,-0.053230327,0.5856661879041017,-0.09088850905533338,-0.076516904,0.0,-inf,-0.13787827,0.0,-inf,-0.15675552,0.0,-inf,0.07164171,0.4965728388131211,0.1442723157232026,-0.15052865,0.0,-inf,-0.0146695245,0.08451323830554483,-0.17357664668698408,0.057477172,0.46642377279473063,0.12322950890718762,-0.05804065,0.0,-inf,-0.11779992,0.0,-inf,0.34982443,0.49979587670102565,0.6999346030371757,-0.06306322,0.4233989094070723,-0.14894516208829534,1.7576212,0.10868786,0.13324858287223074,-inf
2.81,-0.10077623,-0.00037375427,0.0,-inf,-0.17610492,0.0,-inf,-0.098876685,0.0,-inf,-0.13837275,0.0,-inf,-0.11678376,0.0,-inf,-0.19587217,0.0,-inf,-0.17607673,0.0,-inf,0.031083915,0.4853237851311599,0.06404778899147333,-0.16522166,0.0,-inf,-0.15530893,0.0,-inf,0.18985486,0.5171720341397781,0.36710194630221116,-0.0504545,0.0,-inf,-0.066947445,0.34141893284011543,-0.19608591918583046,-0.19619766,0.0,-inf,-0.07133982,0.32973884380363916,-0.21635250030806197,0.04900866,0.27874125854139914,0.17582133436182792,-0.15731531,0.0,-inf,-0.11945405,0.0,-inf,0.3069978,0.4989975530234689,0.6152290807313394,0.2684521,0.6443543340463929,0.4166218704862677,-0.068100214,0.0,-inf,-0.20173424,0.483819779646534,-0.41696154913475747,-0.14577246,0.0,-inf,-0.11588617,0.0,-inf,1.7511964,0.13948168,0.14914860504885363,-inf
2.91,-0.081521735,-0.045429766,0.0,-inf,-0.11562774,0.0,-inf,-0.06785289,0.0,-inf,-0.07860921,0.2575393768188564,-0.3052318220381688,-0.06480184,0.3311987576426911,-0.1956584693598668,-0.13026512,0.0,-inf,-0.1611238,0.0,-inf,-0.10142881,0.0,-inf,-0.087313145,0.0,-inf,-0.087904826,0.0,-inf,0.051015418,0.4714045207910317,0.10822004408711552,-0.12733012,0.0,-inf,-0.1293342,0.0,-inf,0.38448724,0.4902941078450976,0.7841971489244381,-0.21017972,0.42310589039969165,-0.4967544085715741,-0.107028805,0.0,-inf,-0.117513634,0.0,-inf,-0.06854706,0.0,-inf,-0.13718255,0.0,-inf,-0.006729064,0.0,-inf,-0.0058043203,0.33600584363070385,-0.017274462458582374,-0.09576464,0.0,-inf,0.026176743,0.0,inf,-0.12445574,0.0,-inf,1.7553077,0.110478304,0.09623118738033636,
3.0100000000000002,-0.08625921,-0.13149633,0.0,-inf,-0.1342405,0.0,-inf,-0.07177106,0.0,-inf,-0.11237563,0.0,-inf,-0.123452604,0.0,-inf,-0.037326016,0.3343180720616743,-0.11164821363629703,-0.14483236,0.0,-inf,-0.11494823,0.0,-inf,-0.03418263,0.0,-inf,-0.12629616,0.0,-inf,-0.08632456,0.0,-inf,0.017599141,0.4935184220075725,0.03566055579775041,0.018380038,0.0,inf,-0.07602552,0.0,-inf,-0.0936,0.0,-inf,-0.12606119,0.0,-inf,-0.03212347,0.0,-inf,-0.09966869,0.23167165607764242,-0.4302152915880618,0.08436065,0.4965728388131211,0.1698857550757715,-0.053738054,0.32316016587252805,-0.16628922609626248,-0.15652739,0.0,-inf,0.037632063,0.0,inf,-0.06152106,0.4995102935104455,-0.1231627487242224,-0.08430118,0.0,-inf,1.7504429,0.06150268,0.09911464368095767,
3.11,-0.09888691,-0.13883935,0.0,-inf,0.004466818,0.0,inf,-0.15337057,0.0,-inf,0.20695454,0.2970442628930023,0.6967127956169978,-0.17020917,0.0,-inf,-0.17365369,0.0,-inf,-0.090996295,0.0,-inf,-0.10740408,0.0,-inf,-0.15260173,0.0,-inf,-0.0737908,0.0,-inf,-0.150136,0.0,-inf,-0.16549703,0.0,-inf,-0.08838648,0.0,-inf,-0.15581584,0.0,-inf,-0.15434504,0.0,-inf,-0.03825212,0.0,-inf,-0.12934029,0.0,-inf,-0.04183259,0.0,-inf,-0.010190238,0.0,-inf,-0.071561836,0.0,-inf,0.06076404,0.28879534077724295,0.21040519779305608,0.3819425,0.4330127018922193,0.882058445250706,-0.088542834,0.0,-inf,-0.16205597,0.0,-inf,1.7573422,0.12793538,0.04245217939843602,
