step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.011201086,0.13201049,1.3201667457887245,0.09999531507919932,-0.22906543,0.8091814927192924,-0.28308288709716317,0.02320241,0.9402985700586791,0.0246755772119617,-0.24895969,0.9118585088986476,-0.27302447463379914,0.3600445,1.5237671006141358,0.23628578739318365,0.046173032,0.9443862729509942,0.04889210452933587,0.39594862,1.3422369388450015,0.29499159737859043,0.13347153,1.2112060434577698,0.11019721572316771,0.013679481,1.1589361337875579,0.011803481410800882,0.08504886,1.1349777395840497,0.07493438755265217,-0.16681057,0.9339815779922992,-0.1786015656817856,-0.10114367,0.8296890332741325,-0.12190552002741281,0.46044382,1.8175489608166557,0.2533322812513191,1.744013,0.22073077,1.1444796245221491,0.02296102308385001
1.11,-0.017371628,-0.05026486,0.7809923044382939,-0.06436025188602805,-0.06084641,0.7481388175846402,-0.08133037514104702,0.42488772,1.6701807234187134,0.25439625234116237,-0.1812118,0.5420365520923585,-0.33431656718288344,0.055822115,1.0200831327502722,0.05472310402877598,0.015389852,1.0946467194184544,0.01405919549455787,0.04358369,0.8933914038892653,0.04878454273279514,0.38335896,1.287210033333629,0.29782160288983617,-0.09773133,0.9718981564287912,-0.10055717140135943,0.026487581,0.8844741696310956,0.029947263969182243,0.115418844,1.2206622075686948,0.09455428636140834,-0.083366826,0.8751991401799047,-0.09525469387402118,-0.1867283,0.7447639809575518,-0.25072144120613116,1.7462823,0.18072502,0.9795136416685898,-0.010173404067211704
1.21,-0.024452683,0.062004197,1.0397974919442805,0.059631031878089984,-0.049682397,0.7733250575604625,-0.06424516690575226,-0.15347546,0.4994804278144397,-0.307270224905324,0.09391621,1.0429319500994891,0.09005017781169439,0.43586093,1.297281444612728,0.3359802405895332,-0.08331103,0.9697209314488981,-0.08591237548525918,-0.020854533,0.8003235292550694,-0.02605762789214703,-0.036597963,0.8175060531007926,-0.04476781949652987,0.016468698,0.8676156824374817,0.01898155887707447,-0.038840596,1.0205022674686457,-0.03806027372103303,-0.16574772,0.6835565117934617,-0.24247844057255782,-0.015103289,0.8069470923101973,-0.018716578905991453,-0.03825993,0.6878592110905188,-0.05562174685139914,1.7505393,0.14366588,0.8697575116104973,-0.02911440350612321
1.31,-0.026716616,-0.09879155,0.733754359595162,-0.13463844654241539,-0.04424088,0.7274689704687665,-0.060814801116619896,0.01070554,0.7837301586356294,0.01365972693372654,-0.16397206,0.5783185929164419,-0.28353241078729413,0.116372205,1.0045757149203562,0.11584214468716927,-0.15001929,0.4994804278144397,-0.3003506838485821,0.04025529,0.8633324713523302,0.04662779503907394,-0.07494801,0.6987360050580484,-0.10726227400089465,0.14311749,1.0516076891681199,0.13609399104316783,0.44104442,1.2294210447172698,0.3587415571736191,-0.04977387,0.7389452315191816,-0.06735799359721396,0.033225738,0.9321482510054739,0.03564426310543659,-0.16058984,1.130855670431251,-0.1420073738739602,1.7455795,0.15841511,0.8440288144309592,-0.029950346598829766
1.41,-0.035638314,0.07237936,0.7460400100791491,0.09701806489592046,0.15768251,1.053962415493378,0.1496092326559818,-0.102408856,0.4836649248927542,-0.21173513083710974,-0.09804647,0.7460935300319629,-0.1314131040701867,0.44721416,1.1239955440583174,0.39787894067134594,-0.10140455,0.49771392009067644,-0.20374063010508273,-0.14358294,0.4643114918972204,-0.30923839406802134,0.15467282,0.8137764698350174,0.19006793896008997,-0.09722581,0.49916342156741145,-0.19477750853994355,-0.1397822,0.49808758595653047,-0.2806378017946353,-0.12976955,0.49785203921370613,-0.26065886759994,0.027877081,0.7635567842857737,0.036509506246683865,-0.031086659,0.6440385037191284,-0.04826832383376521,1.7492177,0.16468638,0.6794043570093098,-0.0591835444168202
1.51,-0.035057,-0.12205302,0.5018689413320332,-0.24319699756372265,-0.07129261,0.49789908681454054,-0.1431868642950926,-0.12728924,0.4994804278144397,-0.2548432901542585,0.011666589,0.787691492272533,0.014811115177726196,0.40372485,1.0790746691412931,0.3741398633195301,-0.06214709,0.7040001872924732,-0.08827709064663478,0.05489247,0.6623888882342445,0.08287045597011845,0.036605295,0.6652337927112999,0.05502621062687099,-0.13515978,0.4987105921835554,-0.2710184578654218,0.17125675,0.9273593015126766,0.1846714111161867,-0.06660544,0.631916547829282,-0.10540227424183997,-0.050332624,0.4933542717966471,-0.10202126006111374,-0.05909388,0.566632530011882,-0.10428960264106306,1.7461675,0.14292733,0.6550469791497615,-0.04620898317374727
1.61,-0.047631796,-0.09715182,0.49980270062604376,-0.19438034892599793,-0.067696564,0.49416378404227923,-0.13699215945320092,-0.119157225,0.4994804278144397,-0.23856235051083452,-0.012081545,0.5971152736855979,-0.02023318675425085,-0.016140053,0.5738289494915261,-0.028126941073697505,0.10036625,0.6755126549158916,0.14857789702402505,-0.107771285,0.5182693541139185,-0.20794454470978657,-0.042606972,0.49997315292094285,-0.0852185200526003,-0.120251514,0.49152900888595313,-0.24464784751998891,0.11948672,0.8921546188995202,0.13393050580994148,0.36265317,0.8752219215462667,0.41435567040525556,-0.12120945,0.4987105921835554,-0.243045670105754,-0.11378472,0.35867095440528246,-0.3172398589467754,1.7604744,0.13466841,0.5749564148870168,-0.07842518113951268
1.71,-0.040751453,-0.055193823,0.49870499443630345,-0.11067429331302801,-0.09986218,0.48159068597742793,-0.20735903653858195,-0.11028355,0.4994804278144397,-0.2207965466892776,-0.0058101183,0.5949234461215439,-0.009766161206502769,0.0053785574,0.48540184320733487,0.011080628234894377,-0.12283058,0.4707935134217211,-0.2609011672696161,-0.07406821,0.48444371632390315,-0.15289332593905816,0.43090782,1.0303564184448364,0.4182123855211167,-0.112421684,0.4987105921835554,-0.22542469666602866,0.123111755,0.8864292381723697,0.13888503374467714,0.025438039,0.5800130924183745,0.0438576972912962,0.018710803,0.5441015463664176,0.03438843974160866,-0.094795324,0.511203474591862,-0.1854356017122386,1.7553991,0.14381659,0.5820117684215453,-0.055909741907749146
1.81,-0.050039507,-0.12769385,0.4705896847270212,-0.2713485887304508,-0.095469385,0.579075465774305,-0.16486518774864234,-0.056078717,0.4982364124740856,-0.11255443341459508,-0.12142909,0.4987105921835554,-0.24348609210488506,-0.042655118,0.5211748277789139,-0.08184416348647425,-0.0059179394,0.4914194460133501,-0.012042542079823956,0.051579844,0.49970264642032547,0.10322107472527799,0.05458977,0.6110100926607787,0.08934348448580762,-0.11175073,0.4994804278144397,-0.22373395063951187,0.32181278,0.8152597250035619,0.3947365101470123,-0.09297966,0.3768289860102487,-0.24674233026706036,0.106734805,0.8110804240601721,0.13159583395539462,-0.121598125,0.499998843795634,-0.24319681137860896,1.7444457,0.12316901,0.5517359672858764,-0.06776286127204309
1.9100000000000001,-0.045526963,-0.09280247,0.5016195340659013,-0.1850056987621102,-0.110247254,0.4447501171069735,-0.24788583550867477,-0.10945312,0.4987105921835554,-0.21947221705945527,0.35859382,0.8060534859562499,0.44487596390723516,-0.096136525,0.36815391973507544,-0.2611313369758583,-0.040741164,0.5453818133326868,-0.07470209537846914,-0.05427712,0.49262065277449796,-0.11018035478158694,-0.08753957,0.4950717903968524,-0.17682196853361795,-0.018315258,0.4746914718589736,-0.03858349810426697,-0.011332927,0.604866009355259,-0.01873626075269758,-0.107592255,0.4994804278144397,-0.21540835012870954,0.03450503,0.44711217502116196,0.07717309034584541,0.13561201,0.7930486892497951,0.17100086387393973,1.7472293,0.1275208,0.5362738983731863,-0.06575982291218666
2.0100000000000002,-0.04206195,0.0010315864,0.4926827701305081,0.002093814716554599,-0.05903165,0.48206335946511114,-0.12245620677228831,-0.08966832,0.4987105921835554,-0.1798003091064517,0.031779487,0.4766518363641531,0.0666723261330569,-0.08730237,0.4994804278144397,-0.1747863719937068,-0.072307006,0.0,-inf,-0.06962476,0.3699782653037124,-0.18818607952465885,-0.14244792,0.43014956302094287,-0.33115904536337454,-0.10129236,0.0,-inf,0.3484499,0.7984843931444058,0.4363891001964358,-0.039072733,0.4946031457573594,-0.0789981497441143,0.16879496,0.8216500621878589,0.20543412281147186,-0.08518328,0.4634236345571665,-0.18381297666782132,1.7504412,0.12905751,0.44829831153301636,-inf
2.11,-0.044018302,0.13269156,0.7350626524253215,0.18051735010333897,-0.014064526,0.4789302153755157,-0.029366545968217382,-0.07191841,0.4994804278144397,-0.14398644879382608,-0.06228844,0.36653456260245654,-0.1699387919155346,-0.08063368,0.0,-inf,-0.05751545,0.497162614704167,-0.11568739909410355,-0.005034963,0.46608413141973437,-0.010802691607069448,-0.08170165,0.0,-inf,-0.0687303,0.0,-inf,-0.078885145,0.0,-inf,-0.06940483,0.0,-inf,-0.07861416,0.0,-inf,0.029153906,0.49940058940859083,0.05837779615648991,1.7735152,0.05973814,0.2725119379807866,-inf
2.21,-0.04550728,0.0263375,0.49670201216512994,0.05302475129264341,-0.036390226,0.3516751691403958,-0.10347681476426818,-0.07330867,0.4994804278144397,-0.14676985312806093,0.45013008,0.7626110584464114,0.5902485549229993,-0.07740389,0.0,-inf,-0.090715,0.4705896847270212,-0.19276877816793683,-0.077470005,0.4987105921835554,-0.155340603894873,-0.04557051,0.0,-inf,0.10344012,0.6518554628512919,0.15868566992408348,-0.08672051,0.0,-inf,-0.056170367,0.49822399261216277,-0.11274119178798599,-0.14898154,0.48091693232892035,-0.30978643374796444,-0.0675237,0.0,-inf,1.7552719,0.14621809,0.36236656402071754,-inf
2.31,-0.02260223,-0.033378623,0.0,-inf,-0.04331991,0.0,-inf,-0.028402299,0.0,-inf,-0.021240067,0.0,-inf,-0.03359559,0.0,-inf,-0.030279327,0.0,-inf,-0.06407021,0.0,-inf,-0.03410525,0.0,-inf,-0.011678255,0.36802688350479035,-0.031732070907208976,0.18616982,0.7010182678054704,0.2655705658377652,-0.027767412,0.4987105921835554,-0.055678409080717514,-0.038627647,0.0,-inf,-0.023691038,0.0,-inf,1.7802942,0.05947296,0.12059659565337048,-inf
2.41,-0.022960475,-0.033748742,0.0,-inf,-0.064626396,0.0,-inf,-0.029497981,0.0,-inf,-0.033471517,0.0,-inf,-0.026451658,0.4994804278144397,-0.05295834828455899,-0.012476234,0.36802688350479035,-0.03390033262426197,-0.03356968,0.0,-inf,-0.021806518,0.0,-inf,-0.02993563,0.0,-inf,-0.038401533,0.0,-inf,-0.022227243,0.0,-inf,-0.04514325,0.0,-inf,0.18465766,0.690893816010326,0.26727357927916157,1.7808533,0.05914686,0.11987700979458123,-inf
2.5100000000000002,-0.036256824,-0.05949744,0.0,-inf,-0.0645544,0.0,-inf,-0.04080193,0.4994804278144397,-0.08168874874866472,-0.056093108,0.0,-inf,-0.041778885,0.0,-inf,-0.089699045,0.0,-inf,0.019735256,0.45593707434836384,0.043285043749020896,-0.052536268,0.0,-inf,-0.046210475,0.0,-inf,-0.058975972,0.0,-inf,-0.042976864,0.4987105921835554,-0.08617595927549898,0.23385987,0.654431251767354,0.3573482565601319,0.015020579,0.3430570653433492,0.04378449131960533,1.7684058,0.07923163,0.1885858778043894,-inf
2.61,-0.038146038,0.015527007,0.34214171173455277,0.04538180127557206,-0.05301935,0.0,-inf,-0.042472534,0.4987105921835554,-0.08516469180191753,-0.02987057,0.0,-inf,-0.050857045,0.4705896847270212,-0.10807088724418933,-0.03769144,0.0,-inf,-0.042770777,0.0,-inf,-0.0605244,0.40302903723757577,-0.1501737957604075,-0.08588703,0.0,-inf,-0.05578443,0.0,-inf,-0.054601844,0.0,-inf,0.16519034,0.49400714683430724,0.33438856127287103,-0.040343422,0.0,-inf,1.7652196,0.060080033,0.16988293636284713,-inf
2.71,-0.027726263,-0.035843056,0.0,-inf,-0.071270525,0.0,-inf,-0.029264143,0.0,-inf,-0.036265947,0.0,-inf,-0.06886131,0.0,-inf,-0.010408096,0.36768311855672625,-0.02830724471743071,-0.036082786,0.0,-inf,0.21038826,0.5892503159202652,0.35704394620642815,-0.026357839,0.0,-inf,-0.040412147,0.0,-inf,-0.024643878,0.0,-inf,-0.028024718,0.0,-inf,-0.03143356,0.49861645729945425,-0.06304156129224661,1.7787038,0.06773492,0.11196537629049583,-inf
2.81,-0.03360525,0.1292369,0.49309961507248434,0.2620908693021267,-0.04628951,0.0,-inf,-0.03265738,0.4994804278144397,-0.06538270436350042,0.002961276,0.33102478897049165,0.00894578351154778,-0.049456503,0.0,-inf,-0.04762069,0.0,-inf,-0.036199957,0.0,-inf,-0.08007785,0.0,-inf,-0.037052523,0.49861645729945425,-0.07431067066144294,-0.022676494,0.0,-inf,-0.049155917,0.4190702026042222,-0.11729757141687246,-0.03068304,0.0,-inf,-0.04577887,0.0,-inf,1.7621001,0.048451103,0.17240703782777633,-inf
2.91,-0.03260823,-0.04650702,0.0,-inf,-0.010646351,0.3434372975403425,-0.030999401515297488,-0.030888755,0.4994804278144397,-0.061841772278499026,-0.0024419716,0.3316389981117744,-0.007363342600557967,-0.040613763,0.0,-inf,-0.04327741,0.0,-inf,-0.036386583,0.0,-inf,-0.039436802,0.0,-inf,-0.067075685,0.0,-inf,-0.033455092,0.4987105921835554,-0.06708318007331111,0.017737037,0.4171594718852294,0.04251859963948397,-0.01217906,0.0,-inf,-0.039348993,0.0,-inf,1.7662456,0.021293033,0.16080206057964164,-inf
3.0100000000000002,-0.036716733,-0.034614723,0.4987105921835554,-0.0694084379162811,-0.019350959,0.0,-inf,-0.045444205,0.0,-inf,-0.08592402,0.0,-inf,-0.03187286,0.4994804278144397,-0.0638120320885991,0.0031819008,0.3316389981117744,0.009594471238887143,-0.045818754,0.0,-inf,-0.046672452,0.0,-inf,-0.035363182,0.0,-inf,-0.056272913,0.4365253696334273,-0.1289109790291569,-0.049401708,0.0,-inf,0.123779446,0.4928814271024538,0.25113432781244216,-0.03778257,0.0,-inf,1.7601186,0.047938563,0.17378744729581927,-inf
3.11,-0.038487967,-0.042339936,0.4987105921835554,-0.0848988101764584,-0.033002086,0.0,-inf,-0.053621806,0.0,-inf,0.14954056,0.4879136544740096,0.3064898001647141,-0.039093193,0.4994804278144397,-0.07826771679088176,-0.06364653,0.38859407349569625,-0.1637866785321998,-0.054821167,0.0,-inf,-0.054534763,0.0,-inf,-0.04448108,0.0,-inf,0.02108866,0.34010908797620787,0.0620055755899455,-0.05597019,0.0,-inf,-0.08491112,0.0,-inf,-0.041312348,0.0,-inf,1.7678897,0.056853678,0.17036983353414684,-inf
3.21,-0.04022198,-0.06720269,0.0,-inf,-0.03618892,0.4994804278144397,-0.0724531274539341,-0.045703735,0.0,-inf,0.0771414,0.3967901218889454,0.19441360166452537,-0.034047782,0.0,-inf,-0.04392549,0.0,-inf,-0.06943732,0.0,-inf,0.017902518,0.33722651500315354,0.05308751505227044,-0.041588925,0.0,-inf,-0.06948097,0.0,-inf,-0.040484052,0.0,-inf,-0.044138942,0.0,-inf,-0.0482462,0.0,-inf,1.7839656,0.038538877,0.09488438959281066,-inf
3.31,-0.05223631,-0.04900596,0.0,-inf,0.04228245,0.0,inf,-0.05345005,0.0,-inf,-0.07260639,0.0,-inf,-0.04324967,0.0,-inf,-0.08495943,0.3577848556266264,-0.23745955466427163,-0.056291983,0.0,-inf,-0.05317963,0.0,-inf,-0.051904697,0.0,-inf,-0.046514235,0.4999983478802478,-0.09302877826319689,-0.07103435,0.0,-inf,-0.055297714,0.0,-inf,0.015395413,0.0,inf,1.7898562,0.033674188,0.06598332334668264,
3.41,-0.03004197,-0.022561707,0.0,-inf,-0.043227326,0.3577848556266264,-0.1208193288371526,-0.013729953,0.0,-inf,-0.026686965,0.0,-inf,-0.041574128,0.0,-inf,-0.03771792,0.0,-inf,-0.019090971,0.0,-inf,-0.025745232,0.0,-inf,-0.01759846,0.0,-inf,-0.037932396,0.0,-inf,-0.023187315,0.0,-inf,-0.024641715,0.0,-inf,-0.021642976,0.0,-inf,1.7991534,0.009223207,0.027521911971278953,-inf
3.5100000000000002,-0.03004197,-0.021642976,0.0,-inf,-0.03771792,0.0,-inf,-0.013729953,0.0,-inf,-0.01759846,0.0,-inf,-0.019090971,0.0,-inf,-0.043227326,0.3577848556266264,-0.1208193288371526,-0.037932396,0.0,-inf,-0.041574128,0.0,-inf,-0.022561707,0.0,-inf,-0.026686965,0.0,-inf,-0.024641715,0.0,-inf,-0.025745232,0.0,-inf,-0.023187315,0.0,-inf,1.7991534,0.009223207,0.027521911971278953,-inf
3.61,-0.03004197,-0.041574128,0.0,-inf,-0.025745232,0.0,-inf,-0.043227326,0.3577848556266264,-0.1208193288371526,-0.023187315,0.0,-inf,-0.026686965,0.0,-inf,-0.024641715,0.0,-inf,-0.037932396,0.0,-inf,-0.013729953,0.0,-inf,-0.01759846,0.0,-inf,-0.021642976,0.0,-inf,-0.022561707,0.0,-inf,-0.03771792,0.0,-inf,-0.019090971,0.0,-inf,1.7991534,0.009223206,0.027521911971278953,-inf
3.71,-0.03004197,-0.022561707,0.0,-inf,-0.043227326,0.3577848556266264,-0.1208193288371526,-0.013729953,0.0,-inf,-0.021642976,0.0,-inf,-0.041574128,0.0,-inf,-0.03771792,0.0,-inf,-0.019090971,0.0,-inf,-0.023187315,0.0,-inf,-0.026686965,0.0,-inf,-0.037932396,0.0,-inf,-0.025745232,0.0,-inf,-0.024641715,0.0,-inf,-0.01759846,0.0,-inf,1.7991534,0.009223206,0.027521911971278953,-inf
3.81,-0.03117086,-0.02789225,0.0,-inf,-0.041321352,0.0,-inf,-0.021358008,0.4994804278144397,-0.04276044941059305,-0.025100956,0.0,-inf,-0.0186299,0.0,-inf,-0.042701896,0.0,-inf,-0.02262894,0.0,-inf,-0.021752214,0.0,-inf,-0.034195602,0.0,-inf,-0.048269797,0.0,-inf,-0.013219802,0.0,-inf,-0.022038218,0.0,-inf,-0.039468933,0.0,-inf,1.7976886,0.010452289,0.038421571370341516,-inf
3.91,-0.040387575,-0.0463855,0.0,-inf,-0.06626453,0.0,-inf,-0.037946604,0.4999983478802478,-0.07589345915467972,-0.04445436,0.0,-inf,-0.06902472,0.0,-inf,0.019730719,0.311321578338254,0.06337729273924074,-0.04351894,0.0,-inf,-0.06821755,0.0,-inf,-0.03344583,0.0,-inf,-0.048403997,0.0,-inf,0.066961884,0.42845564231580113,0.15628662079618663,-0.04200468,0.0,-inf,-0.04115445,0.0,-inf,1.7845745,0.036373567,0.09536735142571562,-inf
4.01,-0.048557803,-0.049919754,0.0,-inf,0.026134983,0.0,inf,-0.04083428,0.4999983478802478,-0.08166883304050676,-0.08296961,0.3577848556266264,-0.2318980584797703,-0.047879476,0.0,-inf,-0.06809532,0.0,-inf,-0.07006194,0.0,-inf,0.036681782,0.0,inf,-0.037940755,0.0,-inf,-0.05007562,0.0,-inf,-0.047907695,0.0,-inf,-0.045455635,0.0,-inf,-0.04320314,0.0,-inf,1.7854563,0.03300665,0.06598332334668264,
