step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.011082646,0.1599732,1.310651441331159,0.12205625316630217,-0.15203032,0.8094988334417925,-0.18780795313694598,-0.02411034,0.981968125908142,-0.024553077585556783,0.2951803,1.2788954628566835,0.23080877171780412,-0.13402721,0.8212955307449942,-0.16318999415061286,-0.016498284,0.8826769428388165,-0.018691192228664916,-0.14285135,0.9316918576525864,-0.15332467652080464,0.40341595,1.278632822448319,0.31550570349045437,-0.009493563,0.957059852828101,-0.009919508478137136,-0.010278709,0.8172357557681702,-0.01257741008057775,0.0023969873,0.8695396717318608,0.0027566163608049375,1.7418097,0.17200603,0.994467845231875,0.009187593868551412
1.11,-0.013852635,0.03180726,0.9879294160749461,0.032195881818700055,-0.119557545,0.7944217008855597,-0.1504963226152674,0.006875748,0.8250915186264777,0.00833331534690904,-0.124378525,0.7616588920472017,-0.16329951113202623,-0.062120214,0.8258289563842408,-0.07522164683669579,-0.13927557,0.8094988334417925,-0.17205159536954545,-0.00061481056,0.8760954948768455,-0.0007017620384530129,0.035184756,0.9098202792869805,0.0386722045247638,0.42365724,1.2942348495011504,0.32734185657782533,0.06831892,1.0328866446715264,0.06614367481640268,0.13001688,1.2174931905999944,0.10679064100817456,1.7460386,0.15096578,0.9395417978542469,0.001609703281889782
1.21,-0.023892513,-0.050697356,0.7101702446541068,-0.07138761000493779,-0.10864288,0.655673102903519,-0.16569672160974866,-0.10997717,0.8094988334417925,-0.13585834380688153,-0.0028652607,0.7486706399083969,-0.0038271311135087004,-0.04966566,0.742379414102949,-0.06690064234347701,0.037197184,0.8519175400612797,0.043662892320481386,-0.044608828,0.6105162330282567,-0.07306738996780239,-0.04151343,0.7359105608087437,-0.056410974414704884,-0.051157303,0.7511463706441069,-0.06810563846644326,0.43454742,1.266860865746712,0.3430111672604834,-0.014752185,0.6823964548027477,-0.02161820283259129,1.758389,0.14324361,0.7786491145547828,-0.025108963179920972
1.31,-0.017042806,-0.10042775,0.6728990959991507,-0.1492463689873836,0.15496296,1.0180291579487981,0.15221858401147964,-0.037182312,0.4987844735206423,-0.07454584982628731,0.013941317,0.6961211469101172,0.020027141722767795,-0.09331578,0.7174507682608466,-0.13006576101244632,-0.04138265,0.7947029220878706,-0.05207310886356558,-0.09970241,0.4994804278144397,-0.19961224674243672,0.0048309066,0.7865889203604386,0.006141589982063315,-0.02678159,0.6321848222775841,-0.04236354577283193,0.45407307,1.1649803676278976,0.38976886143100337,-0.06858378,0.49993472558527774,-0.1371854674761933,1.7443284,0.1553073,0.7255597116720968,-0.01972147013943915
1.41,-0.019435197,-0.09317926,0.8094988334417925,-0.11510734707097506,0.007304451,0.6526043055492988,0.011192771639078175,-0.025039831,0.5276637209956512,-0.04745414585098329,-0.051206462,0.4975432241288014,-0.10291862013578738,-0.064516164,0.657393396312638,-0.09813935571045572,-0.06031608,0.4997656677039519,-0.12068871925908034,0.14311141,0.9873455681559897,0.1449456121265492,-0.09315463,0.4978478369628516,-0.18711466564437723,0.0058593857,0.631219593341498,0.009282642319753854,-0.042102296,0.8122171944485725,-0.05183625290515497,0.405624,1.0929283996180506,0.3711350188722347,1.7402873,0.13937795,0.6969116127871906,-0.01697300560174528
1.51,-0.02974627,-0.09065028,0.4999650319913681,-0.18131324592669248,-0.09095587,0.8094988334417925,-0.11236071579826516,-0.09322203,0.49820130361691756,-0.18711719305102723,0.049542904,0.6252198897266192,0.07924076747112026,-0.03809403,0.6304349760838787,-0.06042499270449724,0.40467715,1.0869107973620697,0.3723186425379319,-0.03025018,0.4991793999723451,-0.0605998174490826,-0.09764106,0.5196225522206714,-0.18790766076045332,0.14834438,0.9479251854038271,0.15649376652072308,-0.022096448,0.4955669291336105,-0.04458822077826835,-0.07717406,0.5855400437691199,-0.13179979895124433,1.7488402,0.14503734,0.6543695402474745,-0.03255076989906868
1.61,-0.031367864,-0.058603715,0.6232193443196509,-0.09403385130081968,-0.07376788,0.4694584135073347,-0.1571339995039297,-0.09381631,0.4994804278144397,-0.1878278005362925,-0.10124333,0.4705896847270212,-0.21514141791509525,0.023391731,0.747898880315321,0.031276595939722394,-0.047312118,0.49930699897395453,-0.09475556763727415,-0.09803359,0.5518855157574907,-0.17763392824389632,-0.09782986,0.4987105921835554,-0.19616560177864092,0.44871083,1.0999438818457405,0.4079397471320042,0.098114096,0.5409139807786533,0.18138576393796468,0.037417673,0.7610574052089878,0.04916537480407953,1.7529222,0.15437202,0.6147695568574683,-0.041174971372925244
1.71,-0.03660773,-0.109509155,0.5205354639655283,-0.21037789494680864,-0.08738645,0.4987105921835554,-0.17522477571405443,-0.09656327,0.4705896847270212,-0.20519632136473054,0.4089493,0.8713646530228718,0.46932048979371044,0.039951272,0.6223339582214324,0.06419587390507044,-0.08467443,0.4994804278144397,-0.16952502672473688,-0.018337678,0.4976597658718407,-0.03684782138680283,-0.0666695,0.4830352987764363,-0.13802200694878786,0.0402124,0.7442840903284271,0.054028294813937346,0.018984122,0.641832514986322,0.029578000114570256,-0.10667853,0.45410413168596714,-0.23492085433747556,1.7564987,0.14230283,0.5730845983258038,-0.0502720038905553
1.81,-0.037240904,0.02130655,0.4993264865719015,0.0426705786759421,-0.08724015,0.4987105921835554,-0.17493142000255724,-0.095512435,0.4705896847270212,-0.20296329889935225,0.36629072,0.8544159365728571,0.42870305039751305,-0.05521406,0.4996203652382168,-0.11051202562868084,-0.08123724,0.4994804278144397,-0.16264349332215677,-0.10891027,0.49710380526067866,-0.21908959231996805,-0.012173189,0.694384235682278,-0.017530911885294553,-0.0753484,0.0,-inf,-0.040343557,0.6317626331851227,-0.06385872546739194,0.025138274,0.49985728723129047,0.05029090197808876,1.7652886,0.1275951,0.5132046776788509,-inf
1.9100000000000001,-0.046802595,-0.03531766,0.4455001334482339,-0.07927642828002786,-0.0870135,0.4987105921835554,-0.17447693975711742,0.04157034,0.499961419753029,0.08314709437465674,-0.08020274,0.4994804278144397,-0.16057234467025003,-0.07620509,0.36321389569738644,-0.20980774852235212,-0.054235797,0.49969989233435635,-0.10853674016633698,-0.093143314,0.4705896847270212,-0.19792893288169733,-0.04499357,0.4998969204988402,-0.09000569190723448,0.0497782,0.6887870797654655,0.0722693589184739,0.025463728,0.49918503366681827,0.051010600312123275,-0.068413004,0.48266011143572224,-0.1417415747815479,1.7663059,0.050443977,0.4952441083022608,-0.0869017588510282
2.0100000000000002,-0.03375866,-0.05963235,0.4987105921835554,-0.11957305638576052,-0.053441774,0.0,-inf,-0.06653149,0.0,-inf,0.066023655,0.4982926830825787,0.13249974859619945,-0.05581297,0.4994804278144397,-0.1117420557358556,0.15443869,0.7946846347067831,0.19433959410586252,-0.06564363,0.4705896847270212,-0.13949228606640435,-0.052448794,0.36774149577538895,-0.14262408471236235,-0.053680345,0.0,-inf,-0.065696344,0.0,-inf,-0.043292463,0.4947720397332241,-0.08749981678252876,1.7765241,0.06765278,0.32947923254754463,-inf
2.11,-0.03815444,-0.049913365,0.3646422752776584,-0.13688310099499648,-0.022997437,0.4972636193718711,-0.04624797823341236,-0.053235505,0.4994804278144397,-0.10658176339197167,-0.0655882,0.0,-inf,-0.06671844,0.4705896847270212,-0.14177624147519005,-0.07350215,0.0,-inf,0.17226644,0.7252551762909841,0.2375252797013959,-0.057948887,0.4987105921835554,-0.11619742643614513,-0.09204626,0.0,-inf,0.07770641,0.4980682374127118,0.15601559313350502,-0.055602472,0.0,-inf,1.7736706,0.075755484,0.3230918193707492,-inf
2.21,-0.039501365,-0.058144867,0.0,-inf,-0.028051386,0.4997106849580125,-0.05613525285807359,-0.060123537,0.4994804278144397,-0.12037215752147426,-0.07900643,0.0,-inf,-0.075495325,0.4705896847270212,-0.1604270715638179,-0.088234305,0.49951355824628796,-0.176640461355146,0.0018883653,0.5288241763117453,0.00357087541858197,-0.06524082,0.4987105921835554,-0.13081900355634726,-0.015835645,0.3593444842581942,-0.044068144554859065,0.010499942,0.4994809583332423,0.021021706516055054,0.29582876,0.745295896877125,0.39692793279798516,1.7539723,0.103248015,0.4182682239736021,-inf
2.31,-0.04701492,-0.08852769,0.0,-inf,-0.0852594,0.49994692933560325,-0.17053690162961163,-0.073706284,0.4994804278144397,-0.14756591061615082,0.023319582,0.498746872176889,0.046756346404247626,0.14536677,0.7010182678054704,0.2073651710452129,0.010832233,0.4771968841102998,0.022699715180758594,-0.07603918,0.4987105921835554,-0.15247155635222964,-0.066659965,0.36802688350479035,-0.1811279762669821,-0.05745448,0.4960044302164096,-0.11583461400910604,-0.030036269,0.45934959222576294,-0.06538869145448425,-0.07272915,0.0,-inf,1.7693592,0.06711195,0.4089528072157473,-inf
2.41,-0.03386993,-0.067552485,0.0,-inf,-0.041390244,0.49994692933560325,-0.08278927519908674,-0.028876636,0.4994804278144397,-0.057813348770553365,-0.038432002,0.0,-inf,-0.05865428,0.0,-inf,-0.03844036,0.0,-inf,0.0072663194,0.3452123561614457,0.021048839148331312,-0.064142235,0.0,-inf,-0.027578132,0.0,-inf,0.14368397,0.5089130884800238,0.28233498651736444,-0.033759013,0.49861645729945425,-0.06770537218361773,1.7728623,0.056110322,0.21383356900826966,-inf
2.5100000000000002,-0.022103159,-0.032281376,0.0,-inf,-0.02436552,0.4994804278144397,-0.048781731471203606,-0.047369324,0.0,-inf,-0.028586632,0.49861645729945425,-0.05733190556047694,-0.010667108,0.36802688350479035,-0.028984589108653938,-0.03507591,0.49997949848266987,-0.07015469733433312,0.1847763,0.6745526116903863,0.2739242320762883,-0.06354932,0.0,-inf,-0.020318862,0.0,-inf,-0.031899977,0.0,-inf,-0.020242423,0.0,-inf,1.7745106,0.06362924,0.2309687162537946,-inf
2.61,-0.026468335,-0.034391616,0.0,-inf,-0.014637019,0.4987105921835554,-0.02934972463653898,-0.018307585,0.0,-inf,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.019205246,0.0,-inf,-0.013107067,0.0,-inf,-0.021188078,0.0,-inf,-0.038079213,0.0,-inf,-0.023526786,0.0,-inf,-0.034731403,0.0,-inf,1.7985722,0.009601843,0.12327053414769287,-inf
2.71,-0.02122108,-0.024290938,0.4987105921835554,-0.048707483480529355,-0.019349536,0.0,-inf,-0.036375567,0.0,-inf,-0.062410004,0.0,-inf,-0.02283252,0.4994804278144397,-0.045712542543494446,-0.030170212,0.4705896847270212,-0.06411150211670248,-0.031421684,0.0,-inf,-0.00993672,0.36802688350479035,-0.026999984452761912,0.18456051,0.6745526116903863,0.2736043183843547,-0.046735864,0.0,-inf,-0.031047637,0.0,-inf,1.7743529,0.0635141,0.22830547272001753,-inf
2.81,-0.02781178,-0.03591275,0.0,-inf,-0.024353921,0.0,-inf,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.015488355,0.0,-inf,-0.03606141,0.0,-inf,-0.02013526,0.0,-inf,-0.009899797,0.0,-inf,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.019144192,0.0,-inf,-0.039472397,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,1.7977408,0.010250166,0.12326197643095639,-inf
2.91,-0.02781178,-0.03591275,0.0,-inf,-0.024353921,0.0,-inf,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.039472397,0.0,-inf,-0.03606141,0.0,-inf,-0.02013526,0.0,-inf,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.009899797,0.0,-inf,-0.015488355,0.0,-inf,-0.019144192,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,1.7977408,0.010250166,0.12326197643095639,-inf
3.0100000000000002,-0.026468335,-0.038079213,0.0,-inf,-0.021188078,0.0,-inf,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.014637019,0.4987105921835554,-0.02934972463653898,-0.023526786,0.0,-inf,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.019205246,0.0,-inf,-0.034391616,0.0,-inf,-0.013107067,0.0,-inf,-0.018307585,0.0,-inf,-0.034731403,0.0,-inf,1.7985722,0.009601842,0.12327053414769287,-inf
3.11,-0.026468335,-0.014637019,0.4987105921835554,-0.02934972463653898,-0.034731403,0.0,-inf,-0.023526786,0.0,-inf,-0.038079213,0.0,-inf,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.018307585,0.0,-inf,-0.021188078,0.0,-inf,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.019205246,0.0,-inf,-0.034391616,0.0,-inf,-0.013107067,0.0,-inf,1.7985722,0.009601843,0.12327053414769287,-inf
3.21,-0.02781178,-0.03591275,0.0,-inf,-0.024353921,0.0,-inf,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.039472397,0.0,-inf,-0.03606141,0.0,-inf,-0.02013526,0.0,-inf,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.009899797,0.0,-inf,-0.015488355,0.0,-inf,-0.019144192,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,1.7977408,0.010250166,0.12326197643095639,-inf
3.31,-0.02781178,-0.039472397,0.0,-inf,-0.009899797,0.0,-inf,-0.019144192,0.0,-inf,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.021868004,0.49861645729945425,-0.043857364136613695,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.02013526,0.0,-inf,-0.03606141,0.0,-inf,-0.015488355,0.0,-inf,-0.03591275,0.0,-inf,-0.024353921,0.0,-inf,1.7977406,0.010250166,0.12326197643095639,-inf
3.41,-0.045009576,-0.05637761,0.0,-inf,-0.040650975,0.4987105921835554,-0.08151215473717682,0.012012854,0.0,inf,-0.06584173,0.3577848556266264,-0.1840260310723217,-0.040264867,0.4994804278144397,-0.08061350356076342,-0.039326824,0.0,-inf,0.053719766,0.0,inf,-0.04732205,0.4705896847270212,-0.10055904596469664,-0.061463017,0.0,-inf,-0.04345051,0.0,-inf,-0.060667384,0.0,-inf,1.7960086,0.03457323,0.16605141457742206,
3.5100000000000002,-0.026468335,-0.038079213,0.0,-inf,-0.021188078,0.0,-inf,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.014637019,0.4987105921835554,-0.02934972463653898,-0.023526786,0.0,-inf,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.034391616,0.0,-inf,-0.018307585,0.0,-inf,-0.019205246,0.0,-inf,-0.034731403,0.0,-inf,-0.013107067,0.0,-inf,1.7985722,0.009601843,0.12327053414769287,-inf
3.61,-0.02781178,-0.03591275,0.0,-inf,-0.024353921,0.0,-inf,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.02013526,0.0,-inf,-0.03606141,0.0,-inf,-0.019144192,0.0,-inf,-0.009899797,0.0,-inf,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.015488355,0.0,-inf,-0.039472397,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,1.7977408,0.010250166,0.12326197643095639,-inf
3.71,-0.02781178,-0.03591275,0.0,-inf,-0.024353921,0.0,-inf,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.015488355,0.0,-inf,-0.03606141,0.0,-inf,-0.019144192,0.0,-inf,-0.009899797,0.0,-inf,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.02013526,0.0,-inf,-0.039472397,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,1.7977408,0.010250166,0.12326197643095639,-inf
3.81,-0.02781178,-0.039472397,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.009899797,0.0,-inf,-0.024353921,0.0,-inf,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.03591275,0.0,-inf,-0.03606141,0.0,-inf,-0.015488355,0.0,-inf,-0.019144192,0.0,-inf,-0.02013526,0.0,-inf,1.7977408,0.010250166,0.12326197643095638,-inf
3.91,-0.03265333,0.050318368,0.1701754365819609,0.29568525746088087,-0.023294725,0.4987105921835554,-0.04670990528199428,-0.028347706,0.0,-inf,-0.057239126,0.35874236887186844,-0.15955496584933523,-0.025067544,0.4994804278144397,-0.050187239008778944,-0.029968167,0.4705896847270212,-0.06368215814426802,-0.052263662,0.0,-inf,-0.02753781,0.0,-inf,-0.006590211,0.0,-inf,-0.05177221,0.0,-inf,-0.037035715,0.0,-inf,1.7795666,0.028097216,0.18160895547080413,-inf
4.01,-0.026468335,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.018307585,0.0,-inf,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.013107067,0.0,-inf,-0.034731403,0.0,-inf,-0.034391616,0.0,-inf,-0.021188078,0.0,-inf,-0.014637019,0.4987105921835554,-0.02934972463653898,-0.038079213,0.0,-inf,-0.023526786,0.0,-inf,-0.019205246,0.0,-inf,1.7985722,0.009601842,0.12327053414769287,-inf
4.11,-0.02781178,-0.039472397,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.009899797,0.0,-inf,-0.024353921,0.0,-inf,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.03606141,0.0,-inf,-0.03591275,0.0,-inf,-0.015488355,0.0,-inf,-0.019144192,0.0,-inf,-0.02013526,0.0,-inf,1.7977408,0.010250166,0.12326197643095638,-inf
4.21,-0.026468335,-0.034391616,0.0,-inf,-0.014637019,0.4987105921835554,-0.02934972463653898,-0.019205246,0.0,-inf,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.021188078,0.0,-inf,-0.038079213,0.0,-inf,-0.023526786,0.0,-inf,-0.034731403,0.0,-inf,-0.013107067,0.0,-inf,-0.018307585,0.0,-inf,1.7985722,0.009601843,0.12327053414769287,-inf
4.3100000000000005,-0.026468335,-0.034391616,0.0,-inf,-0.014637019,0.4987105921835554,-0.02934972463653898,-0.023526786,0.0,-inf,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.019205246,0.0,-inf,-0.013107067,0.0,-inf,-0.021188078,0.0,-inf,-0.034731403,0.0,-inf,-0.038079213,0.0,-inf,-0.018307585,0.0,-inf,1.7985722,0.009601843,0.12327053414769287,-inf
4.41,-0.02781178,-0.03591275,0.0,-inf,-0.021868004,0.49861645729945425,-0.043857364136613695,-0.01871612,0.4994804278144397,-0.037471176421644915,-0.02013526,0.0,-inf,-0.041863274,0.3577848556266264,-0.11700683573065762,-0.024353921,0.0,-inf,-0.03606141,0.0,-inf,-0.039472397,0.0,-inf,-0.019144192,0.0,-inf,-0.015488355,0.0,-inf,-0.009899797,0.0,-inf,1.7977408,0.010250166,0.12326197643095639,-inf
4.51,-0.026468335,-0.034391616,0.0,-inf,-0.021188078,0.0,-inf,-0.016856916,0.4994804278144397,-0.03374890247963996,-0.019205246,0.0,-inf,-0.040810477,0.3577848556266264,-0.11406429407717189,-0.023526786,0.0,-inf,-0.034731403,0.0,-inf,-0.038079213,0.0,-inf,-0.018307585,0.0,-inf,-0.013107067,0.0,-inf,-0.014637019,0.4987105921835554,-0.02934972463653898,1.7985724,0.009601842,0.12327053414769287,-inf
4.61,-0.027356809,-0.018897854,0.0,-inf,-0.035427075,0.0,-inf,-0.014148651,0.0,-inf,-0.0146093415,0.0,-inf,-0.021654256,0.49861645729945425,-0.04342868224902083,-0.04112232,0.3577848556266264,-0.11493589064136431,-0.016983407,0.4999983478802478,-0.033966925471331975,-0.03867475,0.0,-inf,-0.035188638,0.0,-inf,-0.024486639,0.0,-inf,-0.019237043,0.0,-inf,1.7974652,0.009670332,0.12330906007330258,-inf
