step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.008783533,0.13981585,1.3990919091208125,0.09993328610832505,0.037607424,0.9294680168853175,0.040461235112948225,-0.14430073,0.9071687170119553,-0.15906713528618016,-0.25841752,0.9948094560580244,-0.25976584296934935,0.12581582,1.316687554172177,0.09555480590329149,-0.034988493,0.9525239401455459,-0.03673240246532115,0.41745412,1.350842069148718,0.30903251611054955,-0.030074676,0.9415770561175512,-0.03194074909044517,-0.20605338,1.0627029813744173,-0.19389554730647462,0.37368745,1.5991831256221976,0.23367395524012283,-0.21433887,1.0608934263570564,-0.20203619282705568,0.005357891,0.9192171941372416,0.005828753954662228,0.12398855,1.1780024182601294,0.10525321893158045,-0.051689763,0.8888885883155848,-0.05815100261335161,-0.0058409544,1.0658405173069303,-0.005480139172748919,0.36828917,1.399001505902003,0.26325144833345265,1.7478428,0.2025571,1.122868654745979,0.012870012997750355
1.11,-0.018548185,-0.008141905,0.849204433579928,-0.009587685541192917,-0.16694301,1.038742883347331,-0.16071639704532978,0.37741485,1.3545475714967607,0.27862797905555514,-0.026725901,0.8467143601925224,-0.03156424710299884,0.10570797,1.1190856191728498,0.09445923656845667,0.23943183,1.2940089180301109,0.1850310495733773,-0.26547202,0.9264394538159334,-0.2865508626448549,-0.07841448,0.7749807684577495,-0.10118248168142419,0.13599227,1.2122907162976417,0.1121779387238395,-0.19959927,0.8290251846125927,-0.24076381484782006,0.42152017,1.2927116442044329,0.32607439983962255,-0.21384308,0.7984809902102252,-0.2678123587699783,-0.01819552,0.9176248521393243,-0.01982893028822043,0.3481004,1.3058389715049608,0.266572220316999,-0.011775742,0.8665394323624346,-0.01358938998638475,-0.008284635,0.910246859932319,-0.009101525394045185,1.751827,0.2083875,1.02103016620982,0.0076403206734750526
1.21,-0.029499564,-0.11003802,0.817963821614838,-0.1345267563295168,-0.22973803,0.4994804278144397,-0.4599540123376472,0.04806465,0.8855571316951388,0.05427616963918113,0.2715626,1.2367898384688383,0.21957053466130164,0.058471795,1.0973065354098013,0.05328665535529897,-0.106033176,0.6860789019240415,-0.15454953633808127,-0.055667512,0.7083881658399857,-0.07858334568986976,0.12783228,1.1472228488792653,0.11142759119046189,-0.04953341,0.7876053231547692,-0.06289115932083714,0.21834598,1.2177006880140668,0.17931006113879183,-0.076251246,1.2783489351503368,-0.05964822587827455,-0.0104708,0.7541661420917414,-0.013883943493824094,0.40378174,1.2753264193901548,0.3166105051368826,0.11745863,1.3710905136700127,0.08566803245798799,-0.17028525,0.9697201363574663,-0.17560247367504514,-0.21823084,0.6102399221074132,-0.35761482596937305,1.7465584,0.17348483,0.9589366094738944,-0.029819045590785187
1.31,-0.042053837,-0.0713435,0.6957869899563681,-0.10253640477858746,-0.05734688,0.6669384901302671,-0.085985261436542,-0.22988825,0.5244977593931184,-0.4383016730698116,0.12941353,1.0083830536134164,0.12833766867341206,-0.11030068,0.6700355817334607,-0.16461914186667936,-0.10571769,0.7354016943541534,-0.14375502478512525,0.35964766,1.21798265920147,0.2952814301012431,0.3288759,1.0656186109756955,0.30862439518934165,-0.002174893,0.9757312174973259,-0.002228987747291441,-0.28856096,0.8459404437518045,-0.3411126147802434,0.057134707,0.7840682796044587,0.07286955487577897,-0.10365693,0.6204334093379633,-0.16707181004680088,-0.21507014,0.4994804278144397,-0.4305877294994192,0.42113617,1.1581196202459179,0.3636378861591703,0.068018384,0.8339945037161101,0.08155735316569172,0.039990626,0.7157788080909,0.05587008978681694,1.7508149,0.20354849,0.8136369718385543,-0.03562626687869036
1.41,-0.040889364,-0.039752275,0.8007987976378287,-0.04964077727004989,0.13301156,0.7901898506055364,0.16832861686398468,-0.12517242,0.6846699866926784,-0.1828215399667563,-0.07077929,0.6670352689103147,-0.10611026076717751,-0.09853662,0.6068414055848197,-0.1623762273751777,-0.17993826,0.6178610014768116,-0.2912277297166864,0.040506486,0.8998786775649917,0.045013274410753465,-0.048336655,0.5155455245976638,-0.0937582669139197,-0.013203976,0.7517634059593299,-0.017564004366102105,-0.18505242,0.4999920201093239,-0.37011075622527695,-0.12687057,0.6942990896029094,-0.1827318722822281,0.072341725,0.885418964998208,0.08170338347153361,-0.2081215,0.6099077397654079,-0.3412343865955837,0.3937844,1.1108470760664895,0.3544902014734155,0.42864975,1.319496657279369,0.32485853675139903,0.051923856,0.8403604866991098,0.06178759825219427,1.7544848,0.1814082,0.7684316220969245,-0.04758713814097987
1.51,-0.045664012,0.38862467,1.0880265507550488,0.3571830741185932,-0.019641036,0.4991069778529865,-0.03935235738885251,-0.14325882,0.49891826328157435,-0.28713886720086895,-0.1680753,0.49991264849688766,-0.3362093233845881,-0.063660234,1.036634789301677,-0.061410474421526716,0.3240459,0.9855365652792913,0.328801495496334,-0.17772664,0.4994804278144397,-0.35582303409767846,-0.11772637,0.7262681308744556,-0.16209766846096618,-0.0016300305,0.7477714343351343,-0.0021798511967074333,0.08887229,1.1569067204067156,0.07681889090977487,-0.07699231,0.6267848760933966,-0.1228368991023946,0.008980442,0.8069191597342851,0.011129295580811471,-0.032509536,0.6235382019129924,-0.05213719937500718,-0.008161736,0.6992175376308547,-0.01167267020874038,-0.044546876,0.4983765176191774,-0.08938397883490443,-0.19367155,0.4643114918972204,-0.4171155737189509,1.7530012,0.15923746,0.7161068933303836,-0.07271407133035453
1.61,-0.050038155,-0.10747733,0.4876144418186548,-0.2204145744135979,0.11172249,0.9429562826420591,0.1184810937030312,-0.060482014,0.4847820314849354,-0.12476125359958387,-0.16544667,0.4994804278144397,-0.331237541353194,-0.13002406,0.38932803238558394,-0.33397045625058625,-0.075669855,0.5438064396336092,-0.13914850830078807,-0.09321074,0.49783972094952605,-0.1872304236788814,0.034532793,0.6944192024573282,0.04972902930107558,0.1723582,0.7892545897663273,0.21838099162028637,0.0074975896,0.7023636555554064,0.010674797179831268,-0.07091916,0.49830986564087415,-0.14231940488253367,-0.013163271,0.7362591679068384,-0.017878583974067285,-0.18563768,0.4987105921835554,-0.3722352915415711,0.0998646,1.0692676621563628,0.0933953261875834,0.41105014,1.0826337634031824,0.37967607768446976,-0.07611974,0.9876677117383155,-0.07707019515054411,1.7418548,0.14587863,0.6815433492210625,-0.06724555734181686
1.71,-0.056674868,-0.113771446,0.48658976601232584,-0.23381389004866876,-0.016853584,0.6442722598071986,-0.02615910233613024,-0.15464917,0.4994804278144397,-0.30962007646553497,0.3747399,0.8712088471098489,0.43013783270608824,-0.08031537,0.4999202742560506,-0.16065634966872955,0.11194546,0.7636084457479556,0.14660060189207125,0.043775547,0.7837511900966015,0.05585388302940021,-0.16987891,0.4987105921835554,-0.3406362680377009,-0.09858972,0.3935607800047572,-0.25050696957312585,-0.20149684,0.49960772770268197,-0.40331009380068433,-0.15272304,0.4999643985707711,-0.30546783849732434,-0.032207195,0.48898581372579003,-0.06586529468071484,-0.023621265,0.499255644281672,-0.04731296504242642,-0.13471615,0.45825756949558405,-0.29397474719975053,0.30760655,0.7399448733860408,0.4157154933221957,0.1282167,0.7340248961174828,0.1746762261660853,1.7449251,0.16373737,0.5850714691445473,-0.07589622238968438
1.81,-0.06694346,-0.092283785,0.49837892847537474,-0.18516791154369597,0.32166538,0.8220120590810006,0.3913146685273783,-0.1489203,0.486447180457447,-0.30613867981028986,-0.14524037,0.36623092343029207,-0.39658138394896547,0.04202979,0.5651046599342329,0.07437523269612414,-0.1424088,0.4847744293967226,-0.2937630255840328,0.018932529,0.49999674176889364,0.03786530433544847,0.41772175,0.9278843611976128,0.45018729253384626,-0.16589719,0.4999980384272109,-0.3317956828244285,-0.048072778,0.6959710792575373,-0.06907295305975553,-0.13817233,0.48717009860639904,-0.2836223505247835,0.095691875,0.6348900687906812,0.15072195853617545,-0.18732433,0.5057996737378677,-0.37035280949541927,0.032204915,0.7730098477806533,0.041661713535134676,0.026322603,0.47474736292898684,0.055445496449540825,-0.07485883,0.6065331197565798,-0.12342084371109835,1.7466376,0.16778632,0.5830592858142183,-0.07239649836805132
1.9100000000000001,-0.06202723,-0.099663444,0.46825341239792073,-0.21284082768989646,0.13721088,0.8028965419920908,0.17089483958811177,-0.1379565,0.4994804278144397,-0.2762000117943711,-0.12096238,0.36720094620602284,-0.32941740105170514,-0.09621277,0.499759284962725,-0.19251821818927786,-0.2194901,0.3336096190178126,-0.6579249621735141,-0.14363943,0.49895436356879846,-0.28788089831767477,-0.03516399,0.4605845472514601,-0.07634644141467933,-0.1339974,0.0,-inf,-0.085664004,0.0,-inf,0.04632705,0.4982383116466535,0.09298171114577856,-0.018590894,0.49272766767007337,-0.037730565617149533,-0.044763763,0.4735612377734546,-0.0945258161633507,0.41230935,0.9919746671444328,0.4156450383658725,0.38224342,0.8379935356316328,0.45614125694405644,-0.06690695,0.5015770226607847,-0.1333931746173789,1.7603964,0.17481026,0.4829257241086439,-inf
2.0100000000000002,-0.059447773,-0.0027032674,0.6277634059233442,-0.004306188218285451,-0.0916659,0.4970182028397545,-0.18443167819598152,-0.088286586,0.4907328750232266,-0.17990762510387118,-0.061309595,0.5041915268067082,-0.12159981158212053,-0.023186626,0.4785067632491896,-0.04845621356601546,-0.108473174,0.0,-inf,0.07954049,0.7040191861444165,0.11298057307178233,-0.08004687,0.4995697781702361,-0.16023160990158755,-0.12986909,0.49861645729945425,-0.26045888905055725,-0.03794922,0.6060515076908515,-0.06261715194907896,-0.02784429,0.4191690978968106,-0.0664273427059303,0.0074818498,0.696645576128755,0.010739822384207226,0.012110583,0.49853361606551194,0.024292409102576552,-0.10639851,0.5211063215415636,-0.20417811788952508,-0.08522052,0.37511520721655783,-0.2271849328928399,0.027525196,0.6096865300550403,0.045146471990183484,1.7344668,0.05676652,0.5016703782532138,-inf
2.11,-0.058843035,0.124342225,0.6804553713856595,0.1827338437182055,-0.12617563,0.0,-inf,-0.18505432,0.4534313619501854,-0.40811980080254723,-0.12987894,0.49535773580808645,-0.26219220738768845,0.21298747,0.6585317000722136,0.32342781315347907,-0.11938091,0.0,-inf,-0.12569296,0.0,-inf,-0.119705334,0.4994804278144397,-0.23965970964979347,-0.07922923,0.34576228408174536,-0.22914363956421824,0.005458485,0.49993923271985546,0.0109182966892879,-0.063759156,0.39531678964619194,-0.16128623231137007,-0.017507127,0.49418457579555797,-0.03542629092917984,0.43471786,0.7840662887347699,0.5544401921674708,-0.12353281,0.0,-inf,-0.063247845,0.2539753532352606,-0.24903142675521095,-0.122881874,0.0,-inf,1.7508342,0.15626971,0.3475313200777479,-inf
2.21,-0.047263257,-0.03821259,0.0,-inf,-0.066043995,0.0,-inf,-0.16841196,0.38386365482464496,-0.4387285775057862,-0.08200129,0.0,-inf,-0.06677722,0.0,-inf,-0.082226,0.0,-inf,-0.069747105,0.0,-inf,-0.08978878,0.0,-inf,0.46570772,0.7799989983967928,0.5970619453143315,-0.005647792,0.3430570653433492,-0.016463126942370634,-0.077682175,0.0,-inf,-0.040478513,0.0,-inf,0.02590053,0.4535181036740549,0.057110244304937885,-0.011910139,0.37718837175311404,-0.03157610240308343,-0.03473019,0.4392136231744756,-0.079073568569089,-0.08524979,0.0,-inf,1.7634057,0.13405207,0.17355248857290195,-inf
2.31,-0.050589062,-0.07795607,0.0,-inf,-0.04975364,0.0,-inf,0.0042159744,0.4981435647441454,0.008463372126205855,-0.05236826,0.0,-inf,-0.079137415,0.0,-inf,-0.06891206,0.0,-inf,0.0026605825,0.6159293779551823,0.004319622729134352,-0.07592772,0.0,-inf,-0.06922771,0.0,-inf,-0.07423673,0.0,-inf,-0.04385426,0.36404390622666655,-0.12046420281849132,-0.084378876,0.0,-inf,0.024243243,0.4991341984846218,0.04857059105999377,-0.009886618,0.5593823265510072,-0.01767416899500428,-0.075740255,0.0,-inf,0.16314995,0.7791687878759005,0.2093897438233549,1.7519095,0.061431956,0.20723763511484522,-inf
2.41,-0.063745625,-0.16549765,0.4213250442347431,-0.39280277306167666,-0.09112903,0.4705896847270212,-0.1936485865811009,-0.12336576,0.0,-inf,-0.07538316,0.0,-inf,-0.055781726,0.0,-inf,-0.09874332,0.0,-inf,-0.070124485,0.0,-inf,-0.07684843,0.0,-inf,-0.08646357,0.0,-inf,-0.09860806,0.0,-inf,-0.08085066,0.0,-inf,0.0787067,0.6618128699829071,0.11892590821262967,-0.096484356,0.0,-inf,0.035100117,0.25600930189379306,0.13710485152740373,0.04963019,0.3610331329182298,0.13746713709062947,0.2973935,0.480390115225427,0.6190666530791267,1.7491839,0.10740164,0.16569750931138258,-inf
2.5100000000000002,-0.054996222,-0.11261624,0.0,-inf,0.38807,0.6157157725071043,0.6302745595047762,-0.082083,0.4994804278144397,-0.1643367730983858,-0.09739346,0.0,-inf,-0.05851814,0.43025487739590124,-0.13600808400425557,-0.10195489,0.0,-inf,-0.018343966,0.0,-inf,-0.13975088,0.0,-inf,-0.10762615,0.0,-inf,0.4502224,0.7274582474136256,0.6188979290725648,-0.1064341,0.0,-inf,-0.081314296,0.0,-inf,-0.025961034,0.0,-inf,0.027375985,0.4983537544482642,0.054932835746890285,-0.02000295,0.339934634239519,-0.058843518630077,-0.102310546,0.0,-inf,1.7581271,0.16872324,0.19444985711367835,-inf
2.61,-0.050861496,-0.092296034,0.0,-inf,0.3367604,0.5550020629533022,0.6067732432088347,-0.07384462,0.4994804278144397,-0.14784286827502927,-0.17559601,0.4602453824174491,-0.38152694274275456,-0.0923448,0.0,-inf,-0.089761235,0.0,-inf,0.42802304,0.74716160922767,0.5728654082442597,-0.01897833,0.0,-inf,-0.017711757,0.34186785515333834,-0.051808780743650217,-0.0825363,0.0,-inf,-0.09527322,0.0,-inf,-0.09805441,0.0,-inf,-0.07083404,0.0,-inf,-0.10140696,0.0,-inf,-0.055909198,0.0,-inf,0.12513688,0.5190317050339285,0.24109679785081076,1.7545419,0.16131477,0.195174315162508,-inf
2.71,-0.046718415,-0.06410646,0.0,-inf,-0.06646706,0.0,-inf,-0.042764828,0.36710759351245464,-0.11649126404575812,-0.048680846,0.0,-inf,-0.074595764,0.0,-inf,-0.06404674,0.0,-inf,-0.020929253,0.5908686054316036,-0.035421162228668326,-0.05501143,0.0,-inf,-0.057550255,0.0,-inf,-0.039437868,0.0,-inf,-0.052923705,0.0,-inf,-0.022778109,0.0,-inf,-0.06341522,0.0,-inf,0.14416692,0.36900181196455994,0.3906943324783908,-0.07081794,0.0,-inf,0.016019924,0.4924122019757433,0.03253356344176165,1.7650762,0.05175288,0.1137118883052726,-inf
2.81,-0.05721306,-0.116277285,0.0,-inf,-0.06582599,0.0,-inf,-0.033383463,0.3408094783532224,-0.09795344524854703,0.1569089,0.47558914282119064,0.3299253187633497,0.15811749,0.49309961507248434,0.3206603355457418,-0.09119411,0.0,-inf,-0.07784851,0.38713711129756856,-0.20108769395195178,-0.062709145,0.0,-inf,-0.064531885,0.0,-inf,-0.0749779,0.0,-inf,-0.08039889,0.0,-inf,-0.05631033,0.0,-inf,-0.06502856,0.0,-inf,-0.04933409,0.0,-inf,-0.08438913,0.0,-inf,-0.07628773,0.0,-inf,1.7724717,0.077752694,0.10603970922152911,-inf
2.91,-0.04998092,-0.07683576,0.0,-inf,-0.027538585,0.34282910912653025,-0.08032743956724765,-0.05969731,0.0,-inf,-0.03382169,0.0,-inf,-0.07830428,0.0,-inf,-0.06355442,0.0,-inf,-0.14010541,0.0,-inf,-0.07574379,0.0,-inf,-0.06336217,0.4987105921835554,-0.12705197619342673,-0.06844723,0.0,-inf,0.01527975,0.4562241029349122,0.03349176477391589,-0.08855374,0.0,-inf,-0.07871359,0.0,-inf,0.2670342,0.49321527289129274,0.5414151132196547,0.010348533,0.0,inf,-0.062317237,0.0,-inf,1.7556385,0.08689571,0.11193619232101817,
3.0100000000000002,-0.048095986,-0.06372155,0.0,-inf,0.019472767,0.3967901218889454,0.04907573448376956,-0.060843043,0.0,-inf,-0.014568903,0.0,-inf,-0.05783738,0.0848166660197074,-0.6819105365475283,-0.060396075,0.0,-inf,-0.036079925,0.0,-inf,-0.06044117,0.0,-inf,-0.053923305,0.0,-inf,-0.061221324,0.0,-inf,-0.0076699434,0.33722651500315354,-0.02274418838256078,-0.083099306,0.0,-inf,-0.049333517,0.0,-inf,-0.05907207,0.0,-inf,-0.017059501,0.0,-inf,-0.059225887,0.0,-inf,1.7782986,0.025969025,0.051177081431987896,-inf
