step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,silhouette_clsuter_20,std_year_cluster_20,silhouette_by_std_year_cluster_20,silhouette_clsuter_21,std_year_cluster_21,silhouette_by_std_year_cluster_21,silhouette_clsuter_22,std_year_cluster_22,silhouette_by_std_year_cluster_22,silhouette_clsuter_23,std_year_cluster_23,silhouette_by_std_year_cluster_23,silhouette_clsuter_24,std_year_cluster_24,silhouette_by_std_year_cluster_24,silhouette_clsuter_25,std_year_cluster_25,silhouette_by_std_year_cluster_25,silhouette_clsuter_26,std_year_cluster_26,silhouette_by_std_year_cluster_26,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.03021854,0.0755404,1.3259666696104142,0.05697006023816756,0.016737334,1.1921610927167747,0.014039490579310561,-0.078887895,1.1163903477232193,-0.07066336152988638,-0.009311873,1.096278488134154,-0.008494075761992289,-0.20818369,1.0870755876816172,-0.1915080177171119,0.042347677,1.1295309972048748,0.037491381074812584,0.08148714,1.1667657508459328,0.06984018985002528,-0.09885977,1.0006592259375924,-0.09879464409426135,-0.028484117,0.9203537579091762,-0.030949096469625743,0.028290201,1.3459458562415818,0.02101882542104262,-0.095528536,0.8651809126974003,-0.11041452041173692,-0.03127119,0.6920505475869823,-0.04518627947084638,-0.030423997,0.8984387322140908,-0.03386318496652668,-0.028615288,0.8907205676424265,-0.03212599941657597,0.009078046,1.1664730728805601,0.0077824739533419755,-0.06339148,1.0820110546744304,-0.05858671831098545,-0.24151462,0.7645588343041455,-0.31588755806470065,0.09787862,1.587056607667465,0.06167304906177879,-0.006493888,0.8205735937035651,-0.007913839677369862,-0.046355233,1.1610489555637709,-0.03992530407461473,-0.02459787,0.8773628435697723,-0.028036143046460245,-0.17927508,1.0167395681886542,-0.17632350128855584,0.17389849,1.4927802457286783,0.11649302620445075,-0.027432749,1.155981061730725,-0.023731140548966544,0.11557482,1.319309862161537,0.08760248455995003,0.07982498,1.2265548207866868,0.06508064317244315,1.7486192,0.09531033,1.0922295790425471,-0.0282466061821113
1.11,-0.042794753,-0.057043124,0.8268180981781297,-0.06899114099702247,-0.003167774,1.0155532759076105,-0.0031192593611326196,-0.022690237,0.8707696286009003,-0.02605768026717723,-0.010686851,1.0970504179392098,-0.009741440258196279,-0.25516036,1.0978041018193014,-0.2324279542274802,-0.018848136,0.8444749825893492,-0.022319353984410338,0.0820247,1.373803348423059,0.05970628986587389,-0.026755715,0.8670847269709522,-0.030857093841913867,0.11407485,1.1758956193620211,0.09701103287906823,-0.016366936,0.6683338501645374,-0.024489162508217845,-0.014786057,0.8459727587516409,-0.017478171751091388,-0.022039494,0.913384334071571,-0.02412948495366123,-0.16975206,0.9957611167923383,-0.17047468364085155,-0.063968934,1.3300340727798907,-0.048095710800135284,-0.22153075,0.7799470208750726,-0.2840330746379644,-0.0037990354,0.9482255808766662,-0.004006468000162999,0.087770574,1.44278508646679,0.06083412880970479,0.05111416,1.132610808013546,0.045129500977630375,-0.063335456,0.8605730285687555,-0.07359684053706625,-0.013443416,0.9169745143837997,-0.014660621177182066,-0.068259716,0.8944105633321416,-0.07631810136458231,-0.05220208,1.1173151725037096,-0.04672099755716005,-0.07681061,0.9656625972360534,-0.07954187466142291,0.018286098,1.1644140644210503,0.015704119654259836,-0.115735844,0.8613634946660378,-0.13436353466840256,0.13853183,1.257195562931883,0.1101911571848318,1.7491803,0.08957105,1.0101622241010006,-0.03857101614707173
1.21,-0.03599541,0.1009651,1.4295651470623127,0.07062644032281834,0.41730985,1.2951049243918222,0.32222088156316603,-0.012424271,1.1189051515988924,-0.011103953364302779,-0.020882292,0.8362231613646918,-0.024972151794071508,0.111371465,0.9159087776022725,0.12159667834922164,-0.10710059,0.8949562813691684,-0.119671310535582,-0.07729789,0.8950722716120156,-0.08635938253006209,-0.101192676,0.679330228527818,-0.14895947696925832,-0.06217592,1.3257617561855726,-0.04689825911812037,-0.006817194,0.7212183248347193,-0.009452330775270948,0.0083100945,1.1206749703382795,0.007415258389537981,-0.02877406,1.0212096839990281,-0.028176446776586424,-0.27043128,0.4995039254256947,-0.541399709533088,-0.0770466,0.6899768495609522,-0.1116654899558264,0.012524818,0.8578422207168942,0.014600374949796647,-0.22462265,0.654022234519064,-0.34344803598275253,0.0070241895,0.9651882408492382,0.007277533189916369,0.10881942,1.0676901202205793,0.10192041266897407,0.07973997,0.9549292083182963,0.08350354377520428,-0.0116409175,0.931010146229707,-0.01250353452852928,0.049875442,0.9814910952963478,0.05081599025977865,-0.083311364,1.0472395977269287,-0.07955329824761229,-0.09217007,0.6149894541559559,-0.1498725978285569,-0.14351961,0.9308164668669778,-0.15418679758601644,-0.08862937,1.0110500592068734,-0.0876607163125561,-0.08600419,0.7354287052457265,-0.1169442932176366,1.742768,0.12678139,0.9305811155086858,-0.049725025830285194
1.31,-0.049761336,0.13605267,1.0456175076108005,0.1301170524635826,-0.027656643,0.8063884924690329,-0.03429692137027283,-0.11337234,0.9380165283786677,-0.12086390523878993,0.043376736,0.8941971713147455,0.04850914063967545,-0.20480753,0.83501688199478,-0.24527352587724238,0.01342198,1.0694586435222921,0.012550255976805034,0.043894768,1.0694902907648398,0.04104269869513203,-0.06509274,1.2858080611260339,-0.050623996233217256,0.2993381,1.175679599562625,0.25460857061061337,-0.25376734,0.5,-0.5075346827507019,-0.033338353,0.7978738217546455,-0.0417839915646287,-0.26615095,0.5424766257229173,-0.4906219710956558,-0.043123756,0.6606579981302246,-0.06527394767955026,-0.13791211,0.6636667196260704,-0.20780326241447378,-0.067765065,0.8875832784959474,-0.07634783820213055,-0.048323642,0.8906614456834251,-0.05425590463884079,-0.012047783,1.1232485758008839,-0.01072583825154748,0.051980443,1.1863420280034789,0.04381573110605861,0.05244618,1.0723464710535526,0.04890786747347001,0.026683899,0.8529519224224864,0.031284176682401625,0.10053589,1.2979462474415637,0.07745766987523633,-0.093487196,0.6273394663090973,-0.14902170306712778,-0.24007234,0.7429203281795124,-0.32314681758872166,0.08898161,0.9181712811675576,0.09691178034196132,-0.0019713214,0.8134653607312509,-0.0024233624545750725,-0.011291443,0.8062929979415363,-0.01400414414996741,1.7399684,0.1247271,0.9039852978926142,-0.061876802642788734
1.41,-0.053401563,0.11246077,1.2486055274457233,0.09006909487497332,-0.07964884,0.47696960070847283,-0.16698933711678698,-0.024148777,1.0420520985907016,-0.023174251229785312,0.11452424,0.7744792089993532,0.1478725787352428,-0.08888234,0.646184877817003,-0.1375493996102231,-0.12055719,0.7037878783635945,-0.17129762062404982,-0.23055711,0.7769327447056908,-0.2967529885398467,-0.18833354,0.9613405189435941,-0.19590721231829383,0.37617126,1.1598573441859779,0.32432545515859706,-0.09641234,1.0543236705968266,-0.09144472518753556,0.01969241,0.7877187012416244,0.02499929194592185,-0.2044006,0.8529819692499803,-0.23963062101132787,-0.026242333,0.5010170562848992,-0.05237812206951975,0.15182433,0.9822048540813888,0.15457501018471262,-0.16812241,0.8368545643400368,-0.2008980029962748,0.18025893,1.0800853118023277,0.16689323311754456,0.063861646,0.7865073108369686,0.08119650622216479,0.012440045,0.9225551654188475,0.013484337664028132,-0.2644488,0.497727260961116,-0.5313126535035909,-0.06944751,0.6666170911569,-0.10417901200809933,0.12900274,0.8201872350821585,0.157284494930975,-0.12470211,0.6272141893491505,-0.19881902068570076,-0.014773982,0.9671347974538631,-0.01527603151556348,-0.13928199,0.7256993490024867,-0.19192794968794114,-0.09444218,0.7903217193647107,-0.11949840043003256,-0.08631513,0.7553094087872804,-0.11427784650020721,1.747292,0.14410289,0.8247949790296415,-0.06502358431540843
1.51,-0.071265005,-0.17508963,0.49572844569527735,-0.3531966523703903,-0.031491183,1.032678925207518,-0.030494650346597162,-0.08520914,0.6040565374721129,-0.14106152885624407,-0.072014205,0.5571355310873648,-0.12925796532345774,-0.23982333,0.6214594868487544,-0.3859033960275417,-0.12991488,0.42096792302327846,-0.3086099265375742,-0.044885155,0.7041686023739839,-0.06374205646517815,0.11238011,0.6464616108576536,0.17383879853018525,-0.06767559,0.6812505767242927,-0.09934023225425546,-0.010499413,0.6393454866864587,-0.016422127541139545,-0.19172329,0.6018552287104646,-0.31855382816287353,0.3137674,0.8137149385843758,0.3855986764972563,-0.26940107,0.6265051986280249,-0.4300061261195729,-0.25930327,0.499996214917012,-0.5186104695082856,-0.23555577,0.5695216516733691,-0.4136028319922347,0.082872264,0.7626252174051303,0.1086670912472277,-0.0077028926,0.7197627009695965,-0.01070198919146115,0.12565951,0.8994325711951111,0.1397097620406495,0.031176273,1.0817474357690429,0.028820288127181095,-0.021249734,0.4984393927598898,-0.04263253300988107,-0.09560952,0.8373182957362486,-0.11418539860268072,0.2693508,0.8762192833331489,0.3074011289883153,0.1380646,0.8511331513058563,0.1622126841903402,0.025132867,0.7371448098968691,0.03409488371739361,-0.19104059,0.6588285443759268,-0.2899701174702847,-0.19317907,0.7067560163546128,-0.2733320502115505,1.7507325,0.15319005,0.6978559145227453,-0.09997232948664056
1.61,-0.06827208,-0.07206874,0.6154135572765426,-0.11710620046568367,-0.07759524,0.7836767864085012,-0.09901434202667507,-0.1008894,0.480861804075886,-0.2098095519181455,-0.23160516,0.49792959773196915,-0.46513635323360975,-0.060866345,0.5934778481457695,-0.10255874740783123,-0.3103503,0.6599459152502624,-0.4702662622949046,0.26817623,0.7986360823749722,0.33579277686840814,-0.1558462,0.4996300406448684,-0.3119231846661152,-0.069651395,0.6261183247609161,-0.11124318252316,-0.33549744,0.5067664781893803,-0.6620355792007356,0.04578672,0.670540191022832,0.06828333391828019,0.07407613,0.9437194609244143,0.07849380462457868,0.2658566,0.7539197979416611,0.352632461135935,-0.074262254,0.49005025419613857,-0.1515400783985362,0.08216162,0.8237106950696155,0.09974572474422118,-0.17485891,0.6697885251156476,-0.2610658532786789,-0.10910621,0.6264156908101155,-0.1741754149122337,-0.24145675,0.49997688556039727,-0.48293581969177996,-0.08140966,0.6468531141541513,-0.12585494477894582,0.12803426,0.6534945683664826,0.19592246064003435,0.42896208,1.0902875508798162,0.39343940167399577,-0.26202893,0.21641263681269748,-1.2107838822655905,0.013041566,0.5494596312027579,0.02373525803433602,-0.249601,0.7336588308426893,-0.340214001406047,0.04767038,0.6291073040428001,0.07577463967546122,0.15590812,0.8422052302057026,0.185118920029326,1.753874,0.18588676,0.6500791077694996,-0.1341047929663114
1.71,-0.079886,-0.12908502,0.42465420106314294,-0.303976786071283,-0.004659778,0.6008072800450257,-0.007755861367888236,0.039889164,0.7484983232140995,0.053292256016932514,-0.23117198,0.49891826328157435,-0.4633463986259304,-0.12674022,0.49269564043906855,-0.2572383573272884,-0.01017751,0.5368549566516695,-0.018957652775864788,-0.17407545,0.5246309789760831,-0.33180551940191705,0.09227621,1.039553573592843,0.08876522619587904,0.024315493,0.6294041503577289,0.03863255933016626,-0.24567796,0.49329816412349764,-0.49803137486986954,-0.13480069,0.6298304458602683,-0.21402694696374758,0.00852678,0.7111128511655705,0.011990754628144352,-0.07353818,0.9961376659042196,-0.07382330699102871,-0.068928055,0.7692899351049847,-0.08959958049602562,-0.17567345,0.7149538610056851,-0.24571299573487693,-0.025410889,0.6171160735744037,-0.0411768382071072,0.05724386,0.9801581738633667,0.05840267702140256,-0.21761528,0.4996340743458999,-0.43554931048283957,-0.023926897,0.6955078278106963,-0.03440205274146364,0.055359133,0.7532222447591416,0.07349641221179272,-0.13044237,0.6118184629424176,-0.21320436355688566,0.020035502,0.7305161505085608,0.02742650050318732,-0.022725914,0.6373774391990981,-0.035655346857265194,-0.071400695,0.4980498300551794,-0.14336054394632192,0.026873557,0.5132404536674186,0.052360558691381585,-0.1216427,0.5142508098812396,-0.2365435289365762,1.7452672,0.09486616,0.6485204550535725,-0.12460768541366513
1.81,-0.098470286,0.07054169,0.7759835936631706,0.09090615817885686,-0.24324214,0.49913419848462176,-0.4873281480674781,-0.1408162,0.5533332052284885,-0.25448716156683726,-0.16194254,0.48739314703427206,-0.3322626561014949,-0.03327157,0.6243300953296966,-0.05329163211503295,-0.07781817,0.9659039918863315,-0.08056511914593599,-0.22636244,0.4985185152621432,-0.4540702703705598,-0.030581616,0.5532165266667556,-0.055279649813593144,-0.0600875,0.6462531783152351,-0.09297826346335701,-0.27526173,0.07474232975084309,-3.6828090704861696,-0.13618419,0.4471748807359586,-0.3045434607579042,0.037185546,0.5259514006403947,0.07070148680173832,0.09648748,0.6674178038159493,0.14456833016754295,0.08429451,0.6406088388542153,0.1315849981381706,-0.09374034,0.6189778498272751,-0.15144376591686423,-0.27687937,0.4994804278144397,-0.5543347742855251,-0.19516791,0.7267417311275614,-0.26855195686936445,-0.07292438,0.6817945071647321,-0.10695947564596403,0.08376493,1.0208948230201882,0.08205050232488284,-0.118194334,0.4722307808420669,-0.250289347929004,0.021415083,0.6417508362304402,0.033369777690657694,-0.058698148,0.5368549566516696,-0.10933706918051149,-0.16146551,0.5875160483594205,-0.2748274045906512,0.07850512,0.720484019407941,0.10896164114227845,-0.060198087,0.6162557578255901,-0.09768361022318091,0.2612917,0.799846198210633,0.3266774451226405,1.749469,0.12910542,0.6108765246980782,-0.2547008652677947
1.9100000000000001,-0.07917099,0.033890318,0.6810402260319754,0.04976257911070174,-0.21536809,0.4966739696617667,-0.43362065502799363,-0.037759423,0.541566497148165,-0.06972259815693503,-0.041081883,0.47542617153169925,-0.08641064685373404,-0.120411664,0.4746260645441219,-0.25369795981004156,-0.103081256,0.3991451997655336,-0.25825503153176205,-0.2480908,0.5040263988058681,-0.4922178763076151,-0.22881342,0.4999942766550482,-0.4576320877855169,0.03758513,0.6464390706455443,0.058141801030812484,-0.10983867,0.49215295678475035,-0.22317994937969612,-0.051990766,0.6321865736834168,-0.08223959230154324,-0.2201586,0.5238081709939241,-0.42030388023520954,0.13046913,0.8367942401471858,0.15591542368473496,-0.08624658,0.515593881078463,-0.16727618975050984,-0.10367428,0.4603203458374325,-0.22522201897164174,-0.27531353,0.3936460085641985,-0.6993936694447214,-0.16453508,0.46978764368583553,-0.3502328714633721,0.21190827,0.6388424360667176,0.33170662120223476,-0.19330989,0.6161290319322853,-0.31374903344097027,-0.21690135,0.49952718665548074,-0.4342132977653625,0.0796862,0.8445704090026931,0.09435116511239967,0.35671487,0.8495364896957714,0.41989352880385433,-0.17648154,0.4976147747098333,-0.35465495387345586,0.25043795,0.732513051443317,0.34188871397449283,0.040240236,0.7341710238075196,0.05481043833357209,-0.028061895,0.49854355529856453,-0.056287749388567704,1.7534466,0.16020694,0.5751798328529658,-0.14891691500907098
2.0100000000000002,-0.09697003,0.012153565,0.5369710650505863,0.02263355652351389,-0.16957965,0.0,-inf,-0.2511078,0.0,-inf,-0.27863973,0.3649948520594114,-0.7634072979911405,0.4334128,0.7849521656405248,0.5521518498452641,-0.21839562,0.4993619028003344,-0.4373493840033919,-0.051099963,0.4980782505093496,-0.10259424785952462,-0.17498615,0.49401313706402256,-0.3542135637950475,-0.21003908,0.4989975530234689,-0.42092206247637043,0.080211364,0.6025393189174872,0.1331222066585153,-0.0011226285,0.4998899580604619,-0.0022457511637281324,-0.2013762,0.0,-inf,0.07142169,0.6602583154220023,0.10817234500039104,-0.22729136,0.4881005276856542,-0.46566505792399904,-0.20456612,0.49982219060604166,-0.4092777890740305,-0.06301681,0.6097320777928507,-0.1033516388890316,-0.14531755,0.38171031957899526,-0.38070114173007935,0.09892075,0.5650014238723879,0.1750805280449897,0.011769828,0.6111103856718626,0.019259742040981492,0.06793546,0.6963461489687965,0.09755989807135565,-0.06904881,0.5959301791639412,-0.11586727680384908,-0.20740438,0.4982800612545628,-0.4162405667087983,-0.040881336,0.4984175164035687,-0.08202226926194027,-0.098081864,0.6621605792049698,-0.1481239860795735,0.027086243,0.4936054019109102,0.05487428405067953,-0.067975014,0.4859948996584231,-0.13986775271909538,1.7504567,0.15148471,0.48177954732002354,-inf
2.11,-0.09712121,-0.2377322,0.0,-inf,0.38319147,0.7772815877574012,0.492989249156228,-0.19780095,0.0,-inf,-0.21109273,0.0,-inf,-0.16382964,0.4603557582482164,-0.3558761601623965,-0.035485204,0.49997449174806385,-0.07097402946529921,-0.18975976,0.0,-inf,0.22245307,0.6396420282419218,0.3477774487060236,-0.13627332,0.34123741765318116,-0.3993504740095524,0.051591348,0.47283064706742806,0.10911168348115989,-0.22591107,0.0,-inf,-0.0061116423,0.5082984821330627,-0.012023727318914528,-0.20878665,0.0,-inf,0.025636144,0.4983856938718705,0.051438362492405736,-0.19765979,0.0,-inf,-0.023765326,0.50954606092935,-0.0466401908846466,0.19967185,0.8300146819108354,0.24056423815147784,-0.1984976,0.49921033464096765,-0.3976231652848736,-0.24114928,0.0,-inf,-0.04498009,0.7016512999130243,-0.0641060454346336,0.03341092,0.6285040183149686,0.053159440065989605,0.024068728,0.5050547893690845,0.04765567735611276,0.015974892,0.49981735159207913,0.031961460026272426,-0.0472823,0.47628048478710094,-0.09927406727703192,-0.23064432,0.5075280986996296,-0.4544463963121147,-0.14600936,0.49985825655278615,-0.2921015185192677,1.7477125,0.15837848,0.3790565955165759,-inf
2.21,-0.109383866,-0.029089866,0.4841229182759271,-0.060087769258364405,-0.11562028,0.3838351194572794,-0.30122381189480013,-0.24410842,0.0,-inf,-0.052492347,0.443471156521669,-0.11836699150023375,-0.07054957,0.46129795468770524,-0.15293709696106278,-0.12190134,0.5212850131124034,-0.2338477756243437,0.03978727,0.5,0.07957454025745392,-0.23014498,0.424786044015615,-0.5417903455442148,-0.24323457,0.0,-inf,0.29437292,0.7109960459174502,0.4140289076316419,-0.15150937,0.0,-inf,0.15325172,0.8394913958146936,0.1825530591725719,-0.2576545,0.46638634734142814,-0.5524486073733178,-0.17562163,0.4968158880128809,-0.35349438896514956,-0.21872659,0.0,-inf,-0.2052083,0.4031073624067048,-0.5090661215389806,-0.077829115,0.48271485787720314,-0.16123206862746528,-0.206453,0.0830434773826486,-2.4860832186423902,-0.06907009,0.5158727533626086,-0.13388978751737168,0.13756472,0.6874338912092626,0.20011337887532357,0.11974364,0.6999482616849354,0.17107498410291316,-0.24729788,0.0,-inf,-0.120712884,0.6335838519799711,-0.19052392732743104,0.4460322,0.8092932850961853,0.5511378933909344,0.13810888,0.4330127018922193,0.31894879462947157,-0.15200047,0.41851081156261954,-0.3631936565319396,1.7479984,0.17844617,0.41919265913890036,-inf
2.31,-0.10824302,-0.10617014,0.38946187434156126,-0.27260727481042657,-0.17162347,0.0,-inf,-0.11348421,0.0,-inf,-0.17749181,0.0,-inf,-0.0810083,0.6176359577825528,-0.13115865286736372,-0.21866864,0.4963869458396343,-0.44052052837530903,-0.0811509,0.6529824622066354,-0.12427729922946688,0.17936352,0.5651327277728658,0.3173829971946199,-0.09981288,0.0,-inf,-0.2164122,0.0,-inf,-0.15230408,0.38406756302270906,-0.39655544433440365,0.03142143,0.43368196096521083,0.0724527032183273,-0.047086563,0.0,-inf,0.07481429,0.7252251768198795,0.10316008351548799,-0.26577622,0.4945279714425691,-0.537434143934284,0.019445414,0.4928482609120414,0.039455173662585795,-0.12881081,0.39491208585653026,-0.32617590769138877,-0.1842458,0.0,-inf,-0.08181819,0.7071067811865476,-0.11570839846841356,-0.1991818,0.0,-inf,-0.21853848,0.0,-inf,0.044123527,0.4679486952700677,0.09429137661581269,0.13061991,0.5708004360151646,0.22883639376923084,-0.15460873,0.0,-inf,0.10352802,0.7158188976374374,0.144628792433125,0.05907991,0.5969459859909135,0.09897028030391927,1.7440425,0.12046226,0.3348262993485508,-inf
2.41,-0.11338762,-0.0744119,0.37688302737922624,-0.1974403022838174,-0.19462636,0.4935337366486905,-0.3943526990743653,-0.19333807,0.0,-inf,-0.0906357,0.498825793315976,-0.1816981062896986,-0.027318066,0.6761234037828132,-0.04040396447334407,0.17921808,0.49509094336435866,0.3619902283047362,-0.134666,0.4973807940813433,-0.27075029321344124,-0.22157024,0.0,-inf,-0.18207465,0.0,-inf,-0.18838781,0.37185234630859315,-0.5066199341057539,-0.16680993,0.0,-inf,-0.21828233,0.0,-inf,0.20072769,0.49716261470416695,0.40374654157254797,0.26321736,0.8988874317501878,0.29282572042281785,0.027785877,0.49191502978140283,0.05648511446823386,-0.21929948,0.49976221324728726,-0.43880764592842797,-0.10311995,0.0,-inf,0.047256734,0.48596210711347965,0.09724366062792322,-0.1725756,0.42284364275861486,-0.4081309863589618,-0.15541705,0.0,-inf,0.061865333,0.6998219005724066,0.08840153961617994,-0.23228534,0.4571443235378317,-0.5081225418317102,-0.0554085,0.5989498266976498,-0.09250941842732205,-0.20718001,0.0,-inf,0.013905197,0.7584557350569751,0.018333564820270903,0.09811209,0.4999881092521892,0.19622884945968624,1.7496256,0.14230381,0.37386857612896895,-inf
2.5100000000000002,-0.108971216,-0.034831632,0.3154512838539998,-0.11041841866398439,-0.210263,0.2239160742432268,-0.9390259258929496,-0.061472557,0.0,-inf,-0.20073846,0.0,-inf,-0.06112579,0.0,-inf,-0.18842134,0.0,-inf,-0.20861377,0.3409495139877061,-0.611861169062907,-0.20854516,0.0,-inf,-0.12690005,0.0,-inf,-0.11754706,0.0,-inf,-0.2083616,0.0,-inf,0.2582486,0.7113380678145014,0.3630462210140618,-0.20559141,0.0,-inf,0.033902153,0.4914434051837657,0.06898485769706796,-0.16158506,0.40265948387957545,-0.40129456578392425,-0.12736388,0.4384527045088728,-0.29048486689339376,-0.09163969,0.5856700071579033,-0.15646983622372793,-0.12867163,0.0,-inf,-0.15221834,0.49978369023430674,-0.3045684459131312,0.22052464,0.4908459078116261,0.4492746814869071,-0.1647864,0.0,-inf,-0.048854835,0.5070031106364253,-0.0963600307503321,-0.13185632,0.0,-inf,0.32172227,0.6007205234852004,0.5355606417301866,0.11908307,0.6995228052257698,0.1702347205484672,-0.17343862,0.0,-inf,1.7479384,0.14804664,0.24260602223164923,-inf
2.61,-0.10803524,-0.043558735,0.4566232594791834,-0.09539315945079242,-0.23551035,0.19671469222016882,-1.1972178926528354,-0.19905004,0.0,-inf,-0.13447496,0.0,-inf,-0.077698,0.36646809226316823,-0.21201845785693443,0.01616483,0.4786813161897337,0.0337695026059838,-0.2212175,0.0,-inf,-0.14496797,0.48619840486049404,-0.2981662872256137,-0.1010444,0.0,-inf,-0.13661285,0.4994832039962707,-0.27350839098168217,-0.02981364,0.4714045207910317,-0.06324428066492406,-0.07974242,0.0,-inf,-0.115665704,0.3183302143889829,-0.3633513213124647,-0.19915415,0.0,-inf,-0.11726617,0.0,-inf,0.09910828,0.49215295678475024,0.2013769853153999,0.014072115,0.4923194418816134,0.028583300606509827,-0.18682972,0.0,-inf,0.4582685,0.7558126045101058,0.6063255503802567,-0.22840542,0.40450813128219143,-0.5646497520033064,0.064638145,0.1932014440983728,0.33456346855798585,-0.1285395,0.0,-inf,-0.20547017,0.0,-inf,-0.18319176,0.0,-inf,-0.19960997,0.0,-inf,0.29319596,0.572202912933882,0.5123985849749817,1.7440553,0.16008578,0.23785004598769033,-inf
2.71,-0.108797535,-0.08757034,0.11395071102426824,-0.7684931375518093,-0.012136639,0.0,-inf,-0.18283153,0.0,-inf,-0.18106534,0.0,-inf,-0.17327252,0.0,-inf,-0.17952737,0.0,-inf,-0.16622885,0.0,-inf,-0.04619772,0.0,-inf,-0.13163346,0.0,-inf,-0.122158855,0.0,-inf,-0.14343607,0.0,-inf,-0.20323445,0.2853646955249471,-0.7121919852597943,-0.04831331,0.0,-inf,-0.16005644,0.0,-inf,0.16451827,0.49119772832147274,0.33493287413699774,-0.13482971,0.48914853911705325,-0.2756416591525994,0.0013421841,0.17668469596940845,0.0075964934924148755,-0.17853388,0.0,-inf,-0.12933885,0.0,-inf,-0.15643391,0.0,-inf,0.19129105,0.5390219107002515,0.3548854792828389,-0.21062839,0.0,-inf,0.06216011,0.5,0.12432021647691727,-0.092351355,0.0,-inf,-0.13153791,0.0,-inf,0.29653218,0.4990464921335243,0.5941975117745834,1.7502242,0.12805313,0.11901595279965099,-inf
2.81,-0.11066558,-0.09514144,0.4017237076044868,-0.23683302436218104,-0.043805454,0.0,-inf,-0.16292202,0.0,-inf,-0.17874718,0.0,-inf,-0.20771842,0.0,-inf,0.19731334,0.46464133182802264,0.4246573109238034,-0.118414365,0.0,-inf,-0.18005952,0.0,-inf,-0.16207893,0.0,-inf,-0.181818,0.0,-inf,-0.10789563,0.4395505052824243,-0.24546810052808343,0.29985553,0.5329387100211931,0.5626454311229695,-0.18218914,0.0,-inf,-0.0012624672,0.0,-inf,-0.11664562,0.25876083294868313,-0.45078545289857924,-0.17117916,0.0,-inf,-0.19277704,0.0,-inf,-0.055068288,0.3187249523807144,-0.17277683340166994,-0.029783193,0.0,-inf,-0.108487986,0.0,-inf,-0.037923004,0.496527735768651,-0.07637640708934289,-0.21927966,0.0,-inf,-0.16473484,0.0,-inf,-0.052754648,0.2072641768473084,-0.25452853856490887,0.5406585,0.7213870705491993,0.7494707017092739,-0.18707056,0.0,-inf,1.7542046,0.17015833,0.14775073166271857,-inf
2.91,-0.10466265,-0.13465747,0.0,-inf,-0.10465393,0.0,-inf,-0.17366269,0.0,-inf,-0.15771364,0.0,-inf,-0.09910284,0.0,-inf,-0.044068534,0.0,-inf,-0.12804818,0.4927658223764959,-0.25985605275192714,-0.1848433,0.0,-inf,-0.15511622,0.0,-inf,-0.10530713,0.0,-inf,-0.08549129,0.0,-inf,0.0034313193,0.4398822250819259,0.007800540834465512,-0.1016309,0.0,-inf,-0.11077933,0.0,-inf,-0.1754802,0.0,-inf,-0.15289855,0.0,-inf,-0.13727845,0.0,-inf,-0.16111258,0.0,-inf,-0.20117226,0.0,-inf,0.052338265,0.0,inf,-0.11469496,0.0,-inf,0.17866999,0.48868483690665615,0.36561394096041316,-0.040854733,0.0,-inf,0.17545438,0.495153985277108,0.3543430596238874,0.026726922,0.515201027527539,0.051876686171569195,-0.0025782224,0.0,-inf,1.7434895,0.09936601,0.09352645758345096,
