step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.010350438,-0.14280176,0.8691922943334618,-0.1642924845953731,-0.06145604,0.8933281730371391,-0.06879447150869747,0.13782917,1.0990738942318452,0.12540482523910246,0.332839,1.6959781127723228,0.19625195021056158,-0.0018037037,0.9777340245816357,-0.0018447795383982923,-0.15395373,1.0020538119808053,-0.15363818711063104,0.13242522,1.1836016847652466,0.11188326320001553,-0.2704929,1.0864893570751017,-0.2489604795273745,-0.013872022,1.008806770451449,-0.013750920607930175,0.44361347,1.3600121357265704,0.3261834640642249,-0.056551885,1.02574999126848,-0.05513223040817793,-0.227269,0.8057293000656076,-0.2820661900169412,0.008561947,0.9790134359998356,0.008745485065015986,0.25382316,1.313695487326427,0.1932130874878412,0.13244785,1.1956904785287308,0.11077101981057785,1.7476125,0.19742753,1.0997432634763105,0.005598223450921049
1.11,-0.015238935,0.03501944,0.8612082655174464,0.040663147482389736,-0.19215648,0.8094440492010132,-0.2373931576275107,-0.17285874,1.029001673683986,-0.16798684519222817,0.17727205,1.334863934744493,0.13280158895500568,-0.03500957,0.7580132759970695,-0.046185959439480465,0.12280005,1.176213169266606,0.10440288833235353,0.16646683,1.2301037654928073,0.13532747141397403,-0.17699762,0.7958094336359358,-0.22241206173997788,-0.0185868,0.9264887178521226,-0.020061549746080546,0.15386118,1.2674789290314663,0.12139150910021428,0.33863726,1.2965361225819214,0.26118613795997975,-0.0021780534,0.833316536321856,-0.002613716729085785,0.41899362,1.30244470429047,0.3216978200182745,-0.095010355,0.7201614091933448,-0.13192925072360964,-0.21216123,0.9000391276648029,-0.23572444968163264,1.7418724,0.18724032,1.016074874298356,0.003544238158839049
1.21,-0.026650459,-0.16404152,0.5985969769863234,-0.274043347146384,-0.021198124,0.8085960351893127,-0.026215962941870192,-0.11522611,0.728752476382589,-0.15811419657615716,-0.06981278,0.6828050432242742,-0.1022440926609457,0.013825075,0.8796648407951575,0.015716297990334124,-0.18427603,0.8480691013408044,-0.21728893220639775,0.32200193,1.2087006781136094,0.26640337006681797,-0.1964894,0.4995911610159848,-0.3933003804781151,-0.0599151,0.7365023618630403,-0.08135085832098843,-0.2834285,0.7769605632810271,-0.36479134663541407,0.15294921,1.2099500976297846,0.1264095224102599,0.010150134,0.8088090056936033,0.012549481472970383,0.31612986,1.2554746961131271,0.2518010631682942,0.12133709,0.875549478132246,0.13858393665166338,0.4483393,1.3057366605405334,0.3433612050710618,1.7529026,0.20646532,0.8815839450867613,-0.030834949342324714
1.31,-0.04277691,-0.12886204,0.6284341906286975,-0.20505255789125956,-0.20436522,0.4994804278144397,-0.40915561905077685,0.43349457,1.1650292426838509,0.3720890017081995,0.10247064,0.8171666329832457,0.12539747981841398,-0.22020712,0.7798154086024999,-0.28238365454092884,-0.04477305,0.7826959879793244,-0.057203627385603986,-0.15532425,0.6478147883461753,-0.23976644753078682,0.39754552,1.4457079039828635,0.2749832904667086,-0.002065916,0.7698688678288984,-0.0026834648942928342,0.3155157,1.0644934453977413,0.2963998494932211,-0.22064206,0.5583758811403947,-0.39514969663589516,-0.1421843,0.8002468063471317,-0.17767556344252497,0.022918778,0.8402136832034358,0.02727732004190288,0.16453396,1.1019799061355056,0.14930758439689748,-0.019026918,0.6409424339205484,-0.029685845919678436,1.7546725,0.21290115,0.8361510404663168,-0.03688679675776027
1.41,-0.0425306,-0.018985888,0.7731896081638157,-0.024555280863758425,-0.05703248,0.6257471637589977,-0.09114301132954121,-0.1622237,0.4994804278144397,-0.32478489180950726,0.01020853,0.661666633868597,0.01542851011215859,-0.1514547,0.5104296480989444,-0.2967200329835321,-0.17153524,0.4948716593053935,-0.3466257066819861,-0.16299683,0.4987105921835554,-0.3268365082088896,0.011010851,0.637574517585262,0.01726990410691835,0.10984474,0.9647194275945564,0.1138618479248236,0.108244404,0.8774533906740565,0.12336199887903589,0.009371387,0.7182737359553901,0.01304709663158497,-0.055920232,0.6627878335009675,-0.08437124108327813,0.42431298,1.0999863863913413,0.38574384577153115,-0.081174985,0.6112243322268017,-0.13280718763041166,0.031560212,0.7110003087047343,0.04438846507848692,1.7583035,0.14653146,0.6898077110551236,-0.06098281280575766
1.51,-0.047440562,0.06269577,0.6530170422088463,0.09600939547258182,-0.16749473,0.49229154753057086,-0.340234826296426,0.050061986,0.9150244270698824,0.05471109226083078,-0.05546613,0.9810695176913735,-0.05653639153562077,0.04281921,1.0090124244749183,0.04243675138006542,-0.057872977,0.6433833526179117,-0.08995100179741908,-0.095757775,0.49186036288392304,-0.1946848785440287,0.1445227,1.0148117923449602,0.1424133004993184,-0.16030549,0.4414138524835521,-0.36316369372510726,0.40706247,1.0801766881269346,0.37684804290564206,-0.17079748,0.4956704705610221,-0.3445786914431183,-0.069213666,0.6196019803078575,-0.11170665721151206,-0.11625796,0.517912643714139,-0.22447406821432142,-0.100762784,0.4937279747182557,-0.20408562941678268,0.039387576,0.599364429631155,0.06571557192051461,1.7422997,0.14590128,0.6965559004243536,-0.07675211224969221
1.61,-0.047365587,-0.16504954,0.4987105921835554,-0.33095254162071447,0.018382655,0.49104563322021494,0.03743573756294513,0.06521762,0.8529411764705883,0.07646203914593006,-0.12665662,0.4964630786334426,-0.2551179073440831,-0.15241939,0.4994804278144397,-0.30515587760096335,-0.12616532,0.4841905048163064,-0.26056957799432157,0.010056841,0.6771245198626201,0.014852277376130896,-0.15396608,0.5151377313155944,-0.2988833369465066,-0.09114269,0.4,-0.22785672917962074,-0.043779347,0.49891676288544223,-0.08774879969700583,-0.014912946,0.5570678767998135,-0.02677042918966573,-0.09695522,0.6765947175083167,-0.1432988093346488,0.18276814,0.7900299363099645,0.23134330468103356,0.10657958,0.8113103380126128,0.1313672147627438,0.4302912,1.0451148270569623,0.41171667888044916,1.743313,0.15468933,0.6196085415259915,-0.06887845043321984
1.71,-0.06151942,-0.15574451,0.49927258697948634,-0.31194283838223263,0.323117,0.8302625575595427,0.38917446656081056,-0.02652557,0.49999059044930527,-0.05305213855294287,0.32645345,0.826315902823799,0.39507099672935964,0.08134493,0.5713695872016813,0.14236832715602823,-0.08822373,0.4929801955028818,-0.1789599943622728,0.009946407,0.4921529567847503,0.02020999098310107,-0.16910489,0.4994804278144397,-0.33856159244351514,-0.16466503,0.5,-0.32933005690574646,-0.039711513,0.5813067348217773,-0.06831421390187846,0.11377294,0.8126106150471841,0.1400091772235921,-0.10335451,0.37454487987162477,-0.2759469404056381,-0.14329033,0.4686248230320508,-0.30576768228400025,-0.1961138,0.5158949849773673,-0.3801428599865952,0.23829415,0.9871777881967344,0.24138929912602966,1.7402799,0.17265081,0.596798975404175,-0.06091973729639339
1.81,-0.05799997,-0.037007794,0.61680140681602,-0.05999952881946045,-0.09892758,0.6287974656560922,-0.15732821015258752,-0.15005688,0.4994804278144397,-0.3004259533238178,-0.15900469,0.4961704556977032,-0.32046383745148793,0.0034000531,0.5222680626266286,0.006510168577728017,-0.13470656,0.6600998324625665,-0.20406997574062652,-0.15524752,0.4987105921835554,-0.31129782846790527,0.17499049,0.7375514206755694,0.2372586984086362,-0.07263383,0.6090019283406941,-0.11926699951673456,0.034221712,0.5867856275766382,0.05832063856299439,0.41676924,0.7893609165747636,0.5279831159296366,-0.09592927,0.49255608256168587,-0.19475807094686443,-0.032899205,0.553065598275528,-0.0594851763410364,-0.07635389,0.4692177418386887,-0.1627259284458864,-0.012054173,0.4999248164263504,-0.024111972200132215,1.751428,0.1455599,0.577319491701795,-0.07225739066183627
1.9100000000000001,-0.054646265,-0.15060107,0.4987105921835554,-0.30198090126810556,0.055896267,0.5652935402988444,0.09888007435098935,-0.088881135,0.4998533087818505,-0.17781443760666907,-0.12396726,0.4998708510891539,-0.24799857773701062,-0.14854622,0.4994804278144397,-0.2974014808188965,-0.109198175,0.4865504013583889,-0.22443342984781295,0.14415471,0.7141912938087731,0.2018432789750452,-0.15237568,0.5181647252794873,-0.29406803619495736,-0.12158804,0.37903469074266727,-0.3207833989541321,-0.10466891,0.5935867933991709,-0.1763329457210337,0.32330275,0.799646074178295,0.40430730076592086,-0.04994279,0.4989873136592479,-0.10008829903048372,0.08024031,0.6148255405283743,0.13050906956382488,0.07815296,0.7858591277599745,0.09944907333678076,0.051970452,0.48472575768547654,0.1072161964703312,1.7454154,0.133768,0.56258536257118,-0.0732464342477473
2.0100000000000002,-0.059465323,-0.08624052,0.48053344953487226,-0.1794683026684889,-0.07625745,0.0,-inf,-0.05288383,0.49972821981987137,-0.10582518221713823,-0.07642906,0.2164423733634141,-0.35311505969904616,-0.12882222,0.0,-inf,-0.11870695,0.4994804278144397,-0.23766086205743236,-0.078818105,0.3585502898848252,-0.21982440785784407,0.33667782,0.6082184572382336,0.55354752142709,0.028597105,0.552987973883992,0.05171379242411017,0.1275123,0.7495362586005204,0.1701215978704513,-0.0020891996,0.6314021215146924,-0.003308825768660136,-0.10254512,0.49954224234388434,-0.20527817495649017,-0.06322783,0.5639651003550427,-0.11211302308874678,0.00750595,0.48575887125658324,0.015452008180261167,-0.14766711,0.48316192699451993,-0.3056265440549767,1.7569829,0.11918506,0.44195384750699274,-inf
2.11,-0.043754715,-0.08707785,0.0,-inf,-0.20192316,0.48118547489262087,-0.4196368599657578,0.38445184,0.7950795792645712,0.4835388134395155,-0.1034319,0.0,-inf,-0.08424561,0.4994804278144397,-0.16866648334053871,-0.104948014,0.0,-inf,0.035797358,0.5677368567427652,0.06305272792149103,-0.042314913,0.49929645176000254,-0.08474907637474183,-0.043790784,0.0,-inf,0.35092694,0.6320176949912139,0.5552485926484044,-0.044427767,0.0,-inf,-0.10071741,0.49861645729945425,-0.2019937548606131,-0.0210596,0.36452238211898447,-0.057773134571168595,-0.049223144,0.0,-inf,-0.041271046,0.4997538802170555,-0.08258274210116928,1.7504048,0.15668,0.32251261367340717,-inf
2.21,-0.07077581,-0.11722295,0.0,-inf,-0.07748763,0.21540880161775236,-0.3597236141249189,-0.13084164,0.0,-inf,0.25772664,0.5494898162584501,0.46902896447489484,-0.12149754,0.0,-inf,-0.089616135,0.0,-inf,-0.08097305,0.46702488680792936,-0.17338059228886624,-0.03188791,0.36382414385215106,-0.08764649570119366,-0.10464743,0.0,-inf,0.29392776,0.7365193724317639,0.39907675199588194,-0.12485525,0.0,-inf,-0.11762068,0.4994804278144397,-0.23548605752296267,0.055616796,0.39294175956573796,0.14153954030785215,-0.10151294,0.46819453561047386,-0.21681786312500984,-0.12343943,0.49861645729945425,-0.24756389281462618,1.7609097,0.13263924,0.2794333467505435,-inf
2.31,-0.05342483,-0.03364613,0.0,-inf,-0.08597695,0.0,-inf,-0.074911125,0.4987976917944555,-0.15018338343706872,-0.0755148,0.4994804278144397,-0.15118670650820965,-0.08370816,0.4987105921835554,-0.1678491713180229,-0.17783502,0.5296421943057669,-0.33576444504351105,-0.10212644,0.0,-inf,0.027780505,0.4969039949999533,0.05590718765953861,-0.029236259,0.35505952126390017,-0.08234185309222718,0.01121086,0.384654629081036,0.029145261503741467,-0.059380896,0.0,-inf,-0.09762204,0.0,-inf,0.19990349,0.6179287479151622,0.3235057259168418,0.03979865,0.4843197131414709,0.08217433610628912,-0.08517941,0.0,-inf,1.7500979,0.084201165,0.29103316749998265,-inf
2.41,-0.04673979,-0.043504827,0.0,-inf,-0.07914187,0.0,-inf,-0.0101640085,0.0,-inf,-0.07054524,0.4994804278144397,-0.14123724836500448,-0.073074564,0.4987105921835554,-0.14652699478024037,-0.12680835,0.0,-inf,-0.059163854,0.0,-inf,0.019223679,0.49008517865973894,0.03922517899778171,-0.09151199,0.0,-inf,0.016104694,0.45706850068345306,0.03523475022186116,-0.051419146,0.0,-inf,-0.033967648,0.3350651729870432,-0.10137624092258421,-0.07674986,0.43025487739590124,-0.17838231539619523,-0.09001997,0.0,-inf,0.40827605,0.7188417631675641,0.5679637330527669,1.7598045,0.12189679,0.22863376752611306,-inf
2.5100000000000002,-0.035062063,0.03982389,0.49350048590841006,0.0806967589080588,-0.05177916,0.0,-inf,-0.025004055,0.0,-inf,9.279009e-05,0.33976654472955403,0.0002730995515661623,-0.04719694,0.4994804278144397,-0.09449207007792317,-0.06744235,0.0,-inf,-0.028867332,0.0,-inf,-0.062362455,0.0,-inf,0.4232652,0.7106804251326094,0.5955773846640557,-0.06418485,0.0,-inf,-0.07722637,0.4290407531456093,-0.1799977508123441,-0.10635607,0.0,-inf,-0.044714585,0.0,-inf,-0.06890774,0.0,-inf,-0.050358996,0.0,-inf,1.7555566,0.121835634,0.1648312424487082,-inf
2.61,-0.037827447,-0.054907285,0.0,-inf,-0.04686386,0.0,-inf,-0.042733587,0.0,-inf,-0.059486862,0.0,-inf,-0.0694074,0.0,-inf,-0.083185434,0.4173564310425135,-0.19931508934375824,-0.04147099,0.0,-inf,-0.04327472,0.0,-inf,-0.05947068,0.0,-inf,-0.03299631,0.0,-inf,-0.048760753,0.0,-inf,-0.06062156,0.0,-inf,0.29621953,0.6988882264176394,0.4238439231402807,0.017504733,0.3492230557010567,0.05012479207791616,-0.060338393,0.0,-inf,1.7722391,0.088749684,0.09769784754408065,-inf
2.71,-0.051358745,-0.069562316,0.0,-inf,-0.08337904,0.0,-inf,-0.06059935,0.0,-inf,0.37806785,0.6062499704164411,0.6236171043553034,-0.060711388,0.0,-inf,-0.062925585,0.3872176726736791,-0.16250700589098968,-0.08108885,0.49861645729945425,-0.1626277015628815,-0.04717638,0.0,-inf,-0.059666112,0.0,-inf,-0.10791981,0.0,-inf,-0.04231469,0.0,-inf,-0.061315812,0.0,-inf,-0.009934416,0.34214171173455277,-0.029035968723058466,0.08436111,0.48939990389373256,0.17237664522754276,-0.06369233,0.0,-inf,1.7674829,0.1151252,0.15490838106785734,-inf
2.81,-0.04402203,-0.06060649,0.0,-inf,-0.050066084,0.0,-inf,-0.07498492,0.18504728723209338,-0.4052203311203104,-0.06050352,0.0,-inf,-0.04223865,0.3685995053239421,-0.11459225628567973,0.12473718,0.583293340152695,0.21384982852159726,-0.053037398,0.0,-inf,-0.0611337,0.0,-inf,-0.04492229,0.0,-inf,0.031814788,0.0,inf,-0.051843833,0.0,-inf,-0.049437206,0.0,-inf,-0.058999296,0.0,-inf,-0.045944344,0.0,-inf,-0.08027153,0.0,-inf,1.7736518,0.04988343,0.0757960088472487,
2.91,-0.045044046,-0.05347303,0.0,-inf,-0.047273833,0.0,-inf,0.036409814,0.41247099915239727,0.08827242154125424,-0.051740017,0.0,-inf,0.011119261,0.0,inf,-0.019367043,0.33318902693524033,-0.05812629277463671,-0.049207676,0.0,-inf,-0.056627914,0.0,-inf,-0.042038642,0.0,-inf,-0.04584279,0.2648452341040205,-0.1730927470475696,-0.047713034,0.0,-inf,-0.074040435,0.0,-inf,-0.0552186,0.0,-inf,-0.042657547,0.0,-inf,-0.07086504,0.0,-inf,1.7722332,0.028347703,0.06736701734611054,
3.0100000000000002,-0.04668261,-0.03068881,0.0,-inf,-0.06652087,0.0,-inf,-0.05044688,0.0,-inf,-0.06210086,0.0,-inf,-0.083848886,0.0,-inf,-0.01603127,0.34010908797620787,-0.047135673269177586,-0.058179703,0.49861645729945425,-0.11668227503938251,-0.050637033,0.0,-inf,-0.06601386,0.0,-inf,0.010115198,0.0,inf,-0.050577853,0.0,-inf,-0.062674314,0.0,-inf,-0.020139216,0.38859407349569625,-0.05182584318102546,0.018795246,0.0,inf,-0.0557846,0.0,-inf,1.7691001,0.028413448,0.08182130791809056,
3.11,-0.043392073,0.14584361,0.4944825897340255,0.2949418507251193,-0.047589038,0.0,-inf,-0.049951922,0.0,-inf,0.021816218,0.3378229624936098,0.06457884955722691,-0.046738416,0.0,-inf,-0.062256932,0.0,-inf,-0.041839886,0.0,-inf,-0.051376287,0.0,-inf,-0.054175586,0.0,-inf,-0.053965572,0.0,-inf,-0.07612624,0.0,-inf,-0.038780387,0.0,-inf,-0.04117471,0.0,-inf,-0.032994736,0.39176291159922666,-0.08422118329503316,-0.04960426,0.0,-inf,1.7603898,0.051676646,0.08160456425512413,-inf
3.21,-0.042248264,-0.04782745,0.0,-inf,-0.07623417,0.0,-inf,0.017774727,0.12698306053139075,0.13997715223683194,-0.055756092,0.0,-inf,-0.043619327,0.0,-inf,-0.054381043,0.0,-inf,0.0015657205,0.33722651500315354,0.0046429342506814535,-0.050512195,0.0,-inf,-0.05076035,0.0,-inf,-0.016075261,0.0,-inf,-0.07331723,0.0,-inf,-0.046021163,0.0,-inf,-0.0037766383,0.3967901218889454,-0.009517974603231342,-0.039318394,0.0,-inf,-0.040036216,0.0,-inf,1.776642,0.025992498,0.057399979828232646,-inf
3.31,-0.0544513,0.30660498,0.7803680919760616,0.3928978959737242,-0.06457572,0.0,-inf,-0.06543289,0.0,-inf,-0.06742321,0.0,-inf,-0.07546064,0.0,-inf,-0.07044166,0.0,-inf,0.08789009,0.0,inf,-0.068135075,0.0,-inf,-0.070601515,0.36247039402153824,-0.19477870920332346,-0.068170086,0.0,-inf,-0.0868716,0.0,-inf,-0.059329826,0.0,-inf,-0.061592184,0.0,-inf,-0.02006733,0.0,-inf,-0.070956066,0.0,-inf,1.7711211,0.09871903,0.07618923239983998,
