step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,silhouette_clsuter_20,std_year_cluster_20,silhouette_by_std_year_cluster_20,silhouette_clsuter_21,std_year_cluster_21,silhouette_by_std_year_cluster_21,silhouette_clsuter_22,std_year_cluster_22,silhouette_by_std_year_cluster_22,silhouette_clsuter_23,std_year_cluster_23,silhouette_by_std_year_cluster_23,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.010643331,0.03808142,0.8890201541389348,0.04283527043293178,-0.2086328,1.1521628959669614,-0.18107925340513217,0.0026281239,1.1047105149697567,0.0023790158758718754,-0.008905386,1.1703871556808993,-0.007608922891597471,-0.10513681,0.7639620006089067,-0.13762047281075213,-0.017509243,0.7799260144943996,-0.022449876263054204,-0.24379061,0.874917080571731,-0.2786442475959072,0.104672216,1.2272911212739872,0.08528719393839392,0.40481284,1.351688770273923,0.29948672468845167,-0.03561155,0.9954268547176507,-0.03577515624198104,-0.007038598,0.9519047097859522,-0.0073942253636206075,-0.1973095,1.1248731768463112,-0.17540599071953214,0.1295959,1.1539030298376165,0.11231091538134803,0.08196456,1.4778231351675901,0.05546303742482816,0.3028127,1.4781238496553815,0.20486287097920408,-0.06649787,1.3440476182040575,-0.04947582874962132,-0.037576266,1.1973013705797344,-0.0313841331484585,-0.10113879,1.1424695523314987,-0.08852646683286587,-0.044459805,0.9267041325346186,-0.047976267000060135,0.053309552,1.0075432103457893,0.052910437809616184,-0.05058234,0.939466582030137,-0.0538415552158313,-0.042934645,1.0157818038979602,-0.04226758621050329,0.09711815,1.5427052473632412,0.06295314473295571,1.7477108,0.14457755,1.1135713035337842,-0.010476581355883306
1.11,-0.017171735,0.04549752,0.7672579795976291,0.05929885770877178,-0.040569335,1.0113567578734461,-0.04011377281697149,-0.0710091,0.8595689888560164,-0.08261012251965327,-0.21190046,0.7082843120291926,-0.2991742922171292,0.27072024,1.224140681524499,0.22115125127353388,-0.064914845,0.7440116477671473,-0.08724976971125095,0.3991678,1.3133256371948059,0.3039366586665527,0.018818047,1.1685366230183718,0.016103942766502326,-0.21532242,0.6820223567515575,-0.31571167406681677,-0.0067309393,0.7608247411938996,-0.008846898499979073,0.14959079,1.1272577607502188,0.13270326936778198,-0.21301779,1.0442016772909068,-0.2040006218552387,-0.02371842,1.0889137111582603,-0.021781726295729904,0.117277764,1.1660914850592097,0.10057338149414308,-0.17992415,1.000056687735654,-0.17991394642668398,0.13599086,1.2124619116803521,0.11216093204077072,0.020361057,1.0596238805189746,0.019215362097506673,0.025741573,1.028243200014393,0.025034518509616088,-0.25194195,0.9039390662478937,-0.278715633095575,-0.065022126,1.3301568348759387,-0.048883052084795375,0.09850647,1.4716996976285617,0.06693381344274744,0.10004051,1.2250024374246822,0.0816655601985057,-0.064020574,0.841085768824232,-0.07611658223912221,1.7491893,0.15642169,1.0320897323919933,-0.02192784975054407
1.21,-0.028692681,0.038004983,0.7574422887994027,0.050175417689926706,-0.109308966,0.7182754801018836,-0.15218251009858302,-0.038126674,0.8841590946094492,-0.043121960495418526,-0.1272706,0.9252304703824613,-0.13755555865623972,-0.037077427,0.7320823532152266,-0.050646524598715346,0.005562221,0.9735875705722558,0.005713118505074059,0.046704605,1.0728123072268496,0.04353474033354141,0.09468034,1.3696675403829484,0.06912651158507034,-0.09967308,0.9091363625000569,-0.10963490360237071,-0.05975197,0.8567053085737315,-0.06974623389494429,-0.07740186,0.7322825093393226,-0.10569945418777926,0.04696827,0.8215090545173949,0.05717316179892217,0.42121473,1.3100430325331351,0.32152739954887455,0.038993508,1.2119199643540823,0.032174985783368026,-0.023818076,1.099736421276022,-0.021657985673744263,-0.05983455,1.0159522299389896,-0.05889504378542819,-0.05940891,1.2979738055908523,-0.0457705003880916,-0.2625605,0.6190321270443139,-0.4241467854781025,-0.20766518,0.6590859248364248,-0.3150805795936972,0.10691402,1.1397709988430522,0.09380307200595307,-0.055096082,0.864614878139729,-0.06372326429068309,0.10158038,1.0440125382026595,0.09729804736666318,-0.048895046,1.064355760822277,-0.045938630592037476,1.7476013,0.12943934,0.9599733922522834,-0.03796841220514964
1.31,-0.05579607,-0.1746657,0.646321537360939,-0.27024583627947824,-0.050879497,0.6352566799786354,-0.08009281709993586,-0.010578361,0.9091178039208647,-0.011635853235130264,-0.092207424,0.6940010873601881,-0.13286351566590046,-0.026843617,0.6613952342238748,-0.04058634739092962,-0.23002777,0.5725419814881179,-0.40176576124209173,0.07019817,1.0501088869197097,0.06684846849230358,-0.14339489,0.6319322545108101,-0.22691496821658783,0.11942346,1.0226876127239344,0.11677413024682558,0.033099648,0.7785606154694462,0.04251389930817607,-0.0854925,0.7071147425616706,-0.12090329055079961,-0.019952072,0.7855781701269315,-0.02539794585611576,0.14274396,0.975232932337684,0.14636909325935255,0.13180462,1.2766493999684296,0.10324260933536641,-0.098922804,1.0542465366717637,-0.09383270473934008,0.015656458,1.0606369124534414,0.01476137406693606,0.09264511,0.8768749423447778,0.10565373033931619,-0.21547157,0.499876527964533,-0.4310495765840544,-0.09934388,0.7765373166059908,-0.12793188284268323,-0.19182055,0.7324331596352894,-0.261894951725272,-0.11189079,0.6558184206723767,-0.17061245814346576,0.011810193,0.7057720737759055,0.016733720810354888,-0.02471931,1.0987832422981758,-0.022496985731879922,1.7376094,0.107673325,0.8177164378858037,-0.07849251606282755
1.41,-0.05974893,0.014419604,0.7610495282411833,0.018946998267196456,-0.13902056,0.6057198624150755,-0.22951296597348633,-0.23553817,0.7549014346533174,-0.31201181893342095,-0.026841884,0.6346187995907078,-0.04229607521277043,-0.2318788,0.5843071561046953,-0.3968440224592124,0.28773805,1.0646341840960893,0.2702694120563749,-0.2975197,0.9548808934422958,-0.31157782680902746,0.238864,1.0884737417619177,0.21944856862170942,0.23369464,1.1512791959304438,0.20298694148932603,0.03651684,0.787691492272533,0.04635931942802183,-0.2127845,0.5692718349173715,-0.3737836405710509,-0.06418037,0.8396067983714615,-0.07644098025339277,0.3202918,1.1968282914368598,0.2676171591844743,-0.0465925,0.736560365013656,-0.06325686566087886,0.015031813,0.8277412370756669,0.01816003847489363,-0.012314712,0.9930225324734581,-0.012401240953441073,-0.05163554,0.6223757793966502,-0.08296521608196407,-0.22453544,0.49994945949727365,-0.4491162680002469,-0.10680244,0.6896674828400362,-0.15486077542751783,-0.08454282,0.666091143890846,-0.1269237988567755,-9.525387e-05,0.8773028204395263,-0.00010857581473003917,-0.0217902,0.9269690351309322,-0.023506934987671153,-0.019722925,0.5335171696519073,-0.03696774278501629,1.7422402,0.16466464,0.7985417495062567,-0.07168636135906985
1.51,-0.071758635,-0.13756943,0.6549205469979149,-0.21005514046068302,-0.12705436,0.8330762270044683,-0.15251229043710252,-0.10829742,0.8784083721887852,-0.12328824036412066,-0.04357219,0.7840895338369346,-0.05557042820834026,-0.10530599,0.5647045253504247,-0.18647980906742878,-0.084406875,0.49507575177946256,-0.17049284835810302,0.2040737,0.7082663877291296,0.28813127498945174,-0.11131134,0.4788646107657133,-0.23244845482301618,0.042658895,0.7677734937819943,0.055561823375798805,-0.23205164,0.4996611445393916,-0.46441802266392457,0.06878512,0.9316477319815639,0.07383168676936272,-0.045168053,0.5238274058784426,-0.086226976389385,0.06359113,0.940180392922742,0.06763715831187772,-0.1340258,0.4996068628508553,-0.26826252242234827,-0.10649916,0.5431287127804842,-0.1960845658495275,0.03858271,0.6457887881198782,0.059745089100909046,0.05798381,0.7922002335260906,0.07319337430809174,-0.1976546,0.8158834793302162,-0.24225837379874995,-0.320033,0.6437441585121773,-0.4971431734002979,0.05881311,1.039553573592843,0.05657535262051794,0.12964483,1.059841445164742,0.12232473701235663,-0.04215093,1.0154513740477953,-0.041509549986796415,0.021668956,0.6683481227946609,0.03242166012691207,1.7315376,0.12015997,0.729740994585944,-0.09118818433106722
1.61,-0.057863384,-0.083212264,0.7762074688914435,-0.10720363719380525,-0.014384399,0.6267412759642955,-0.022951095962303904,-0.0752567,0.49950761437476326,-0.15066176303986342,-0.2293414,0.7179903927502322,-0.31942126937297416,-0.03820934,0.7284906838909136,-0.052450006995763354,-0.19302218,0.4969039949999533,-0.388449637285292,-0.23594147,0.4941822809133048,-0.4774381413135564,-0.02558038,0.6281286223577921,-0.04072474840568842,0.39879203,1.0968705484240153,0.363572555576507,-0.06283821,0.7078173904346134,-0.08877743398905881,-0.13798381,0.49265877748107695,-0.28007988528566113,-0.04690383,0.5662549944970614,-0.08283164029887105,-0.021602435,0.4958738360465056,-0.043564377604039826,-0.0575236,0.6286184599767903,-0.09150797251363874,0.03202048,0.8309038309115456,0.038536925994866245,0.26186004,1.0687361776571955,0.24501841360369245,-0.21985646,0.7404750664942898,-0.296912706275198,-0.22303778,0.5842071136913365,-0.3817786091681321,0.02211433,0.7398675539824996,0.02988958061974797,-0.06495449,0.6551361151469195,-0.09914655591069291,0.31104964,1.0581290980823732,0.2939619000577431,-0.18971963,0.667672577573356,-0.284150702965044,0.0015082321,0.597180904545643,0.0025255865989860845,1.7512611,0.16404799,0.6912415121342574,-0.09715414004904524
1.71,-0.07365075,-0.17944637,0.4850851695024885,-0.3699275522968562,-0.2749058,0.4854337953248194,-0.5663095636665524,-0.039916277,0.5152468727552859,-0.07747019737996691,0.089490205,0.7355615492925355,0.12166242938553086,0.0859511,0.4906011036529671,0.17519548298934928,-0.03541899,0.6189556357704686,-0.057223795943583386,0.10289701,0.9552948570675,0.10771230472179485,-0.23990247,0.4994804278144397,-0.4803040383089717,-0.18027692,0.5147670617862603,-0.3502106657824128,-0.11859099,0.5274792251348538,-0.22482589373726655,-0.13749243,0.49888765156985887,-0.27559798836009636,-0.22404543,0.6670438045973047,-0.33587812990589755,0.46303394,1.0729486571414673,0.43155275071779303,0.09793015,0.8161268745103443,0.11999377952436593,-0.023537192,0.5750997462775074,-0.04092714810957255,-0.117516026,0.6544100786360249,-0.17957551348502654,-0.08007897,0.4997135274009056,-0.16024974815493123,0.048264936,0.5584945335710734,0.08641970997292919,-0.11384108,0.49479528536861195,-0.23007712996024826,-0.15533744,0.40275116983206566,-0.3856908424427378,-0.14048381,0.5684902394445748,-0.24711736763491932,0.024532719,0.7596853624092079,0.03229326218178046,0.26604983,0.6614940032155474,0.4021953801733021,1.7462798,0.16827227,0.611210723133744,-0.10888523806531278
1.81,-0.075947985,-0.15920746,0.6178067769084808,-0.2576978259467193,-0.0053157476,0.540432519092169,-0.00983609866154345,-0.18019548,0.4993395003115812,-0.36086766713360086,0.05269772,0.7440411144144605,0.07082635236486193,-0.18809599,0.4998828595376087,-0.3762801289428043,0.036110163,0.7413330964857365,0.04870976745293622,-0.08161882,0.6584783595532961,-0.1239506536956302,-0.11595227,0.6801360408136048,-0.17048393451423255,-0.09458387,0.49913419848462176,-0.18949586958290102,-0.02558657,0.5725425322031321,-0.044689378068223234,-0.1561065,0.5111117962131918,-0.3054253550285681,0.028632578,0.5674455567134128,0.05045872184553698,0.09353792,0.8445495183166519,0.11075480737914274,-0.1091805,0.5634598381380997,-0.19376802959780426,0.053310305,0.5985835046240779,0.08906076507006673,0.38921002,1.0201988948847018,0.381504055225762,-0.09468074,0.4933418646171693,-0.19191710296631867,-0.21930493,0.34121995299994257,-0.642708412025533,-0.11648012,0.47548577841572554,-0.24497077476110266,-0.010226137,0.5435419347297,-0.018813887855548963,-0.1766325,0.7448078571621629,-0.23715175939115063,0.07153501,0.7274345315782214,0.09833876522315309,-0.19921991,0.4969792749824145,-0.4008616099687909,1.7419573,0.13360505,0.6078820565730506,-0.12692457624256578
1.9100000000000001,-0.09036751,-0.12163534,0.5865215887501063,-0.20738425061791715,-0.020729769,0.4980963102189981,-0.04161799354056327,-0.19041446,0.4983374278979011,-0.3820994528074496,0.04224744,0.6613145427867927,0.06388403389396029,0.34458986,0.8701085259212826,0.39603089612568876,-0.11996811,0.48367006557619324,-0.24803707603843306,-0.15557767,0.40447451426578385,-0.3846414768319947,-0.24888392,0.48053344953487226,-0.5179325563467991,0.05005962,0.766958181435602,0.06527033872602078,0.040197495,0.708237248385031,0.05675710429346134,-0.21322054,0.4887351865683575,-0.4362700754286891,-0.0370559,0.6281770332384343,-0.05898957856948654,-0.017800875,0.5805902758500694,-0.030659960644437486,-0.09015801,0.508531858552432,-0.17729077642379792,-0.07133628,0.4801907710123544,-0.14855820048113202,-0.19710922,0.49652773576865095,-0.3969752507520531,0.26837972,0.7098580269011412,0.37807520362467906,-0.3203002,0.46680540840203627,-0.6861535575119029,-0.060439367,0.48545599829898833,-0.1245001958139419,-0.0035344963,0.6602015464765122,-0.005353662552080861,-0.25677538,0.4382916943942698,-0.5858549967180607,0.025908211,0.6951718412658047,0.0372687869505155,0.24315783,0.6586300720069832,0.3691872633049814,1.7452675,0.16501667,0.5763225784134173,-0.13329762757214922
2.0100000000000002,-0.07442686,-0.13289373,0.4991153605832996,-0.26625853805492816,-0.18322085,0.4774341199457201,-0.38376153020222875,-0.022057405,0.6656035574826886,-0.0331389525997516,-0.098849036,0.49809329705448246,-0.19845486053326877,-0.052207604,0.46671133946970295,-0.11186272891924325,-0.055659946,0.4831587378046215,-0.11520012306333954,0.12429839,0.7351794943337912,0.1690721616064736,-0.20418486,0.0,-inf,0.0053494144,0.507657020858026,0.010537457778219413,-0.10955691,0.4758840728858724,-0.23021765093224433,0.04983487,0.631000221299613,0.0789775789608407,0.06072064,0.819322213105985,0.07411082013239292,-0.14668019,0.37739639155743887,-0.38866347013528335,-0.023956938,0.4958738360465056,-0.04831256657220443,-0.18532854,0.0,-inf,-0.04792807,0.6265964217505936,-0.0764895347677815,-0.09530699,0.5730537194568074,-0.16631423773178441,-0.16619186,0.4993746088859546,-0.33279998237033703,-0.090251185,0.49572032070880084,-0.1820606927529176,0.23096688,0.8948028429236599,0.25812041473057107,-0.0361882,0.4862638856777026,-0.0744209084450561,-0.027688313,0.4600666491757425,-0.06018326545769433,0.023059089,0.7480282840906634,0.030826493098191063,1.7299316,0.10241603,0.5181015823955509,-inf
2.11,-0.09580645,-0.24602681,0.4948716593053935,-0.4971527654851821,-0.16929962,0.5262764407917492,-0.321693323674162,0.113196224,0.5990884433071512,0.1889474337868215,-0.20570669,0.0,-inf,0.23074453,0.6176710169386406,0.3735718844861013,-0.25067362,0.4878754302936028,-0.5138066119502555,-0.21991366,0.0,-inf,-0.032331545,0.465176191231762,-0.0695038686745526,-0.18147273,0.0,-inf,-0.16985738,0.41447522917415186,-0.4098131102135981,0.1506243,0.5960162209020438,0.25271846592006975,-0.037729323,0.5782062764912272,-0.06525235792884251,-0.0031727743,0.48730829006908977,-0.0065108154286827175,0.15033334,0.6281910537408185,0.23931150251368585,-0.17093857,0.37021605870938407,-0.46172650349908273,-0.16270593,0.49952718665548074,-0.3257198655725044,-0.10726243,0.4921529567847502,-0.21794531780520932,0.16527814,0.5338847738850899,0.30957641950989134,-0.1233707,0.323290198366459,-0.38160977415294156,-0.13929495,0.0,-inf,-0.19723997,0.0,-inf,-0.076477244,0.30990010096133835,-0.2467803148792341,-0.0039165597,0.5914942403528767,-0.006621467249730837,1.7458009,0.14271441,0.3919835551287395,-inf
2.21,-0.08548188,-0.15501116,0.0,-inf,-0.12030279,0.4015869380463165,-0.2995684807342389,-0.19929259,0.42960356283514334,-0.463898818572397,-0.0009981033,0.5382654825731721,-0.0018542955566972334,-0.18836847,0.0,-inf,-0.18351668,0.0,-inf,-0.15215649,0.0,-inf,0.18806063,0.7259828714285275,0.2590427870805635,0.13059336,0.6155426334251867,0.21215973090877677,-0.039851207,0.39411349099844606,-0.10111606985378886,-0.19158672,0.4917886111659926,-0.38957127841773614,-0.14985056,0.0,-inf,0.105420955,0.7516457283989634,0.14025351377971873,-0.06277584,0.44615362962155736,-0.14070454363150314,-0.15238498,0.42885784665194004,-0.35532748835699546,0.079388365,0.48640805686576927,0.16321350773062185,-0.07221446,0.12261357560464896,-0.5889597583866796,-0.19116919,0.0,-inf,-0.14170615,0.6055314168052941,-0.23401949067819316,0.0135780005,0.48838551182776235,0.027801808509084112,-0.15090263,0.337933165356397,-0.4465457799605819,0.021247478,0.4952108661259747,0.042905920801383016,0.01939019,0.53021111771108,0.036570696789443025,1.7480985,0.11484914,0.36042758719313783,-inf
2.31,-0.10220307,0.068039976,0.6038958973201797,0.11266838599553583,-0.109859854,0.0,-inf,-0.12679294,0.0,-inf,-0.19181421,0.0,-inf,-0.031942707,0.0,-inf,-0.11673499,0.0,-inf,-0.10736019,0.3947943810463684,-0.2719395128134528,0.2501963,0.6896273903348097,0.362799261462192,-0.2005648,0.4911323014219285,-0.40837224738076994,-0.039283834,0.609185740506117,-0.06448580750618925,-0.28531823,0.07669515619417587,-3.7201596525836895,-0.20235679,0.0,-inf,-0.23640443,0.4720587748441924,-0.500794490949779,0.3174788,0.7163109079515048,0.44321369709185626,-0.18955415,0.6326017427961845,-0.29964216354358986,-0.21320035,0.0,-inf,-0.20018086,0.0,-inf,-0.1785502,0.0,-inf,-0.11978797,0.49372797471825564,-0.24261936699762732,0.08904024,0.4804460452192982,0.18532828612395508,0.04601239,0.5324478783972806,0.08641670344042196,0.274897,0.5901663972302101,0.46579576611689344,-0.015578934,0.0,-inf,1.7536285,0.16580305,0.2949169820861089,-inf
2.41,-0.090949036,-0.00046762923,0.16345576682025845,-0.0028608915990696354,-0.15733947,0.0,-inf,-0.08034788,0.36739983942361176,-0.21869329297243154,-0.17508136,0.0,-inf,-0.10282857,0.0,-inf,-0.019805036,0.10782531046954921,-0.18367706430846095,-0.21494639,0.0,-inf,-0.0016656163,0.507385544820301,-0.003282742893601826,-0.090882696,0.0,-inf,-0.12984861,0.0,-inf,-0.14959136,0.5273473599964621,-0.2836675934376309,-0.1470888,0.0,-inf,-0.033091195,0.597139819237355,-0.05541615859742073,-0.10564325,0.09448728361893255,-1.11806844267235,-0.16751282,0.0,-inf,0.18356656,0.6011235523591439,0.305372422458584,-0.15291995,0.0,-inf,-0.142798,0.0,-inf,-0.10206188,0.1635972535180709,-0.6238606114730141,-0.15799841,0.0,-inf,0.010596955,0.0,inf,0.13231158,0.6075761172869426,0.2177695580862015,0.043479357,0.6341132464907195,0.06856717968813954,1.757476,0.09909757,0.190063091045276,
2.5100000000000002,-0.099819966,-0.20271133,0.0,-inf,-0.18656242,0.0,-inf,-0.086835384,0.0,-inf,-0.1579179,0.0,-inf,-0.06950346,0.0,-inf,-0.18130809,0.0,-inf,-0.15549482,0.0,-inf,0.1327959,0.5786658756105392,0.22948631620331797,-0.15984437,0.0,-inf,-0.05817896,0.5855792524089107,-0.09935283915486406,-0.18208006,0.0,-inf,-0.14556421,0.0,-inf,-0.08050509,0.0,-inf,0.33650392,0.6007205234852004,0.5601671822147937,-0.012939041,0.0,-inf,-0.08960294,0.4026305545514097,-0.2225438153454544,0.1951964,0.47252547597329286,0.4130918119305196,-0.17176051,0.0,-inf,0.015993714,0.0,inf,-0.04258436,0.31038041175306147,-0.13720053854340397,0.0743739,0.4989447457739882,0.1490623992341633,-0.15738301,0.0,-inf,-0.16615734,0.4542481261088933,-0.3657854055805657,1.7464966,0.13544257,0.16972586807240414,
2.61,-0.094227225,-0.088523835,0.4878697327768943,-0.18144973749427867,-0.21948346,0.0,-inf,-0.041668154,0.36190468358395145,-0.1151357144279493,-0.16582525,0.0,-inf,-0.16707279,0.0,-inf,-0.06924887,0.0,-inf,-0.00011454694,0.5622866394324282,-0.00020371628132357457,-0.15181093,0.0,-inf,-0.11063252,0.0,-inf,-0.15738043,0.0,-inf,-0.17219557,0.20086134655637233,-0.8572857427919117,0.20825091,0.496527735768651,0.4194144557127974,0.29577392,0.5583182020614438,0.5297586972894605,-0.017255746,0.5082616083841743,-0.03395051985730306,0.054939143,0.49906201063826466,0.11008480346840639,-0.05026125,0.3439494856796148,-0.14612974788750432,-0.12467282,0.0,-inf,-0.12000729,0.49759127609605974,-0.24117643777385683,-0.18375334,0.0,-inf,-0.105818056,0.0,-inf,0.0031579884,0.49411764705882344,0.006391167047522254,-0.034789383,0.0,-inf,-0.104797356,0.0,-inf,1.7424074,0.119889036,0.21785871165376863,-inf
2.71,-0.106232785,-0.18088306,0.0,-inf,-0.0013602435,0.0,-inf,-0.12945335,0.0,-inf,-0.14977546,0.0,-inf,-0.0912591,0.34590250309134735,-0.26382896546716966,-0.13703026,0.0,-inf,-0.15645494,0.0,-inf,0.07465386,0.5,0.1493077129125595,-0.14880691,0.0,-inf,-0.070068784,0.0,-inf,-0.15889211,0.0,-inf,-0.16646682,0.0,-inf,-0.047974676,0.404874337650112,-0.11849275548613003,0.020416087,0.0,inf,0.36840123,0.5772960960467254,0.6381495248354209,-0.15117393,0.0,-inf,0.13201445,0.46263475396547377,0.2853535154450469,-0.114571646,0.36270753360438807,-0.3158788700012751,-0.16514914,0.0,-inf,-0.18632914,0.19021219008531604,-0.9795856994003331,0.17171168,0.4802330877037939,0.3575590430354241,-0.11452365,0.0,-inf,-0.18886861,0.0,-inf,1.7384697,0.13689369,0.14451567400639811,
2.81,-0.11499213,-0.16975963,0.0,-inf,-0.15744178,0.0,-inf,0.38298124,0.4999797090274454,0.7659935670076086,-0.18002346,0.0,-inf,-0.17974074,0.0,-inf,-0.2058468,0.0,-inf,-0.028223466,0.4743036454479797,-0.05950505841348495,-0.14776808,0.0,-inf,0.011493312,0.0,inf,-0.13096757,0.0,-inf,-0.06154228,0.0,-inf,-0.16591634,0.0,-inf,0.049903873,0.5163977794943222,0.09663843520602367,-0.18255173,0.0,-inf,-0.16236785,0.0,-inf,0.24884878,0.0,inf,-0.13856393,0.0,-inf,0.33122793,0.5555217280377642,0.5962465762950732,-0.18426023,0.0,-inf,-0.025687145,0.0,-inf,-0.17931403,0.0,-inf,-0.107876584,0.0,-inf,-0.16946371,0.0,-inf,1.7566508,0.1660141,0.08896534182641355,
2.91,-0.09200917,-0.019126346,0.41367429464223265,-0.046235278774951434,0.34911036,0.49926900545705855,0.6992430154848996,-0.15835588,0.0,-inf,-0.10422882,0.3608012122941099,-0.28888155963710127,-0.16035809,0.0,-inf,-0.15874214,0.0,-inf,-0.12086384,0.3778914227499442,-0.31983747898908343,-0.092408046,0.0,-inf,-0.029989554,0.0,-inf,-0.11237097,0.0,-inf,-0.12379719,0.0,-inf,-0.07226901,0.34429746961087604,-0.209902813532929,-0.14002323,0.0,-inf,-0.065595485,0.0,-inf,-0.079306945,0.0,-inf,-0.1448974,0.0,-inf,-0.16254231,0.0,-inf,-0.14765675,0.0,-inf,-0.14115325,0.0,-inf,0.018683918,0.0,inf,-0.06777485,0.0,-inf,0.0942696,0.5111768531026508,0.18441680783988654,0.18594536,0.4918333050943175,0.37806582011965956,1.7479872,0.1219796,0.1303888505630952,
3.0100000000000002,-0.08073988,-0.14145644,0.0,-inf,-0.13314855,0.0,-inf,-0.050158326,0.0,-inf,-0.11720297,0.0,-inf,0.043683074,0.0,inf,-0.091762066,0.0,-inf,-0.04745827,0.0,-inf,-0.16642065,0.0,-inf,-0.11308936,0.0,-inf,-0.08307828,0.0,-inf,0.23409483,0.4913402003783167,0.47644143138906103,-0.12977183,0.0,-inf,0.4072427,0.49997895755738386,0.8145196500788164,-0.05599871,0.0,-inf,-0.21735026,0.0,-inf,-0.122196354,0.0,-inf,-0.0215182,0.0,-inf,-0.0021505908,0.0,-inf,-0.17501284,0.0,-inf,-0.079636015,0.0,-inf,-0.08975169,0.0,-inf,-0.11772242,0.0,-inf,-0.061099,0.0,-inf,1.7599056,0.13234037,0.04310083295372611,
3.11,-0.089119844,-0.12378877,0.0,-inf,-0.15130466,0.0,-inf,-0.100944206,0.0,-inf,-0.11795614,0.0,-inf,-0.028595218,0.0,-inf,-0.15029287,0.0,-inf,-0.14423597,0.0,-inf,0.26072153,0.4088102291888497,0.6377568756239345,-0.13541603,0.0,-inf,-0.0708934,0.0,-inf,-0.121888936,0.0,-inf,-0.009547023,0.0,-inf,-0.11884211,0.48032267960529396,-0.24742140041245267,-0.031202698,0.0,-inf,-0.07573006,0.14821242649744856,-0.5109562322865464,-0.0410034,0.0,-inf,-0.115441345,0.0,-inf,-0.14612783,0.0,-inf,-0.12378919,0.0,-inf,-0.029436475,0.0,-inf,0.12996386,0.4939986188931158,0.2630854721961338,-0.13975823,0.0,-inf,-0.07226302,0.0,-inf,1.7645557,0.09517906,0.06658017192107427,-inf
3.21,-0.091195144,-0.088975586,0.0,-inf,-0.13923708,0.0,-inf,-0.15413338,0.0,-inf,-0.14729184,0.0,-inf,0.014330048,0.0,inf,0.049908668,0.25968830649246727,0.1921868122477758,-0.13948275,0.0,-inf,-0.11080134,0.0,-inf,-0.19275735,0.2685816558518348,-0.7176862193929711,-0.11754981,0.0,-inf,-0.10373509,0.0,-inf,-0.14234494,0.0,-inf,0.42513832,0.4881418804846068,0.8709318775866367,-0.13620664,0.0,-inf,-0.13904768,0.0,-inf,-0.1250602,0.0,-inf,-0.05039586,0.0,-inf,-0.15070571,0.0,-inf,0.2768619,0.45528989543903664,0.6081002649633975,-0.07669775,0.0,-inf,-0.051879305,0.0,-inf,-0.098524846,0.0,-inf,-0.15132393,0.0,-inf,1.756811,0.14174221,0.06398703209860632,
3.31,-0.084594876,-0.08647478,0.0,-inf,-0.10285517,0.0,-inf,-0.11308978,0.0,-inf,0.12674901,0.46211872825959394,0.27427801805679203,-0.10914281,0.0,-inf,-0.1217151,0.0,-inf,-0.11461489,0.0,-inf,-0.12580533,0.0,-inf,-0.07091119,0.0,-inf,-0.05402617,0.0,-inf,-0.10940103,0.0,-inf,-0.04648541,0.0,-inf,0.028284626,0.26571608965587684,0.10644679484112796,0.0018929725,0.0,inf,-0.0469899,0.0,-inf,-0.11623122,0.0,-inf,-0.11067193,0.0,-inf,-0.0063371207,0.0,-inf,-0.121688716,0.0,-inf,-0.072096005,0.0,-inf,-0.10438584,0.49321527289129274,-0.21164356347003613,-0.1648215,0.0,-inf,-0.026948659,0.0,-inf,1.7567843,0.06302203,0.053089134382902754,
