step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,silhouette_clsuter_20,std_year_cluster_20,silhouette_by_std_year_cluster_20,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.011595108,0.16864662,1.4361726541260866,0.11742781638360261,-0.22783925,0.7345067086282833,-0.3101935540081693,-0.059094913,0.9400886483022047,-0.06286100083282273,0.054387573,0.8736795700456884,0.062251167381579466,0.017352063,1.0416739611932957,0.01665786402968226,-0.26367548,0.6832792549646416,-0.38589709721928206,0.017772397,1.100931848970185,0.01614304922057073,0.0138117485,0.8814282267958374,0.015669736973417264,0.39724597,1.6507424031400195,0.24064685840321404,0.16817425,1.2072694154214751,0.13930134381422418,0.16117916,1.3,0.12398396547024067,-0.06930515,0.7424963996782017,-0.09334072425268378,-0.029434055,1.1726346213822894,-0.02510078975431751,-0.02472183,1.1885005851522934,-0.02080085574167786,0.011773188,0.9439336854192332,0.012472473277508419,-0.20534399,1.0740277167940446,-0.19119058875963565,-0.12777495,0.7558079615487551,-0.16905743302880077,-0.19106543,1.006824705524413,-0.1897703041977464,0.41770202,1.3749217254635508,0.30380058113766667,0.32899973,1.5819545573213891,0.20797040372731884,1.7436835,0.19205756,1.0845437324935943,-0.009594354398805549
1.11,-0.015171989,-0.02091204,0.8681946959821062,-0.024086809239648718,-0.19055153,1.126730842876971,-0.1691189475283483,-0.1345263,0.7455535180601172,-0.1804381498998147,-0.1120628,1.1315476127852508,-0.09903498154576369,-0.031899624,0.8802635695977473,-0.036238718350463495,-0.04070424,0.8954803675723593,-0.04545519995058223,-0.027197542,0.9863387806306169,-0.027574239402431623,0.013460109,1.1629031558990628,0.01157457432466293,-0.027636558,1.081358376071504,-0.025557260598341784,0.100196406,1.280368125893517,0.07825593610064967,-0.0040141614,0.8020393554004457,-0.005004943196825938,-0.08562084,1.019497425205184,-0.08398338314274613,0.09935572,1.2526693073585633,0.07931520266356953,0.09321739,1.4675672721292377,0.06351830649657561,-0.0063692126,0.974207069313622,-0.0065378427676566556,-0.112782165,1.0900710287157576,-0.10346313445373023,-0.06212413,1.336635916467587,-0.04647797400876036,0.39473414,1.290498207359674,0.3058773285849279,0.15945908,1.2009192659971404,0.13278085279111873,-0.1068317,1.1195483150592769,-0.0954239296087012,1.7454056,0.12578864,1.085619610418787,-0.013853665636615534
1.21,-0.034482814,-0.26011598,0.5,-0.5202319622039795,-0.050861955,0.9973798679141498,-0.05099556981774156,-0.10321716,0.6016466556250871,-0.17155777602491495,-0.2234817,0.56200552128969,-0.3976503634901798,-0.0022294193,0.8096048996209847,-0.002753712712338642,0.0040070703,1.058740297256562,0.00378475281964636,-0.011362237,1.1310396900361388,-0.010045833956637213,-0.14544404,0.6984606089266755,-0.20823512975713004,-0.038338676,0.9161700470125193,-0.04184668143214789,0.032959715,0.9521644414340971,0.03461556964074022,0.04219719,0.8027782601112194,0.05256394240082962,-0.14806129,0.8543834240347311,-0.17329607084853763,0.103973,1.2011685871262947,0.08655987373964842,0.3951599,1.2889680428419552,0.30657075044093857,-0.056858834,1.3204532361488432,-0.043060089007819435,-0.057110634,0.8268554808928696,-0.06906966818362967,0.31246388,1.1866605518454396,0.2633136149165292,0.016966365,0.9498981443944752,0.017861246890404876,-0.054915596,0.7261063329052265,-0.07563023941681041,0.09195683,1.4045126740060876,0.06547241133292671,1.753134,0.15167363,0.9394498381711524,-0.046681546733510146
1.31,-0.037815142,-0.23845261,0.49916908838508384,-0.47769907813236834,-0.10492456,0.7189427691657267,-0.14594285399790152,-0.12938134,0.6053078055071817,-0.21374471392110342,-0.18835442,0.7225848916354636,-0.2606675282891423,0.32358468,1.3708293324335592,0.23605030045165215,0.39711988,1.2090674672625277,0.32845138131267543,-0.0462947,0.9587973484380842,-0.0482841347337406,-0.12672958,0.728004637176551,-0.17407798152395046,0.12226922,0.9966520239207951,0.12267995018882631,-0.0015795701,0.655385071287707,-0.0024101405227835216,-0.05425491,0.6695966725393308,-0.08102625664821413,-0.12405082,0.9790290900599806,-0.1267080004498065,0.17881848,0.881917103688197,0.20276109674312148,-0.19136226,0.7475610699323396,-0.2559821123235799,-0.04929147,0.9260859980338878,-0.05322558516313773,-0.02169914,0.9717480193384268,-0.022330006767726073,0.077359766,0.9998949745310343,0.07736789136712487,0.12954271,1.0518951514720498,0.12315173067926602,-0.23117761,0.845833020461061,-0.2733135353513845,0.10832854,0.8629232227378008,0.12553671143502868,1.7415469,0.17204231,0.8700612379003394,-0.04597064328235722
1.41,-0.050253954,0.14196981,0.8261250746036517,0.1718502673032847,-0.22957052,0.6999934408718018,-0.3279609629177083,-0.12727965,0.8867432026237234,-0.14353609226283526,0.24586487,0.9891385452647141,0.24856464176943374,-0.039564658,0.6988759030571126,-0.05661185023448794,-0.1863002,0.6054241556995379,-0.30771848372798116,-0.24453637,0.4994804278144397,-0.48958148592327444,-0.10363208,0.7330577994767788,-0.14136958592991913,0.11940066,1.273755432855821,0.09373907630424093,0.011484401,0.7467292685011403,0.015379605146054309,-0.09541341,1.0315678510912207,-0.09249358544138198,-0.065040976,0.6536760587009647,-0.09950031815200899,-0.053689506,0.7230663594058081,-0.07425252911646063,-0.1117661,0.7053050534730512,-0.15846490731840476,0.04013952,0.8110493142951128,0.04949084842402436,0.4143098,1.1288442065512108,0.36702123930542374,-0.2068967,0.5785047563304183,-0.35764046043108033,-0.012631924,0.5370364238168801,-0.023521540311595715,0.071209274,0.9857778801117503,0.07223663227695379,-0.017570004,0.8941494172666047,-0.019649964008096626,1.7473434,0.15983133,0.8004150285905871,-0.06370097276229099
1.51,-0.06697926,-0.005807565,0.6050409793538154,-0.009598630931933472,-0.0905766,0.671347767453417,-0.13491755085694673,0.10177836,0.9482589016710247,0.10733182471759553,-0.241145,0.49901300516393166,-0.4832439182271377,-0.2613037,0.6308012397591121,-0.4142409313524688,-0.039814368,0.8024881208162922,-0.049613653906625726,-0.12890385,0.6291649634666227,-0.20488084746932378,-0.01759702,0.7466537442268169,-0.02356784494614175,0.32964984,0.8806305718527109,0.3743338539013403,0.21789072,0.7960667661610273,0.2737091080821255,0.08974587,0.7820396057229316,0.1147587296934092,0.1604695,0.8252283867870568,0.1944546561654148,-0.2395137,0.4994804278144397,-0.4795256868983897,-0.20063962,0.7731098688232935,-0.25952277744002816,0.06672507,0.7770775177184845,0.08586668160240837,-0.14521256,0.5961978215095136,-0.24356439365115648,0.027785134,0.6523433554459025,0.04259280536618699,-0.09734017,0.631087466682366,-0.15424195806086036,-0.10712989,0.7119818435820227,-0.15046716108297056,-0.096381634,0.4891814123831416,-0.1970263628870503,1.7468913,0.15568005,0.6973596883196961,-0.08056820290912765
1.61,-0.06463823,0.12758797,0.9407526820269473,0.1356232902749758,-0.17540349,0.4982114410091266,-0.35206636424746734,-0.056857236,0.5604750051563037,-0.10144473028523045,-0.13482597,0.6952459917561801,-0.19392556922517,-0.15929566,0.5372389955701169,-0.29650800584296283,0.018099582,0.6419488287058001,0.028194742343003548,0.32773218,0.8039020483873398,0.4076767514724609,-0.15492351,0.49735604823344626,-0.31149417822896913,-0.090098105,0.5774802476688242,-0.15601937163168259,0.0641863,0.620372411116438,0.10346413897028571,-0.14175873,0.49974529501672504,-0.28366195031884645,-0.075545035,0.49810605379954787,-0.15166455963821812,0.16628487,0.6541673731585411,0.2541931635610808,-0.07707333,0.5872209631981012,-0.13125098221502257,-0.03374978,0.6557266278433695,-0.051469286309108915,-0.0692049,0.6915031835736999,-0.10007892708578614,-0.07467923,0.4932312384886255,-0.15140815768812071,-0.13611218,0.6623380181071533,-0.2055025977844789,-0.19400725,0.47056799640248204,-0.41228313266006633,-0.010953387,0.596546181731788,-0.01836133996153978,1.7440933,0.12771402,0.6091068315475279,-0.09939935332504317
1.71,-0.08256333,0.19916318,1.0037429949942367,0.19842049664421488,-0.15947448,0.4644242006291486,-0.34338106618014347,-0.23973852,0.4994804278144397,-0.47997581208362783,0.16245012,0.7306225020702755,0.2223448078764406,-0.009541997,0.607605752356958,-0.0157042567778393,-0.094044864,0.5162197500919697,-0.18217990334726405,0.3911165,0.7802627720360483,0.5012625411824059,-0.29773748,0.5649255988647168,-0.5270383919727443,0.07633412,0.6761559854400285,0.1128942440602695,-0.023498204,0.594581061901392,-0.039520605534036475,-0.20599772,0.4901604063470597,-0.42026593272998586,-0.10095519,0.4969039949999533,-0.20316839729653016,-0.19124413,0.4524717088965262,-0.4226653768754097,-0.2844699,0.5100480559180527,-0.5577315690447725,-0.02260681,0.6462312492069724,-0.034982540046777595,-0.29694682,0.526593612136009,-0.5639013021682054,-0.052488763,0.5629590113359455,-0.09323727274703747,0.3290519,0.998557786107894,0.329527160479572,0.28619665,0.9710141494728554,0.29473993682782584,0.019774232,0.6189683967711607,0.03194707866002394,1.7411864,0.20552324,0.635596470869582,-0.10963080805368108
1.81,-0.07045599,-0.036671825,0.49999627314840683,-0.07334419619243776,-0.16576754,0.49957293420520377,-0.33181848778699696,0.1037461,0.8485281374238569,0.1222659528712387,-0.18121408,0.49578124186027983,-0.3655121734353466,0.39484832,0.9880778501213026,0.39961255771436294,0.0030630957,0.6586451571769903,0.0046506008586657795,-0.19860879,0.48545599829898833,-0.4091179974366483,-0.012242729,0.6151185004298564,-0.019903041179430567,-0.09884473,0.4992529281029363,-0.1979852772010952,0.041802537,0.594133728026503,0.07035880093030315,0.1416075,0.608070569411933,0.23288003117648698,-0.21476735,0.4984167122447381,-0.43089917827856,-0.15346082,0.508943452163401,-0.301528224592674,-0.11145424,0.4936054019109101,-0.22579623429218526,-0.17000014,0.41190054048980235,-0.41272132271649414,-0.20417064,0.5393686660213635,-0.37853634655745433,-0.02932444,0.6688127353692779,-0.04384551719005812,0.0012042836,0.6093319791327079,0.0019763997295492016,0.19705321,0.7261843774138906,0.2713542387801476,-0.07336421,0.5566136784002425,-0.13180454587438767,1.752677,0.15295117,0.5902905430676296,-0.11098569803365074
1.9100000000000001,-0.0786049,-0.07865319,0.4932284100072558,-0.15946605054343904,-0.016760895,0.6999593132660205,-0.023945527562886166,-0.07674139,0.4952678800123564,-0.15494925681094773,-0.18394095,0.13147514235460347,-1.3990549373942256,-0.2275172,0.49180327868852464,-0.4626183117429415,0.0035900872,0.6374539627538549,0.005631916002211576,0.09078124,0.5405401329257098,0.1679454237079311,-0.09376401,0.4999817368276808,-0.18753486414612394,0.0780213,0.6348388372673779,0.12289938522836692,-0.19371593,0.4985505929811083,-0.3885582179868893,0.024529107,0.7090789483816331,0.034592913766486974,-0.18795143,0.0,-inf,-0.15687789,0.39831895112466803,-0.3938499280194295,0.079512686,0.49913419848462176,0.159301217545782,-0.13995285,0.4972104347797981,-0.2814760985135211,0.27562517,0.6864898795489192,0.40149924636660306,-0.06952682,0.4996163885061093,-0.13916040981518568,-0.13836733,0.4857047605645539,-0.28487949120920764,0.11312655,0.8182662226856589,0.13825152555334574,-0.1523799,0.4999870605437138,-0.304767687490452,1.7446178,0.12763242,0.5108453065852084,-inf
2.0100000000000002,-0.068819866,0.030406721,0.7014723744122017,0.043346997038589956,0.09677671,0.5339785914198009,0.18123705803113307,-0.19762069,0.48690103871831375,-0.4058744470727167,0.036863375,0.5602860470736841,0.06579384878076949,-0.039659724,0.46200817860014726,-0.08584203803416302,-0.1980034,0.0,-inf,-0.10481157,0.4325445811418413,-0.24231391654881976,-0.051780667,0.6814617126012414,-0.07598470493423101,-0.09737586,0.4961174472564343,-0.1962758271028193,0.36524472,0.8207960327055532,0.44498840375961457,-0.22358264,0.4983691470283417,-0.4486285750701687,-0.070098884,0.4698914226144452,-0.1491810257222402,-0.06858182,0.4853714110234441,-0.1412976083401607,-0.06259756,0.6400165530943431,-0.09780615454348847,0.10031829,0.8210832441122,0.12217797770515498,-0.05944677,0.49881860313601656,-0.11917512763978114,-0.066196665,0.48281254140208124,-0.1371063497554854,-0.050089166,0.5130924759620714,-0.09762210111234298,-0.19893867,0.4994804278144397,-0.3982912176252629,0.048510373,0.6557377049180328,0.07397831827402114,1.741256,0.13059832,0.5370119767517318,-inf
2.11,-0.08812875,-0.20734443,0.0,-inf,-0.0037616813,0.49736685897324107,-0.007563192429365523,-0.20924604,0.4987105921835554,-0.41957408298548604,-0.11460303,0.0,-inf,0.18526965,0.6771711441007789,0.2735935448684405,0.043171357,0.5389192194098386,0.08010728845547331,-0.19886178,0.0,-inf,0.0040335106,0.5891329277445161,0.006846520340749835,0.2739867,0.5834317114997016,0.4696122816030725,-0.08650279,0.39107096901192795,-0.22119460994408768,-0.2975848,0.49553562491061687,-0.6005316004595737,-0.19222064,0.4997221450188318,-0.3846550429648933,0.4067798,0.7728418599739155,0.5263428612663598,-0.19951202,0.0,-inf,-0.16180225,0.0,-inf,-0.003923492,0.49046980978181065,-0.007999456770296504,-0.16486113,0.5201915156457431,-0.3169239073988603,0.3292438,0.6909177416323838,0.47653112540846726,-0.09378773,0.4991872370781151,-0.18788086468137505,-0.10941694,0.0,-inf,1.7488769,0.1922856,0.38723346784824886,-inf
2.21,-0.09368114,-0.18186371,0.0,-inf,-0.12330567,0.4919293240230704,-0.2506572893614518,0.21958603,0.6666508123362522,0.32938687778576314,-0.08006022,0.5204536340133474,-0.15382776874370405,-0.17498592,0.0,-inf,-0.21185502,0.6161409170227455,-0.34384183592781764,0.0013401607,0.49137813768024236,0.0027273511490743803,-0.16701762,0.0,-inf,0.025480842,0.4854088083947108,0.052493571968894356,-0.13884494,0.37366228842586763,-0.3715786724719248,-0.124140844,0.0,-inf,-0.17330348,0.0,-inf,-0.14509304,0.0,-inf,-0.14465144,0.0,-inf,0.35906264,0.714370240138242,0.5026282194924164,0.2336996,0.4972940778843062,0.4699424651569213,0.06600076,0.5900747875428963,0.1118515161042955,-0.17192931,0.0,-inf,-0.19003108,0.0,-inf,-0.13703686,0.0,-inf,1.7605495,0.15917829,0.272368151373084,-inf
