step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,silhouette_clsuter_20,std_year_cluster_20,silhouette_by_std_year_cluster_20,silhouette_clsuter_21,std_year_cluster_21,silhouette_by_std_year_cluster_21,silhouette_clsuter_22,std_year_cluster_22,silhouette_by_std_year_cluster_22,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.018689482,-0.00052580144,0.88038019456031,-0.0005972436065831033,-0.10347965,1.2252290660558183,-0.08445739369373056,0.0062855496,0.942894426772643,0.0066662284012455175,0.11594184,1.3903139412652554,0.08339255903921054,-0.1778728,1.0643103835305434,-0.16712493793159192,0.058603894,0.8900611925838597,0.06584254482026658,0.01143584,1.0843301005759411,0.010546456538271666,0.026555203,0.9944339574668478,0.02670383759722793,-0.061140068,0.8713484251029531,-0.07016718698741133,-0.26888818,0.7871077687249661,-0.34161545111299,-0.0045037307,0.8064102294027847,-0.005584912641614441,-0.054187514,0.8798341872181413,-0.06158832502202744,0.15988718,1.3205166308440046,0.12107926246270086,0.4282558,1.3509801598433078,0.31699636246483887,0.09316382,1.456402165075288,0.0639684699426002,-0.06375405,1.072238448694471,-0.05945883772529988,-0.051266514,1.1563243038419733,-0.04433575736021586,-0.070457175,1.1818809417845917,-0.05961444413143986,-0.18591207,0.8590228582459573,-0.21642273063391299,0.30944481,1.4421556385503158,0.2145710259341257,-0.062419962,1.3506800614919752,-0.046213728859658895,-0.01272433,0.7898322725984253,-0.016110166878337637,1.7475853,0.15111518,1.0816676070104714,-0.011978380426560275
1.11,-0.03730581,0.0074721216,0.8699727196607401,0.008588914863131882,-0.0536873,0.911453775826672,-0.05890293282768274,-0.23278514,1.0443864519478054,-0.22289176106548858,0.13010554,1.1234866364235145,0.11580515151523287,-0.006181433,0.9136627016759741,-0.006765552379692379,-0.062830046,0.8403069096939157,-0.07477035484828819,0.009880954,1.0664226792181735,0.009265514127052284,-0.016420176,1.0956144657286682,-0.01498718460403136,-0.13517077,0.7154856845215727,-0.1889217011547685,0.009470291,1.1384892756316791,0.008318296569341018,-0.07825972,1.0017054374099021,-0.0781264815739733,0.076408796,1.5066162640289074,0.05071549925265876,0.034420583,0.988501353490664,0.03482097750863133,-0.1433691,0.8617928066835708,-0.16636144143399917,-0.056104768,1.2012252623390658,-0.0467062838475019,0.17212777,1.3459696686888865,0.1278838389909644,-0.24805966,0.7988909666312022,-0.31050502578885447,0.13199842,1.257436165995224,0.104974251044533,0.038916167,0.8514824247257919,0.04570401659707601,0.058661208,1.2145896028246475,0.04829714285409833,0.114992075,1.2103424236906375,0.09500788571697567,-0.0488098,1.3133661163421095,-0.03716389488786518,1.7327176,0.108449675,1.0577818087808784,-0.02530550569874773
1.21,-0.048218656,0.01448286,0.7824689458807872,0.018509182415059534,-0.28969622,0.4994804278144397,-0.579995131843036,-0.19551127,0.4874980215217845,-0.40105037960739304,-0.08307474,1.0930914501729527,-0.07599980866409466,0.10472624,1.313336236843375,0.07974061561766009,0.05040629,0.7011854129415176,0.07188724611958386,-0.29589158,0.5166499442727517,-0.5727119227359148,-0.048763365,0.9485061061863498,-0.05141070177135071,-0.20103289,0.8498876028331136,-0.23654056277488775,0.19188707,1.136826848489563,0.16879181383092007,0.40087855,1.2946427203065063,0.30964415304264287,-0.09293858,0.636752606342854,-0.14595712478150238,0.1279225,1.057995830560651,0.1209102166995461,0.13372649,1.0647926014129083,0.12558923901866048,0.01743878,0.941845687217882,0.018515538960419776,0.28005838,1.1283333260497788,0.24820536403202456,0.040678915,0.7603388303760729,0.053501035342694826,-0.054285858,1.1163606625539326,-0.048627526611587965,-0.046044692,0.7359266532084554,-0.0625669585363899,-0.1111742,0.7717224601860151,-0.1440598261564797,-0.06276154,0.836307301848197,-0.07504602386227405,0.05021922,1.0579982009196602,0.04746626141170043,1.7468312,0.16754718,0.896906721724525,-0.051418422766090835
1.31,-0.041140243,-0.007428664,0.7100317595181718,-0.010462438733468063,-0.09054016,1.0538884756531655,-0.08591057337718894,0.11743381,1.2735383779062175,0.09221065558858364,0.01168291,0.6295294755382116,0.01855816187696828,-0.224895,0.5650981662507851,-0.39797510218420606,-0.011659771,0.7527401429272689,-0.015489769362707337,0.42029107,1.2548937059274918,0.3349216464984193,-0.14835913,0.5050834200270924,-0.29373194389418616,-0.17578216,0.8807659857729905,-0.199578732387764,0.0026660622,0.771657319502764,0.003454982078668189,-0.053126913,0.9262784876778116,-0.05735522660925536,0.12082171,1.0875930002578562,0.11109091996916037,-0.06577204,0.7903658735506914,-0.08321720848466042,-0.048231356,0.7618374781002645,-0.0633092453868232,-0.07436584,1.032622324117549,-0.07201649395454965,-0.010529671,0.7586787875690248,-0.013878957784074924,-0.037134953,0.8167113457919859,-0.04546888326521107,-0.19015008,0.8016223929270002,-0.23720654985329817,-0.04460998,0.7142816103628976,-0.06245432914391713,0.07985981,1.0444123555184015,0.07646386761454001,0.06995206,1.0816968277714807,0.06466882537372172,-0.20160143,0.7195197211705268,-0.28018888828476646,1.7478471,0.13639498,0.8605839560836205,-0.05531251289572798
1.41,-0.07193822,-0.26702714,0.6818637276889971,-0.3916136448095231,0.14727227,1.0381273203867305,0.1418634024998608,-0.25639743,0.7128106327480037,-0.35969921652253234,-0.07849484,0.6252973690608111,-0.1255320160520569,-0.26679352,0.4994804278144397,-0.534142089262434,0.01940416,0.6922683996760813,0.028029821768409773,-0.023245398,0.7058179511948729,-0.032933985195229575,-0.013849818,0.6901742947879346,-0.020067131233820364,0.30364972,1.10037248961986,0.27595175851289777,-0.06108635,0.8139283376581596,-0.07505126233230745,-0.2190042,0.49940058940859094,-0.4385341218122287,0.296457,0.8796850012372743,0.3370035776547563,-0.08813588,0.8422782510854341,-0.10463986586203533,0.080796815,1.0225766908367604,0.07901296419033857,-0.080148175,0.6393763120191096,-0.1253536827250754,-0.18844865,0.6456117656205776,-0.2918916021363745,-0.06494864,0.6824781198566332,-0.0951658945160077,-0.070489325,0.6358133880711258,-0.11086480082332184,-0.11850646,0.6460664101647796,-0.18342767789411477,0.1474019,0.9416697212427112,0.15653248243431392,-0.095769756,0.6687068933602462,-0.14321634260570593,0.13686293,0.8299793761463617,0.16489919818390372,1.7471825,0.1612128,0.7497174304402496,-0.08403818766083124
1.51,-0.070576645,-0.12547399,0.6605626424707814,-0.18995017727174174,-0.07022694,0.8534606386520676,-0.08228491666978273,-0.05530667,0.8737261979637926,-0.06329977223245443,0.005094856,0.8081132911991624,0.006304630896774604,-0.10900103,0.5832656552788706,-0.18688059552552103,-0.08027307,0.4941581867570961,-0.16244407477716608,0.19773519,0.8450577185626026,0.23399015954540642,0.019216519,0.6473734485741999,0.029683822979545492,-0.020904083,0.7864205619612715,-0.02658130244304032,-0.22965287,0.4997675694144524,-0.4595193461436958,-0.018768154,0.8778018555307877,-0.02138085487793116,0.015029752,0.6410825196354736,0.023444332414863874,0.09131946,0.9898004351136254,0.0922604733812096,-0.25248426,0.5063739274720199,-0.4986122868728164,-0.0741791,0.5460696657301912,-0.13584182141095985,-0.0036819705,0.5837593682331788,-0.006307342935736609,-0.069309324,0.47901519344959775,-0.1446912853159856,-0.17438994,0.8193675459472097,-0.212834819176164,-0.15253593,0.54838836337108,-0.2781531127652685,0.10784623,1.224940106899308,0.08804204357506887,0.052298248,1.0377490433255416,0.050395852591282535,-0.082168154,1.0272009835880824,-0.07999228557146583,1.738846,0.10537981,0.7424297690513815,-0.09202966720934448
1.61,-0.053212505,-0.011965083,0.7506072956544568,-0.01594053645309729,-0.08144588,0.49190717482990254,-0.16557164522433487,-0.16544133,0.5047307432096717,-0.3277813695189608,-0.084811576,0.6373594141952758,-0.13306711067860477,-0.082875475,0.4996340743458999,-0.16587234446716742,-0.23214588,0.4999691348498117,-0.46432041402336377,0.06458205,0.9215626395180075,0.0700788498548798,-0.21750401,0.7212174420068502,-0.30157896486700353,-0.02725818,1.0796034757952269,-0.02524832560562681,-0.039384965,0.782793197950246,-0.0503133713433576,-0.04222348,0.5983966179689638,-0.07056102646781762,0.04229082,0.6173000104098243,0.06850934870940485,0.03471389,0.6468653839418123,0.05366478291352157,-0.046742477,0.787559951314828,-0.059351007431099244,0.03937331,1.0318681246441275,0.038157306616831886,-0.120461285,0.730359238553673,-0.16493429363998632,-0.02652148,0.6728292856074581,-0.03941784383982611,0.39166784,1.1075159417683897,0.35364533194854736,-0.064637884,0.4896052248233406,-0.1320204140406491,-0.08952698,0.7077012241642539,-0.12650392292463017,0.27186862,0.794198944903163,0.3423180276016277,-0.15936115,0.4679283236776475,-0.3405674454338042,1.75032,0.13906004,0.7064324029151287,-0.07530347219611438
1.71,-0.09766516,-0.21175548,0.4943613064914408,-0.42834154203013325,-0.2568438,0.519039204812387,-0.49484471101937216,-0.26284266,0.4987105921835554,-0.5270444608586595,0.3301874,0.786321339338614,0.41991409058530826,-0.29545245,0.5011212150693903,-0.58958279326601,0.0026869413,0.4994832039962707,0.005379442744474956,0.048065584,0.6794999829603384,0.07073669662732349,-0.055365894,0.6452337023220694,-0.08580750477005529,-0.11017887,0.4577801577432464,-0.24068075271344583,-0.26160792,0.4994804278144397,-0.5237600926782044,-0.08610687,0.8454307323140008,-0.10184970016697759,0.10843395,0.7716598890541091,0.14052038793935745,-0.05385938,0.5746408472761949,-0.09372702862634456,-0.19328602,0.4786258590271159,-0.40383529836086923,-0.06574171,0.5672488898541926,-0.1158957056429269,0.01991651,0.6664795655816227,0.029883152069426863,-0.029928,0.6293294376580659,-0.047555380144334164,0.09487724,0.681171959963028,0.13928530329865874,-0.12966946,0.49996947496944655,-0.25935474897132604,0.08961872,0.8271252086892765,0.10834964183505848,0.30337504,0.6772629630411415,0.44794275204731554,0.32747525,0.8142770360342618,0.40216687352770253,1.745237,0.1832568,0.6188296816451914,-0.09764097175336514
1.81,-0.08944439,-0.13204032,0.39267672624930094,-0.3362570608350891,0.001213829,0.669583580445447,0.0018128118259250795,-0.21916357,0.49536796661083654,-0.44242579577203467,-0.030197306,0.4990224819584785,-0.060512916144183,0.13744438,0.7745455795293781,0.17745163174129563,0.032760397,0.5624234177371666,0.05824863539924519,0.19394213,0.7745518417482175,0.25039270344284265,-0.25824323,0.49745653994471795,-0.5191272246499519,0.12169439,0.8582117591069163,0.14179996039977527,-0.11664617,0.49661706773599845,-0.2348815177616066,-0.16820724,0.4912040213828994,-0.34243865229634995,0.07403307,0.5691665988829198,0.13007275334790405,-0.19573274,0.7103276541054823,-0.27555275571310217,-0.22775573,0.32795560526662315,-0.6944712080728013,-0.18066022,0.4998595970970696,-0.3614219253758349,0.056044314,0.7295139428391026,0.07682418493404411,-0.17597596,0.44171592767410917,-0.3983917093502506,-0.06550906,0.6438907796177994,-0.10173939526511606,0.4342934,0.990446453713957,0.43848245171848366,0.11371613,0.795260060185995,0.14299238529879896,-0.23260325,0.0,-inf,-0.06749212,0.47476881477831834,-0.14215786266301264,1.7376515,0.17016391,0.5770257462095787,-inf
1.9100000000000001,-0.08452507,-0.17083322,0.5161724389062152,-0.3309615203001834,-0.060787372,0.47766790716864455,-0.12725864848530974,0.41909114,0.877894456364688,0.4773821411276203,-0.110504225,0.49437162285754194,-0.22352461142025107,-0.027449213,0.6974527991586134,-0.03935637365204267,-0.22320898,0.4994804278144397,-0.4468823328050144,-0.0077449325,0.46593269115737107,-0.016622427861786925,-0.00017385738,0.8444005239801543,-0.00020589444515846072,-0.15965982,0.49932892538305335,-0.31974878621811487,0.012952892,0.7806247497997998,0.01659298159976816,0.042661645,0.5534821726484628,0.07707862443741509,-0.10062683,0.3903123748998999,-0.2578110066638877,-0.13042584,0.5010405104458434,-0.2603099707450176,-0.08104501,0.6278892209263516,-0.12907533127616916,-0.07872772,0.4955210053556951,-0.15887867783012827,-0.19718641,0.49322497303303436,-0.39978999687407696,-0.07256734,0.47218950602249293,-0.15368266932301594,-0.011706411,0.7392337387406601,-0.015835872057397792,-0.0391943,0.6715732576583755,-0.05836191409321638,0.25593832,0.7647133463112705,0.3346853073593766,-0.21947616,0.42783505154639173,-0.5129924782787462,-0.10439039,0.49954060528302463,-0.2089727824190784,1.748264,0.14421839,0.5813582866119101,-0.12520601091929165
