step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
3.31,-0.0243646,-0.034834046,0.49989864294056563,-0.06968221740289311,-0.016012305,0.4705896847270212,-0.0340260441601125,-0.013773657,0.4994804278144397,-0.02757597017725704,-0.03257173,0.0,-inf,-0.010501447,0.0,-inf,-0.012275608,0.4987105921835554,-0.024614693268718617,-0.02008667,0.49994692933560325,-0.04017760509320039,-0.038900387,0.3577848556266264,-0.10872563757331617,1.7962396,0.010576931,0.35330139157847645,-inf
3.41,-0.021991407,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.029429808,0.0,-inf,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.029738812,0.0,-inf,1.7950723,0.009344916,0.3532892596226276,-inf
3.5100000000000002,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
3.61,-0.0243646,-0.013773657,0.4994804278144397,-0.02757597017725704,-0.034834046,0.49989864294056563,-0.06968221740289311,-0.016012305,0.4705896847270212,-0.0340260441601125,-0.03257173,0.0,-inf,-0.02008667,0.49994692933560325,-0.04017760509320039,-0.012275608,0.4987105921835554,-0.024614693268718617,-0.038900387,0.3577848556266264,-0.10872563757331617,-0.010501447,0.0,-inf,1.7962396,0.010576931,0.3533013915784764,-inf
3.71,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
3.81,-0.021991407,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,-0.029738812,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
3.91,-0.0243646,-0.03257173,0.0,-inf,-0.012275608,0.4987105921835554,-0.024614693268718617,-0.010501447,0.0,-inf,-0.02008667,0.49994692933560325,-0.04017760509320039,-0.013773657,0.4994804278144397,-0.02757597017725704,-0.038900387,0.3577848556266264,-0.10872563757331617,-0.034834046,0.49989864294056563,-0.06968221740289311,-0.016012305,0.4705896847270212,-0.0340260441601125,1.7962396,0.010576931,0.35330139157847645,-inf
4.01,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
4.11,-0.021991407,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029738812,0.0,-inf,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
4.21,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
4.3100000000000005,-0.0243646,-0.013773657,0.4994804278144397,-0.02757597017725704,-0.034834046,0.49989864294056563,-0.06968221740289311,-0.016012305,0.4705896847270212,-0.0340260441601125,-0.03257173,0.0,-inf,-0.02008667,0.49994692933560325,-0.04017760509320039,-0.012275608,0.4987105921835554,-0.024614693268718617,-0.038900387,0.3577848556266264,-0.10872563757331617,-0.010501447,0.0,-inf,1.7962396,0.010576931,0.3533013915784764,-inf
4.41,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
4.51,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
4.61,-0.021991407,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.029429808,0.0,-inf,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.029738812,0.0,-inf,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.024766142,0.4998015872937748,-0.04955194656914059,1.7950723,0.009344916,0.3532892596226276,-inf
4.71,-0.021991407,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029738812,0.0,-inf,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
4.8100000000000005,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
4.91,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.029429808,0.0,-inf,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.0354758,0.3577848556266264,-0.09915400587422643,1.7950722,0.009344916,0.3532892596226276,-inf
5.01,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.029429808,0.0,-inf,1.7950721,0.009344916,0.3532892596226276,-inf
5.11,-0.0243646,-0.02008667,0.49994692933560325,-0.04017760509320039,-0.03257173,0.0,-inf,-0.012275608,0.4987105921835554,-0.024614693268718617,-0.016012305,0.4705896847270212,-0.0340260441601125,-0.010501447,0.0,-inf,-0.038900387,0.3577848556266264,-0.10872563757331617,-0.013773657,0.4994804278144397,-0.02757597017725704,-0.034834046,0.49989864294056563,-0.06968221740289311,1.7962396,0.010576931,0.35330139157847645,-inf
5.21,-0.021991407,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029738812,0.0,-inf,-0.029429808,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
5.3100000000000005,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.029429808,0.0,-inf,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.0354758,0.3577848556266264,-0.09915400587422643,1.7950722,0.009344916,0.3532892596226276,-inf
5.41,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.029429808,0.0,-inf,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.0354758,0.3577848556266264,-0.09915400587422643,1.7950722,0.009344916,0.3532892596226276,-inf
5.51,-0.0243646,-0.034834046,0.49989864294056563,-0.06968221740289311,-0.016012305,0.4705896847270212,-0.0340260441601125,-0.013773657,0.4994804278144397,-0.02757597017725704,-0.038900387,0.3577848556266264,-0.10872563757331617,-0.010501447,0.0,-inf,-0.012275608,0.4987105921835554,-0.024614693268718617,-0.02008667,0.49994692933560325,-0.04017760509320039,-0.03257173,0.0,-inf,1.7962396,0.010576931,0.35330139157847645,-inf
5.61,-0.021991407,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.029738812,0.0,-inf,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.029429808,0.0,-inf,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.0354758,0.3577848556266264,-0.09915400587422643,1.7950722,0.009344916,0.3532892596226276,-inf
5.71,-0.021991407,-0.024766142,0.4998015872937748,-0.04955194656914059,-0.013408792,0.4705896847270212,-0.028493595674399543,-0.0354758,0.3577848556266264,-0.09915400587422643,-0.008935039,0.4987105921835554,-0.017916280647953784,-0.01724116,0.49994692933560325,-0.034485979295643336,-0.010492074,0.4994804278144397,-0.021005976849260782,-0.029429808,0.0,-inf,-0.029738812,0.0,-inf,1.7950722,0.009344916,0.3532892596226276,-inf
