step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.9100000000000001,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
2.0100000000000002,-0.019855136,-0.011378104,0.49928566185550627,-0.022788765503276215,-0.030559294,0.6305814725986215,-0.048462086587840195,-0.0077485107,0.4994804278144397,-0.015513141771036408,-0.029975183,0.49989864294056563,-0.059962521866034305,-0.0110128485,0.7958550182332946,-0.013837757147127112,-0.013441537,0.49997949848266987,-0.02688417548389078,1.7980422,0.009284113,0.5708467869875163,-0.0312414080598675
2.11,-0.018763203,-0.012068274,0.8476615397873617,-0.014237138131757135,-0.032431807,0.3577848556266264,-0.09064611556068385,-0.013413007,0.49994692933560325,-0.02682886239335966,-0.021951253,0.4998015872937748,-0.04391993373499956,-0.00012438958,0.8094988334417925,-0.00015366246010300913,-0.027571024,0.4978124861053247,-0.05538435684664682,1.7950703,0.01073332,0.5854177052650805,-0.03852834485459167
2.21,-0.018763203,-0.021951253,0.4998015872937748,-0.04391993373499956,-0.012068274,0.8476615397873617,-0.014237138131757135,-0.032431807,0.3577848556266264,-0.09064611556068385,-0.00012438958,0.8094988334417925,-0.00015366246010300913,-0.013413007,0.49994692933560325,-0.02682886239335966,-0.027571024,0.4978124861053247,-0.05538435684664682,1.7950703,0.01073332,0.5854177052650805,-0.03852834485459167
2.31,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
2.41,-0.019858342,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013361407,0.49861645729945425,-0.026796964376682355,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
2.5100000000000002,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
2.61,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
2.71,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
2.81,-0.020561136,-0.012008467,0.49928566185550627,-0.024051295030597573,-0.030721245,0.49989864294056563,-0.06145494845283046,-0.008526906,0.4987105921835554,-0.017097905087161705,-0.0309497,0.6305814725986215,-0.0490812083269862,-0.01503592,0.7467177312557679,-0.02013601554608601,-0.009524887,0.4994804278144397,-0.019069590913432556,1.797335,0.009447423,0.5624457547747427,-0.031815160559515755
2.91,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
3.0100000000000002,-0.018763203,-0.032431807,0.3577848556266264,-0.09064611556068385,-0.013413007,0.49994692933560325,-0.02682886239335966,-0.00012438958,0.8094988334417925,-0.00015366246010300913,-0.021951253,0.4998015872937748,-0.04391993373499956,-0.012068274,0.8476615397873617,-0.014237138131757135,-0.027571024,0.4978124861053247,-0.05538435684664682,1.7950703,0.01073332,0.5854177052650805,-0.038528344854591674
3.11,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
3.21,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,1.7988539,0.009687583,0.5729767611031017,-0.0322590060148769
3.31,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
3.41,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
3.5100000000000002,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
3.61,-0.019858342,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
3.71,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
3.81,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
3.91,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
4.01,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,1.7988539,0.009687583,0.5729767611031017,-0.0322590060148769
4.11,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
4.21,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
4.3100000000000005,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
4.41,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
4.51,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
4.61,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
4.71,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
4.8100000000000005,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
4.91,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.01,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.11,-0.019858342,-0.030957874,0.6305814725986215,-0.04909416983516554,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.011733369,0.49928566185550627,-0.023500312279845493,1.7988538,0.009687583,0.5729767611031017,-0.0322590060148769
5.21,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.3100000000000005,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.41,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.51,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.61,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.71,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.8100000000000005,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
5.91,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.01,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.11,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.21,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.3100000000000005,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.41,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.51,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.61,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
6.71,-0.019858342,-0.013361407,0.49861645729945425,-0.026796964376682355,-0.030261558,0.49989864294056563,-0.06053538647600627,-0.011733369,0.49928566185550627,-0.023500312279845493,-0.005087062,0.8094988334417925,-0.006284211384879387,-0.013670935,0.49997949848266987,-0.02734299173668232,-0.030957874,0.6305814725986215,-0.04909416983516554,1.7988539,0.009687583,0.5729767611031017,-0.03225900601487689
