step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.011281154,0.055635095,1.0125426523861498,0.05494592698048813,-0.08394846,0.7369310571828448,-0.11391630517302763,0.14371088,1.2358989182646647,0.11628044927284141,-0.08211564,1.122022933775649,-0.07318535143492937,0.13601057,1.127615017556209,0.12061791497689288,-0.0072822934,0.8404295410734549,-0.008664966003404741,-0.031937514,0.8888973991890875,-0.03592935869717653,1.7551917,0.088393055,0.9949053599182943,0.008592615703097734
1.11,-0.014683665,0.10928376,1.060704629551201,0.10302939870852601,0.052362315,0.7783064960262619,0.06727724312218074,-0.053298514,0.8094988334417925,-0.06584137263019298,-0.021560298,0.8607691522652257,-0.02504771252802111,-0.040528093,0.62359108953829,-0.06499145547983566,-0.051211245,0.8413799493257184,-0.06086577817670951,-0.035593692,0.7787774921440386,-0.04570457232309645,1.7603489,0.057678305,0.8218610917560755,-0.013163464186735566
1.21,-0.004580389,-0.03508987,0.49997949848266987,-0.0701826158045718,0.0033531028,0.6263055357686208,0.005353781245211149,-0.026462546,0.49861645729945425,-0.05307194584338049,-0.033191174,0.4993488054333499,-0.06646891693256027,0.17634942,1.0767339298446343,0.16378179556448666,-0.019824546,0.8094988334417925,-0.024489900431602908,-0.02022786,0.49978089675540793,-0.0404734570502409,1.7681221,0.07036403,0.6443234224322757,-0.012221608464665511
1.31,-0.006094753,-0.03584941,0.49997949848266987,-0.07170176207092442,0.005465006,0.6274416195070808,0.008709983240211426,-0.026312267,0.7958550182332946,-0.03306163409786005,-0.024349965,0.49982376093603326,-0.0487171020231688,0.17489357,1.0278653569823324,0.17015222055929985,-0.03504517,0.49928566185550627,-0.07019061825977804,-0.020837428,0.4994804278144397,-0.04171820733683343,1.7679318,0.070350684,0.6356759062587652,-0.012361017141293356
1.41,-0.00969655,-0.03647635,0.49997949848266987,-0.07295569404633877,0.15431209,0.9297755328127197,0.16596703574115373,-0.02106822,0.8094988334417925,-0.026026250100808137,-0.03542999,0.49928566185550627,-0.07096136438215013,-0.03497025,0.4995679053070169,-0.07000099407746502,0.008599383,0.6233563097001387,0.013795292822707552,-0.027889991,0.49861645729945425,-0.0559347586121866,1.7684441,0.06426448,0.6228685998427569,-0.016588104665012482
1.51,-0.0052678357,0.2141416,1.0151485511996614,0.21094607979441238,-0.017914666,0.4994804278144397,-0.03586660230373095,-5.09693e-05,0.6281712295226323,-8.113918532847884e-05,-0.032453164,0.49997949848266987,-0.06490899038213209,-0.025591567,0.4998298387199971,-0.05120055902271841,-0.032115232,0.49928566185550627,-0.06432236022977292,-0.022991013,0.7958550182332946,-0.028888443567140924,1.7625524,0.083204515,0.6339643179754573,-0.0049031449852016285
1.61,-0.013243056,-0.042698145,0.499536196598591,-0.08547557755265209,-0.022819337,0.8094988334417925,-0.028189461875716172,-0.02974975,0.49861645729945425,-0.059664595487853,0.012142753,0.6254517026452213,0.019414373927179145,0.13208115,0.8360609641783643,0.1579802869260954,-0.038262162,0.49997949848266987,-0.07652746257333784,-0.036904458,0.49928566185550627,-0.0739145158292823,1.7694962,0.058001935,0.6097756163573713,-0.02091099320936669
1.71,-0.016045209,-0.038000707,0.49997949848266987,-0.0760045295828838,0.012651792,0.6230489271242328,0.020306257254120136,-0.022806918,0.8094988334417925,-0.02817412120480115,0.118719645,0.7714301414035701,0.15389552270867826,-0.04815497,0.4999432677822625,-0.09632086652946169,-0.0364339,0.49928566185550627,-0.07297205672278366,-0.029940378,0.49861645729945425,-0.06004691077190962,1.7679498,0.054096807,0.6002575410556412,-0.02275952926414879
1.81,-0.028055169,-0.041382387,0.4835402780748367,-0.08558208934573903,-0.021023829,0.4987105921835554,-0.04215637058002173,-0.044709846,0.6305814725986215,-0.07090256901003418,-0.027943933,0.49994692933560325,-0.055893799407401114,-0.024836196,0.4705896847270212,-0.052776753164962165,0.009581722,0.4525663649465149,0.021171971806297433,-0.021733154,0.4994804278144397,-0.0435115219759834,1.7997205,0.016417267,0.5050593928115131,-0.0470930188111206
1.9100000000000001,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970619,0.009209788,0.4748752232980493,-0.04315145847146061
2.0100000000000002,-0.020789316,-0.014372933,0.49997949848266987,-0.02874704416535764,-0.029151265,0.0,-inf,-0.005470006,0.8094988334417925,-0.006757274463389249,-0.012325107,0.49928566185550627,-0.024685481802488394,-0.03536012,0.3577848556266264,-0.09883067905415872,-0.031563383,0.49989864294056563,-0.06313956447273288,-0.01378095,0.49861645729945425,-0.02763837702416105,1.7948593,0.010644723,0.45215199280665935,-inf
2.11,-0.017877057,-0.03849815,0.49997949848266987,-0.07699945385548607,-0.052024413,0.5,-0.10404882580041885,-0.023350077,0.8094988334417925,-0.028845102408167764,-0.036650136,0.49928566185550627,-0.07340514441564996,0.10904579,0.7254474631353517,0.15031521121385313,0.013401402,0.623543289059492,0.021492336451474022,-0.030353148,0.49861645729945425,-0.06087474067926119,1.7685051,0.051521562,0.5937673147534667,-0.024623674213379524
2.21,-0.021512423,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,1.7970618,0.009209788,0.4748752232980494,-0.04315145847146062
2.31,-0.021512423,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
2.41,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.034193907,0.3577848556266264,-0.09557114113503164,1.7970618,0.009209788,0.4748752232980493,-0.04315145847146062
2.5100000000000002,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
2.61,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.034193907,0.3577848556266264,-0.09557114113503164,1.7970618,0.009209788,0.4748752232980493,-0.04315145847146062
2.71,-0.02120446,-0.016738135,0.49994692933560325,-0.033479824328305804,-0.010144089,0.4994804278144397,-0.020309282974312684,-0.031589203,0.6305814725986215,-0.05009535477256775,-0.0239545,0.4998015872937748,-0.04792801808136476,-0.028147124,0.0,-inf,-0.00855693,0.4987105921835554,-0.01715810829445473,-0.012896353,0.4705896847270212,-0.027404666522541477,1.7985265,0.008421273,0.44273009913614514,-inf
2.81,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.008589444,0.4987105921835554,-0.017223303224965517,1.7970617,0.009209788,0.4748752232980493,-0.043151458471460624
2.91,-0.021512423,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970617,0.009209788,0.4748752232980494,-0.04315145847146062
3.0100000000000002,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
3.11,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.034193907,0.3577848556266264,-0.09557114113503164,1.7970618,0.009209788,0.4748752232980493,-0.04315145847146062
3.21,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
3.31,-0.020807123,-0.011982292,0.49928566185550627,-0.023998870490981726,-0.011456785,0.7958550182332946,-0.014395567697339098,-0.028703883,0.0,-inf,-0.008105428,0.4994804278144397,-0.016227718858850767,-0.03128177,0.49989864294056563,-0.06257622363536694,-0.014182371,0.49997949848266987,-0.028365905262941273,-0.035070475,0.3577848556266264,-0.0980211281706021,1.7941636,0.010300231,0.45032630070758606,-inf
3.41,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970619,0.009209788,0.4748752232980493,-0.04315145847146061
3.5100000000000002,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
3.61,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
3.71,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
3.81,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970619,0.009209788,0.4748752232980493,-0.04315145847146061
3.91,-0.021512423,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970617,0.009209788,0.4748752232980494,-0.04315145847146062
4.01,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.11,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.21,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.3100000000000005,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.41,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.51,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.61,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.71,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.8100000000000005,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
4.91,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
5.01,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
5.11,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
5.21,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
5.3100000000000005,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
5.41,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146062
5.51,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970619,0.009209788,0.4748752232980493,-0.04315145847146061
5.61,-0.021512423,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.008589444,0.4987105921835554,-0.017223303224965517,1.7970617,0.009209788,0.4748752232980493,-0.043151458471460624
5.71,-0.021512423,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.034193907,0.3577848556266264,-0.09557114113503164,1.7970618,0.009209788,0.4748752232980493,-0.04315145847146062
5.8100000000000005,-0.021512423,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.034193907,0.3577848556266264,-0.09557114113503164,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.013100903,0.4705896847270212,-0.02783933217219161,1.7970617,0.009209788,0.4748752232980493,-0.04315145847146061
5.91,-0.021512423,-0.01677284,0.49994692933560325,-0.03354924130515691,-0.0295122,0.4978124861053247,-0.05928376914655643,-0.008589444,0.4987105921835554,-0.017223303224965517,-0.02417412,0.4998015872937748,-0.048367433981271524,-0.013100903,0.4705896847270212,-0.02783933217219161,-0.010102485,0.4994804278144397,-0.020225988335050706,-0.034193907,0.3577848556266264,-0.09557114113503164,1.7970618,0.009209788,0.4748752232980493,-0.04315145847146062
