step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.015838308,-0.009305097,1.2253659765172344,-0.007593729009165669,-0.14151268,0.7525170812900587,-0.18805244504334706,-0.0049120937,1.0215967425554295,-0.004808251184435113,-0.017990293,1.0609856368110284,-0.016956207847770532,-0.07213699,1.127986913999262,-0.06395197482409916,0.20926236,1.517764536670148,0.13787537599289007,0.010430468,0.8483121395143889,0.01229555462015622,-0.13116418,1.131196243227535,-0.1159517449226863,-0.03590651,0.8661001055816623,-0.041457688705435106,0.41210186,1.3639618849567816,0.3021359096319734,0.013691495,0.9231702740062866,0.014830953246861357,-0.077299684,1.336635916467587,-0.05783151816719272,-0.2671854,0.511729650202963,-0.5221221594050754,0.28074297,1.3334799760818221,0.2105340748453742,0.11509192,1.580034156753561,0.07284141257772682,-0.22118331,0.7072029796471229,-0.3127578945295689,-0.033719916,0.9045319349349237,-0.037278856162309075,0.067980096,1.1015141094572205,0.061715138426715846,0.097560205,1.383801330556153,0.07050159760022444,1.7481933,0.1605426,1.089362504696377,-0.02558065541364015
1.11,-0.02037549,0.3177158,1.2947185034461386,0.2453937230389285,-0.014606244,1.070772158465867,-0.013640851431628487,-0.122188896,0.7774155902733106,-0.1571731998554641,0.11106479,1.1796795512336637,0.09414827235348364,-0.21807605,0.7495998174869084,-0.29092329693014274,-0.049460024,1.078447341553223,-0.045862251902213415,0.04825324,0.8735713505715084,0.055236745309439346,0.03627793,1.0770472401902473,0.03368276694824317,0.11962956,1.5074417032166467,0.07935932888537023,-0.22854656,0.6722971597994299,-0.33994872130476045,-0.059439242,0.9640348373380185,-0.06165673644146306,-0.02233194,1.1730197586390958,-0.019037991343043438,-0.15847144,1.0416650913661685,-0.15213280796481082,0.16790695,1.1713651952935382,0.14334296046968723,0.4007362,1.2939873364422756,0.30969098494596004,0.03690951,1.161019136234728,0.031790612487144286,-0.05257772,0.8841767560967909,-0.05946516771654806,-0.06353612,0.7727485582199283,-0.0822209524242284,-0.09006893,1.120236852760146,-0.0804016835149285,1.7355212,0.15918945,1.0454338915067176,-0.016306224546893424
1.21,-0.04484737,-0.20342164,0.49999674176889364,-0.4068459260278752,0.0519091,1.022269498389569,0.05077829314685195,-0.12246776,0.949102151448212,-0.12903538732376943,0.25533026,1.146927982955314,0.2226210087841905,-0.24795865,0.5,-0.49591729044914246,-0.100027636,0.8732058344118263,-0.11455218432080987,-0.012541003,0.9699819853497869,-0.012929108770419178,0.17005554,1.1683562070585587,0.1455511062367177,-0.022195749,0.8990114492031385,-0.02468906152918014,-0.13350067,0.8554591864262768,-0.15605731698780384,0.05368544,0.872225097606301,0.061549984929956114,-0.11137492,0.8713017589987696,-0.12782588918988577,0.4029152,1.4973163775190161,0.2690915664726755,-0.17652063,0.69484469389457,-0.25404328804453863,0.10401174,1.2335774259904186,0.08431715319911767,-0.24550937,0.8973473079617976,-0.27359459262111346,0.11306047,1.065126902006391,0.10614741467162095,0.28001043,1.0737349820301845,0.26078169817611196,-0.04779335,0.717924980319485,-0.06657151154223333,1.7318588,0.18013105,0.9372479243862374,-0.04532754374681731
1.31,-0.03824591,0.043612782,0.8215225772863987,0.05308774599493951,0.03528089,0.8444695310847742,0.04177876106137946,-0.06889898,0.8111013305737614,-0.0849449762966041,-0.07737564,0.6347544395852046,-0.12189854553182196,-0.19178097,0.8111131285549356,-0.23644170307317697,-0.09902237,0.6980019194462185,-0.14186547457584822,-0.15410708,0.78280246557822,-0.19686585784581323,0.41739574,1.2353486721510152,0.33787686841535475,0.0008467642,0.7755891061241523,0.0010917690598088634,-0.22610828,0.49999799372034465,-0.45221838016205007,0.03090502,1.0268435681731773,0.030097105781061676,0.14366956,1.04,0.138143808222734,-0.1813328,0.8951160485773797,-0.20258020968370774,-0.021256687,0.9147013026349692,-0.023238938283316392,-0.17444552,0.6017915073136334,-0.2898770133703957,0.3171258,1.2722914466025068,0.24925562308744023,-0.09584167,0.7133095071941717,-0.13436196711185922,0.08322994,0.8017489698730832,0.10381046909547184,0.0110969925,0.7393061556763799,0.015010009648541631,1.7552773,0.16375048,0.837884719481596,-0.048112679240413764
1.41,-0.062946856,-0.09870541,0.6385913233178496,-0.15456741636341845,-0.2242994,0.49901300516393166,-0.4494860829752535,-0.07581912,0.5456956029209254,-0.13894031655234848,0.058997653,0.6694399511342028,0.08812986635288601,-0.07493252,0.6945715645301311,-0.10788308490926604,-0.10800892,0.49404740687173576,-0.2186205607884792,0.05149097,0.7595825077999974,0.0677885146474161,0.014934547,0.8653041058863213,0.017259304727561858,-0.22647467,0.4994804278144397,-0.4534205144872269,-0.18419863,0.7073383902632236,-0.26041090851550636,0.05522652,0.829310107006319,0.06659332767958687,-0.040332474,0.7897458192199736,-0.05107019604652489,0.29323038,1.0985893791043022,0.26691536452620457,-0.06868353,1.0628748218686794,-0.06462052350555762,0.09118454,0.9310473947169053,0.09793759383300442,0.11719308,1.0708252269472673,0.1094418375059801,-0.09476471,0.8634681355292622,-0.10974893638034516,-0.046335347,0.8107776788481931,-0.05714926323897955,0.08305625,1.2641861442578661,0.0656993822481881,1.7340666,0.1252624,0.7944152101685014,-0.06769224274958308
1.51,-0.05218261,0.0963664,0.9469830222406205,0.10176148439121019,-0.20954809,0.49862637103097257,-0.4202507089520683,-0.016781418,0.7639960292033997,-0.021965320514115986,0.0020125608,0.7147076740109239,0.002815921691821628,-0.069746576,0.5044291600909944,-0.1382683273842016,-0.19569421,0.4812740293824555,-0.40661701275725537,-0.13867603,0.494540834632605,-0.28041371452570885,-0.033824194,0.6599878786765709,-0.05124972035928,-0.07585819,0.6244952610434763,-0.12147120304637059,-0.18321398,0.463717630228039,-0.39509815254536645,0.087944634,0.7310294963467959,0.12030244292225754,0.1286622,1.1818177775513192,0.10886805159468008,-0.094584286,0.49991288129922085,-0.1892015384102657,0.03494248,0.8457652565369559,0.04131463357797146,0.088215776,0.8010255484083981,0.11012854204601981,-0.16991307,0.7650856825377947,-0.22208371204925906,0.39681506,1.1123123027176856,0.35674788510356786,-0.04596484,0.7797967596224468,-0.05894464196263758,-0.09432829,1.0534890787859579,-0.0895389364860768,1.7440015,0.14200072,0.732789088123507,-0.08174547514026725
1.61,-0.061954223,0.06013862,0.7517562717161411,0.07999749745872364,-0.20170845,0.5965252973144645,-0.33813897218024697,-0.20709102,0.4978478369628516,-0.41597251847254935,-0.0197821,0.623328185959841,-0.031736251172992884,-0.13651422,0.7060599904109932,-0.19334648403174517,-0.18732731,0.49999514833951914,-0.374658256315161,0.08723658,0.6244110798791932,0.1397101781886343,0.031971037,0.6806995845232171,0.04696791082991684,-0.19902046,0.49943948134420324,-0.39848764000864545,-0.091626294,0.5790518651846221,-0.1582350381135889,0.10328781,0.8860004578015127,0.1165776018371167,-0.04757855,0.5260883199155453,-0.09043833340155673,0.35898724,0.8713646530228718,0.41198279128955084,-0.09573173,0.49962645618487167,-0.1916066024804118,-0.010618373,0.6300200058380944,-0.01685402482766001,-0.03198898,0.6347587742777181,-0.05039548830549848,0.24758081,0.8003290454574113,0.30934877696440516,-0.17915688,0.7096813579372998,-0.25244693628668874,-0.08592977,0.4996419463044905,-0.17198269067059735,1.7411407,0.15071253,0.6377171451776243,-0.0831428673525787
1.71,-0.06455002,0.10536697,0.8978475254150917,0.11735507938249572,-0.18286529,0.49982219060604166,-0.3658606906030938,-0.12807408,0.49985712471133237,-0.25622137490974284,0.24285147,0.7869957129656879,0.308580417833945,-0.2192322,0.45225071513769943,-0.48475810924805723,-0.022114305,0.7596356699660783,-0.02911172513351181,-0.108399004,0.48916298977775224,-0.22160099191759314,0.14109477,1.0693746773744304,0.1319413831214131,-0.19088854,0.6453449537370114,-0.295793029528255,-0.21936657,0.4994804278144397,-0.43918951200268846,-0.020967169,0.513816491452224,-0.04080672590756495,0.06851608,0.695885435868459,0.09845885476276368,-0.07224272,0.7996136476673167,-0.09034703462853101,-0.0004293946,0.6390314531838754,-0.0006719459497378178,-0.05474155,0.6114227751052093,-0.08953142157244773,0.0012074177,0.5857508002555353,0.002061316333722548,0.40563285,1.048529599935927,0.386858752993509,-0.08398798,0.4922612942809617,-0.1706166665077514,-0.097853996,0.9953165360118912,-0.09831444803651276,1.744381,0.15714271,0.6832315800666824,-0.08092462481671782
1.81,-0.08094679,-0.068787865,0.4145652466484467,-0.16592771800536896,-0.18020889,0.5398411428841577,-0.33381837232225,-0.19569315,0.4994804278144397,-0.3917934302630936,-0.03229593,0.5717775845174694,-0.05648338095992801,-0.20600632,0.4987105921835554,-0.4130778883776788,-0.086952776,0.5103098776476235,-0.17039210786514267,-0.0016383338,0.6371162843338047,-0.002571483132849904,0.18463214,0.7545130488125452,0.2447037035454428,-0.16474488,0.4985475344709266,-0.33044970115145234,-0.033522405,0.4926206527744979,-0.0680491257147215,0.04776845,0.6315282057097704,0.07563945812959322,-0.048318617,0.6871638577538154,-0.07031600469183885,-0.07043597,0.6445042728937279,-0.10928705050380075,-0.074614756,0.49942637200229895,-0.14940091271144093,-0.0036671518,0.7148158196625398,-0.005130205134493039,0.37197468,0.9359546358303967,0.3974281045335439,-0.012519609,0.6213114515375548,-0.020150295237744066,-0.12086401,0.4289915808967137,-0.2817398213145673,-0.08451237,0.3879432657986113,-0.21784723513786566,1.7497776,0.1322434,0.5773222028512051,-0.10887702454292927
1.9100000000000001,-0.06873632,-0.16817446,0.5293018661942565,-0.3177288259712279,-0.09676786,0.49614614908720106,-0.19503901793617748,-0.1274609,0.5,-0.2549217939376831,0.11233294,0.5542001185933779,0.20269382183954984,-0.13247184,0.49931900694789594,-0.26530503087332086,-0.029923953,0.49985305462376906,-0.05986550014876542,0.34309992,0.6344285613236288,0.5408015068330732,0.15709113,0.8803097592475833,0.17844982881954843,-0.055238754,0.4706556946765492,-0.11736552682140003,-0.16838251,0.49782521514320194,-0.3382362030304823,0.018058803,0.4980981719310416,0.03625550935569577,-0.06251441,0.47623772095866723,-0.13126723623872727,0.3971603,0.8552973266578486,0.4643534818747681,-0.19512124,0.4860098520867563,-0.4014759016886069,-0.15574017,0.4997987623805394,-0.3116057569433024,0.124485314,0.5120512477136849,0.24311104493582028,-0.12859167,0.3908735874208754,-0.32898531833407013,-0.17859404,0.4686572069158043,-0.38107605144012907,-0.2438474,0.4801531957747885,-0.5078533311780806,1.756131,0.17593125,0.5383798156672353,-0.10237159478334305
2.0100000000000002,-0.0773774,-0.23640236,0.49714339897716875,-0.4755214754363549,-0.18412939,0.0,-inf,-0.1266067,0.5289891732866991,-0.23933703976952228,-0.1026134,0.4999202742560507,-0.20525952282155027,-0.21967047,0.4967068198953539,-0.4422537918354865,-0.18235055,0.4994804278144397,-0.36508046355190066,0.36930072,0.8309344227948857,0.4444402746412971,-0.030403104,0.49998474097809975,-0.060808063101970296,0.075937614,0.49535974810761985,0.1532979095192321,0.04052296,0.6822730294101532,0.059394050968645355,-0.13791384,0.3872176726736791,-0.3561661767052978,-0.006456805,0.5549022238596308,-0.011635932691940019,0.07511265,0.8509823255317038,0.08826581475866242,0.07594731,0.7800885348748732,0.09735729171101089,-0.06600801,0.6364458273405841,-0.10371347596437405,-0.18081596,0.06884205854667123,-2.626533383144354,0.0841655,0.6208270975165086,0.1355699500730526,0.012209649,0.4784344784490387,0.02552000273336859,-0.12492057,0.4798773159279926,-0.26031772124648833,1.7459048,0.14391953,0.5204426089600607,-inf
2.11,-0.07688123,-0.20637721,0.0,-inf,-0.15005979,0.0,-inf,-0.20737675,0.49997396850186965,-0.4147750910808971,-0.07878309,0.0,-inf,0.18650757,0.8151937293223804,0.22878925714794277,-0.099679835,0.0,-inf,-0.13999316,0.465023246509767,-0.3010455111949294,-0.16355626,0.0,-inf,0.13381815,0.5219163670693572,0.2563976874648719,-0.09110523,0.3966611205999657,-0.22968026212099305,-0.09086003,0.0,-inf,-0.15098947,0.0,-inf,0.093372636,0.49364135594292835,0.1891507557445036,0.35896993,0.7302709573916111,0.4915571723080413,-0.16300106,0.0,-inf,-0.09692957,0.48567863540466794,-0.19957553298978944,0.4270034,0.8153755979956487,0.5236892230874387,-0.15838936,0.0,-inf,-0.024803774,0.0,-inf,1.7581095,0.18120232,0.2749334199335893,-inf
2.21,-0.06370892,-0.1276538,0.0,-inf,-0.06628448,0.0,-inf,0.014864686,0.46555866407256297,0.03192870650323887,0.3335603,0.6117647058823529,0.5452427783837686,-0.11270281,0.4994804278144397,-0.2256400911790411,-0.071255095,0.3682348242808504,-0.19350449931566713,-0.16997573,0.3526683994916471,-0.48197039497036204,-0.09821465,0.0,-inf,-0.00949869,0.0,-inf,-0.07128722,0.0,-inf,-0.10819817,0.0,-inf,0.10132758,0.7555760845499734,0.13410639281169207,0.0685612,0.7142857142857142,0.09598567485809327,-0.112119004,0.0,-inf,-0.068543665,0.0,-inf,-0.057350826,0.6281910537408185,-0.09129519622549687,-0.08030114,0.0,-inf,-0.10673223,0.0,-inf,0.0569644,0.6130548307794131,0.09291893366746329,1.7402478,0.11175515,0.263621826573567,-inf
2.31,-0.09179409,-0.16253477,0.0,-inf,0.06295097,0.48252958099382165,0.1304603307691858,-0.16335174,0.4994804278144397,-0.3270433340664594,-0.074759856,0.3885435907804052,-0.19241047244216294,-0.009861664,0.4999866799866777,-0.019723853274410612,-0.17497568,0.0,-inf,-0.1630487,0.0,-inf,0.13903107,0.5172533211724105,0.2687871914972895,-0.15407993,0.0,-inf,-0.10444172,0.0,-inf,-0.17275855,0.4987105921835554,-0.3464104275295651,-0.030927682,0.4886967257880068,-0.06328604360009123,0.004118162,0.5768836157002589,0.007138636104799991,0.031960487,0.6965733945255516,0.045882440553865124,-0.14701414,0.0,-inf,0.3510297,0.6892290048262261,0.5093077795947621,-0.03159952,0.607130674393838,-0.05204731529750493,-0.17485812,0.0,-inf,-0.0807404,0.08873285624999165,-0.9099267517232384,1.7515194,0.1317938,0.3175658139165886,-inf
2.41,-0.08966347,0.17021593,0.7931655131124439,0.21460329742156675,-0.17422493,0.0,-inf,-0.18348406,0.0,-inf,-0.13376266,0.0,-inf,0.45120004,0.712267843710193,0.6334696170535536,-0.15002671,0.0,-inf,-0.14369994,0.0,-inf,0.05522141,0.27719420721213983,0.19921559386453555,-0.124554954,0.3909840757979788,-0.31856784503305813,-0.15423588,0.0,-inf,-0.009458935,0.4738271389303802,-0.019962838999885747,-0.022342747,0.0,-inf,0.17366874,0.5262910302491485,0.329986133523224,-0.1198258,0.4714045207910317,-0.2541889130430133,-0.20106813,0.0,-inf,-0.14987619,0.0,-inf,0.3453983,0.7580362236971914,0.45564881472549923,-0.14086206,0.0,-inf,-0.18230721,0.0,-inf,1.7585294,0.18567142,0.23174581860528984,-inf
