step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.0029486516,-0.19725995,0.8203776894837197,-0.24045016117116108,-0.042738963,0.8159397999757741,-0.052380044360857164,0.07927994,1.282636174273732,0.061810151966875324,0.14337257,1.313085717502447,0.10918751426265635,-0.18759008,1.1143085275301976,-0.16834662293682676,0.15390006,1.2085950368577525,0.12733798533339613,-0.06518697,1.1009415999172465,-0.05921019783501129,-0.23713817,1.1274356350191843,-0.21033410658482835,0.09175978,1.181369447480889,0.07767238162022327,0.40199798,1.3464142792979243,0.29856931082554783,-0.03428917,0.9299514668193415,-0.036871999539781077,0.05184627,1.161884116693249,0.04462258221215103,0.0014546447,0.867511537518541,0.0016768015837933157,-0.005686917,1.0823436010728904,-0.005254262020810253,0.0023364623,1.3065936310293171,0.0017882088245865808,0.40661374,1.929876500087139,0.21069417515907476,-0.049619235,0.9309120378543948,-0.0533017439679118,-0.10170496,0.9617514535652645,-0.10574973624897369,1.7344413,0.17152981,1.1378849028877225,8.112428456350579e-05
1.11,-0.021058137,0.021582086,0.8684962373468951,0.024849947197431593,-0.13667159,1.0401995176005039,-0.13138978197191511,0.032191068,1.0825628920808021,0.029735979470127197,0.41880408,1.3176548754307362,0.31784049609902537,-0.035227887,1.1095994491256744,-0.031748292016725285,-0.055391397,0.8485386386848013,-0.06527857990419739,-0.05071892,0.8657760868396108,-0.058582027401412926,-0.22386275,0.7984575165259739,-0.2803690211251208,-0.02464796,0.8792665881397379,-0.028032408795917067,-0.041165657,0.8594339852911469,-0.0478985681809345,0.11286543,1.1949192854605,0.09445444095698013,0.03142608,0.8926406397606822,0.03520574593116493,-0.038788397,1.0560233047126115,-0.03673062582239644,0.13467115,1.186264381742537,0.11352541112311641,-0.075959854,1.273871758473475,-0.0596291214737178,0.10370032,1.4499174428075674,0.07152153245471385,0.0906673,1.1542089783252125,0.078553625581601,-0.17858711,0.8838056530083988,-0.20206604047234128,1.7459474,0.13833949,1.0423131795198257,-0.009779849352806562
1.21,-0.046063554,-0.20515881,0.8072334363368878,-0.25415054128437325,0.13694589,1.1288164370051923,0.12131812038758247,-0.070999846,0.7365771923038958,-0.09639158883037421,0.08174146,0.8700916693238704,0.09394580197647702,-0.11214869,0.704098940565932,-0.15927972729701895,-0.002411714,0.963597638105898,-0.0025028227147249494,-0.17321427,0.7922909433902424,-0.2186245761227929,-0.027430158,0.8781031799473017,-0.03123796694383798,0.2732519,1.2807098357623539,0.21335971935712808,0.04387859,1.046958285599629,0.0419105416414308,-0.16026685,0.7829128024184747,-0.20470587008323884,0.2225468,1.0917859107553505,0.2038373996025123,0.15179254,1.0777516298306535,0.14084185720055878,-0.21439521,0.6054797580441043,-0.35409145772184025,-0.2367261,1.0083013381420358,-0.23477714077953402,0.13164468,1.323437648699043,0.09947176674736846,0.05550826,0.9177942481702694,0.060480069247012234,-0.113408275,0.8830925958228213,-0.1284217255189744,1.7284744,0.15336372,0.9388351939013307,-0.039389896729813315
1.31,-0.03874343,0.07441018,1.0114396690270917,0.07356857758886622,0.031693626,0.8513002993618172,0.03722966645137053,-0.2295756,0.4999520391972944,-0.4591952551467972,0.012299247,0.7766444829473536,0.01583639278473038,0.42363647,1.2884978990407285,0.3287832029684465,-0.03271468,0.9611100086568203,-0.0340384342505668,-0.048821766,0.7289320222303795,-0.06697711781144713,-0.039223287,0.8017765110076442,-0.04892047436670037,-0.27645424,0.8496301224822715,-0.32538187237995786,-0.20500185,0.5568010729535726,-0.36817789317180827,-0.11131745,0.7056443043754556,-0.15775291832976435,-0.120351896,0.7420690566007606,-0.162184226143679,0.07255724,0.8708887586031809,0.08331401686816833,-0.09818005,0.6581389129592812,-0.1491783060300218,0.4051314,1.1909646386324386,0.3401708048164257,0.35544538,1.130275742551188,0.3144766994441187,-0.17060415,0.7987625619956614,-0.213585566706254,0.0057567665,0.916321255806439,0.006282476259131745,1.7523506,0.2004953,0.8521749643571876,-0.043651679286429934
1.41,-0.04141411,-0.18906315,0.4998792270513782,-0.37821765034249694,-0.060284387,0.4908920451586071,-0.12280579389059401,0.008386237,0.7529037123032402,0.011138524725591131,-0.08437676,0.7599782288656439,-0.11102523285841903,0.07152569,0.8685258242433831,0.08235298357658848,0.41379246,1.117675361081334,0.370225984722887,-0.079034805,0.7846979311089644,-0.10072003781908362,0.449438,1.1016483053327453,0.40796868066715414,-0.04695851,0.7715755581683507,-0.06086054610658715,-0.17440137,0.7609660884396242,-0.22918415855920823,0.06287027,0.7109670606435875,0.08842923249779444,-0.007380211,0.7738750246177001,-0.009536695926004764,-0.07492223,0.640057807478028,-0.11705540576809993,-0.13705212,0.5069875115858493,-0.2703264195789198,-0.04649919,0.7983547728399257,-0.0582437665199807,-0.032927405,0.49978711986297447,-0.0658828604830144,-0.2354404,0.699911811023272,-0.33638581249089583,-0.042807337,0.7211571623598386,-0.05935923420157089,1.7461352,0.17485675,0.7366578084535804,-0.053304900464158894
1.51,-0.04869246,0.13976559,0.8114370748116236,0.17224452119315947,-0.110455416,0.714808995475452,-0.15452437901886168,0.37973246,1.0842969507761848,0.35021076054094386,-0.09012268,0.6468911134119238,-0.1393166106587388,-0.071556,0.609443870068763,-0.11741196427745346,-0.124130055,0.5412234840691523,-0.22935083003989132,-0.07864244,0.6986246231824299,-0.11256752226140858,0.020669287,0.8358186003070269,0.024729393510792164,-0.20637749,0.4994804278144397,-0.4131843408919577,-0.07832425,0.6775210641508689,-0.11560415612327363,-0.039370798,0.5211634730434292,-0.07554404637110723,-0.043384496,0.776099580504011,-0.05590068235112831,0.00951726,0.8413147018253023,0.01131236608031817,-0.12461197,0.6349351323003283,-0.19625936567798768,-0.010279131,0.7372580111964263,-0.013942379690459288,0.11154199,1.0080498498717192,0.1106512604308691,-0.032685865,0.6408626957446395,-0.05100291362534291,-0.18537563,0.506599483088398,-0.3659214765191807,1.7523454,0.13146691,0.7103238406467844,-0.07618790920837269
1.61,-0.0612564,-0.24542563,0.5494596312027579,-0.4466672576078408,-0.16262455,0.48851358772955206,-0.332896682775559,0.088476196,0.8714525440311738,0.10152726793608355,-0.07744925,0.6727774311151468,-0.11511867619079609,0.25462094,0.7018470659689966,0.36278692586915645,0.052509815,0.6299763878037785,0.08335203591339073,0.037043106,0.6918232806445999,0.05354417355884019,-0.04193595,0.7313974853493642,-0.05733674418858989,-0.08237151,0.63493378215714,-0.12973244278392287,-0.19630475,0.4994804278144397,-0.39301790919356233,-0.04728382,0.493598220806278,-0.09579414757755222,-0.027731426,0.5849401759597266,-0.047408995312554936,0.05077507,0.7229496159979143,0.07023320660224451,0.34338772,0.8634681355292622,0.397684302222196,-0.07349601,0.5274382477541829,-0.13934523471162608,-0.099281184,0.48870520562928615,-0.2031514770697924,-0.20992155,0.5678600398499309,-0.36967129045819264,-0.19842179,0.6976761967320171,-0.28440384253511347,1.7481042,0.15208004,0.634349859004197,-0.08585648823906618
1.71,-0.083083846,-0.22754318,0.4994804278144397,-0.45555974278340156,0.07996954,0.5695563744422671,0.14040671622135714,-0.23009072,0.4714045207910317,-0.4880961303798567,-0.06574886,0.5470420615527779,-0.12018977614913849,0.048144262,0.575325924009823,0.08368171896112654,0.34491384,0.779805883662359,0.4423073068825746,0.3665992,0.7561959023379264,0.4847939548768438,-0.2446191,0.4974145802531702,-0.49178112382920125,0.35434562,0.8629433818489002,0.41062441306322295,-0.122677594,0.49851851526214314,-0.24608432920246653,0.11995755,0.8880356612008948,0.13508190785706864,-0.059882633,0.48927913751160385,-0.12238950896740873,-0.27395618,0.5091398389683915,-0.5380764942180123,-0.058220718,0.5116726248341851,-0.11378509466835515,-0.26116827,0.5254761398857166,-0.4970126167098228,-0.10906217,0.3912536104401457,-0.2787505841793666,0.30057666,0.7773055883979842,0.38669046195369916,-0.057022147,0.4849975669845991,-0.11757202667047069,1.7475657,0.21617576,0.5908248744554645,-0.07698394155231154
1.81,-0.066027395,-0.08292333,0.48608101186109925,-0.17059569977670172,-0.11932254,0.4984035291480717,-0.23940949732000139,-0.054767236,0.4996035811493487,-0.10962138419335402,-0.11368679,0.3819265820662769,-0.29766661418906615,-0.16813155,0.4863776922716717,-0.3456810373040938,0.2276512,0.7475963579018609,0.3045108384113719,-0.213301,0.49239532253065205,-0.4331905548635678,0.114258975,0.5539978161030182,0.20624444983249932,-0.21807835,0.5115538649971705,-0.4263057323622308,-0.106296815,0.47958527980756577,-0.22164319768274465,-0.19405833,0.5104253107595749,-0.3801894709691732,0.33543423,0.8465531896922197,0.3962352658594227,0.3630671,0.8874604443767019,0.4091079132730453,-0.075472206,0.6037178164055157,-0.1250123879508131,0.015849337,0.4885757969982976,0.03243987336079319,0.068649866,0.8073350569608994,0.08503268264519113,-0.18915255,0.4981435647441454,-0.37971493975779996,-0.17174122,0.4591934790570632,-0.37400622005230966,1.7462505,0.17851985,0.5688292053795085,-0.11497031739108515
1.9100000000000001,-0.062214784,-0.15503791,0.0,-inf,-0.072463974,0.4999555535800713,-0.14494083291555176,-0.1521837,0.0,-inf,-0.009629187,0.49811470843085454,-0.019331264488203877,-0.025138041,0.49934210497821657,-0.05034232193504925,-0.1119889,0.383654462634473,-0.2919004286382496,-0.11417565,0.49128202154298106,-0.23240347191737848,-0.14605185,0.4994804278144397,-0.292407561461941,-0.068036474,0.5232669409549005,-0.1300224970516031,-0.15259258,0.4971364888418109,-0.3069430386135489,0.030824034,0.7375225163928136,0.04179402371906739,0.34608763,0.6281910537408185,0.550927353235177,-0.116511576,0.49923725178058714,-0.23337917084935975,0.050391257,0.49018333958577054,0.10280083540133729,-0.07265231,0.4968029945568206,-0.14623967836142124,0.020883996,0.5490837201147671,0.03803426558569957,0.13383628,0.7397645865648255,0.1809173981973186,-0.11033799,0.49946511534850807,-0.22091230028179784,1.7568077,0.122803636,0.4740268492701477,-inf
2.0100000000000002,-0.07959554,-0.25054827,0.496973582315539,-0.50414807193089,-0.19224925,0.0,-inf,-0.070631586,0.3649744678228754,-0.19352473184371474,-0.107175104,0.4997574871939325,-0.21445422443157844,0.076921366,0.66332495807108,0.11596332268098508,-0.1889419,0.4994804278144397,-0.3782768762101618,0.3565982,0.8239215216741045,0.4328060246433257,-0.14671448,0.49956578367840826,-0.2936840022366339,0.01781624,0.4997311827762682,0.03565164748968376,-0.10317273,0.662803869254945,-0.1556610208766038,-0.13624345,0.3855263645087112,-0.3533959287972933,0.0150951315,0.5646316181953752,0.02673447781758808,-0.20129189,0.46913348928230225,-0.42907166840764027,0.08198464,0.7783910941178558,0.10532576719765552,0.3467414,0.6324555320336759,0.5482463043602601,-0.20038821,0.4563108716281021,-0.4391484413173762,0.08248361,0.6129878413567839,0.13455994790756937,0.028718896,0.479419452813521,0.05990348543776002,1.74232,0.17193572,0.5216327524743289,-inf
2.11,-0.0692099,-0.049274903,0.0,-inf,-0.07164547,0.4996855306044975,-0.14338111489192198,-0.15252474,0.4510375849606012,-0.3381641454939586,0.2580122,0.7691255249650781,0.335461764026145,-0.13016054,0.0,-inf,-0.13045418,0.4994804278144397,-0.26117976873616655,-0.10312824,0.3377892113113862,-0.3053035326737426,0.056991212,0.4999874250216898,0.11398529086509712,-0.11140665,0.0,-inf,-0.13656639,0.0,-inf,-0.0121237915,0.4996810207011866,-0.024263061830751716,-0.0914298,0.49795944834249745,-0.1836089265892695,0.04879964,0.4904047469086272,0.0995089091979576,-0.11763306,0.0,-inf,0.06978847,0.7441904624788229,0.09377770125115235,-0.14143796,0.48785708475678846,-0.28991679545202026,0.06271106,0.6446828677729849,0.09727427729510006,-0.1091758,0.0,-inf,1.7399803,0.105567545,0.3567711853132555,-inf
2.21,-0.06929448,-0.1376137,0.0,-inf,-0.07817364,0.0,-inf,0.08398452,0.7476685525437125,0.11232853953172142,0.0119009,0.4044367034983603,0.029425865231434648,-0.13478437,0.0,-inf,0.02080454,0.4919187719506662,0.04229263144472874,-0.14610933,0.0,-inf,0.120138146,0.5374838498865699,0.2235195457660225,-0.17062327,0.37099453174651065,-0.45990778315292297,-0.116701394,0.0,-inf,-0.14723799,0.0,-inf,-0.12489721,0.4261427379835243,-0.29308773952382516,-0.13760592,0.0,-inf,-0.076381445,0.47732818933934296,-0.16001871801610495,-0.13828015,0.4999983478802478,-0.27656122037358205,0.0654309,0.6024672484983973,0.10860491106814309,0.45459038,0.7855551576908663,0.5786867742401032,-0.06399093,0.35486819638283396,-0.1803230858243381,1.7532686,0.14853144,0.31660346041116844,-inf
2.31,-0.08560352,-0.16492839,0.4994804278144397,-0.3301999085279179,-0.09525942,0.054964718627930474,-1.7331012138631245,-0.14520937,0.0,-inf,-0.15355554,0.39999999999999997,-0.38388885557651525,0.064939715,0.40430212417504896,0.16062175062945708,-0.056323614,0.4997771835896484,-0.11269744962530616,-0.1770236,0.49861645729945425,-0.3550296062648801,-0.14403155,0.0,-inf,0.42705366,0.6857884290118709,0.6227192558055692,-0.14708105,0.0,-inf,-0.17358905,0.4418091166247715,-0.39290509008947205,0.36439165,0.7990971461254629,0.45600419986061563,0.23331814,0.6008946498058452,0.38828459400947185,-0.15948808,0.0,-inf,0.053859677,0.3913585616680622,0.13762233011125163,-0.085230686,0.49578751145723055,-0.17190970688228824,-0.11282891,0.3443120623118706,-0.3276937484943572,-0.11493819,0.0,-inf,1.7559618,0.18321851,0.339788243806202,-inf
2.41,-0.07092612,-0.099665925,0.0,-inf,-0.092905074,0.0,-inf,-0.13728355,0.5350523261658967,-0.25657966893907996,-0.0880524,0.0,-inf,-0.10730779,0.0,-inf,-0.0613395,0.3567218340365936,-0.17195331330691985,0.05940717,0.0,inf,-0.08859246,0.0,-inf,-0.051726904,0.0,-inf,-0.11238846,0.0,-inf,-0.105364256,0.0,-inf,-0.0058906046,0.0,-inf,0.041826606,0.5291502622129182,0.07904485508878739,-0.089974396,0.0,-inf,0.13221474,0.6169476688334039,0.21430462679065754,-0.0937174,0.0,-inf,-0.087011285,0.0,-inf,-0.06911562,0.0,-inf,1.764373,0.06858227,0.11321511618048957,
2.5100000000000002,-0.068124704,-0.09640222,0.0,-inf,-0.068892926,0.06349954308242155,-1.0849357748651014,0.060805406,0.5660247344418792,0.10742535214716241,-0.09200735,0.0,-inf,-0.11216174,0.0,-inf,-0.011305185,0.0,-inf,0.40951094,0.6015501999668231,0.6807593785787532,-0.09207975,0.0,-inf,-0.12167859,0.0,-inf,-0.10372835,0.0,-inf,-0.10737408,0.0,-inf,0.048306808,0.0,inf,-0.052631266,0.4615851282973939,-0.1140228815630504,-0.09415776,0.0,-inf,-0.089282006,0.0,-inf,-0.12278935,0.0,-inf,-0.1014953,0.0,-inf,-0.059270512,0.34447139397192894,-0.17206221866272195,1.7674682,0.121761866,0.11317394443113593,
2.61,-0.066122755,-0.1296347,0.0,-inf,0.30804533,0.5694409877667331,0.5409609323549606,-0.09358461,0.0,-inf,-0.093001954,0.4743036454479797,-0.1960810446009706,-0.06715199,0.0,-inf,-0.09164957,0.0,-inf,-0.04348056,0.0,-inf,-0.067543,0.0,-inf,-0.039766792,0.3455431359725772,-0.11508488541098459,-0.11542716,0.0,-inf,-0.1139963,0.0,-inf,-0.08820738,0.3920981508433903,-0.2249624967467111,-0.11928288,0.0,-inf,-0.095319055,0.0,-inf,-0.1047696,0.0,-inf,0.04051117,0.0,inf,0.15075664,0.4978703198520352,0.3028030316553288,-0.09371884,0.0,-inf,1.7639619,0.108209066,0.12662534666015088,
